specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info;scientific_name - same_as_label;scientific_name - scientific_name;scientific_name - not_in_list;scientific_name - family;scientific_name - genus;scientific_name - epiteth;owner - question_1;owner - no_info
B;Herbarium Berolinense;B 10 1062840;5;6784786;Pinaceae;Abies;pinsapo;;Deutschland;True;;;;Brandenburg;;;;10/04/1914 - 10/04/1914;False;False;;;;;Roman Schulz;;False;;;;;;True;;;True;Im Forstgarten beim Kloster Chorin angepflanzt.;False;;52.89079411315495 , 13.882684707641603;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062836;5;6784786;Pinaceae;Abies;pinsapo;;Deutschland;True;;;;Thüringen;;;;01/07/1927 - 31/07/1927;False;False;;;;;J. Bornmüller;;False;;;;;;True;;;True;Weimar: Belvedere;False;;50.94853207018867 , 11.349713802337646;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0313804;5;6784786;Pinaceae;Abies;sp.;;Vereinigte Staaten von Amerika;False;;;;California;;;;07/06/1997 - 07/06/1997;False;False;;;;;H.H. Hilger & M. Hofmann;;False;;;;;1422;False;;;True;13.6 miles before Matteole Road, going to Cape Mendocino, 120 m.;False;;40.306769 , -124.258187;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062936;5;6784786;Pinaceae;Cedrus;libani;;Algerien;False;;;;Blida;;;False;10/07/1848 - 10/07/1848;False;False;;;;;C. Salle;;False;;;;;145;False;;;True;In summo monte Djebel-Beni-Sala  Atlantis Algeriensis;False;;36.465476359627985 , 2.818548359165512;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0677000;5;6784786;Pinaceae;Larix;decidua;;Deutschland;False;;;;Bayern;;;;02/04/1916 - 02/04/1916;False;False;;;;;;;True;;;;;;True;;;True;Wald bei Lochham;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1062962;5;6784786;Pinaceae;Larix;decidua;;Deutschland;True;;;;Berlin;;;;24/04/1906 - 24/04/1906;False;False;;;;;Bartini;;;;;;;;True;;;True;Gr. Lichterfe[lde), Strassenanlagen.;False;;52.443271848641274 , 13.304357528686525;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063009;5;6784786;Pinaceae;Larix;decidua;;Österreich;False;;;;Kärnten;;;;01/06/1869 - 30/06/1869;False;False;;;;;Pauline Kristof;;False;;;;;;True;;;True;Heiligenstadt in Unterkärnten, Weg von der Kirche zum vgo Pudmichbauer daselbst,;False;;46.635352602179324 , 14.862420558929445;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063008;5;6784786;Pinaceae;Larix;decidua;;Österreich;;;;False;Kärnten;;;False;;;True;;;;;;;True;;;;;;True;;;True;Klagenfurt;;False;46.6228162 , 14.3079604;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1062999;5;6784786;Pinaceae;Larix;decidua;;;False;;;True;;;;True;01/07/1838 - 31/07/1838;True;False;;;;;Keck;;False;;;;;;True;;;True;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1062991;5;6784786;Pinaceae;Larix;decidua;;Slowakei;False;;;;Prešovský kraj;;;;07/09/1931 - 07/09/1931;False;False;;;;;Vlad. Krajina;;False;;;;;;True;;;True;Slovakia septentrionalis: montes Vysoké Tatry, in summo jugo Bašta dicto supra lacum Štrbské pleso in Piceto mughoso solo granitico, altitudine circa 1480 m s. m.;False;;49.13534770382021 , 20.065698616672307;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062987;5;6784786;Pinaceae;Larix;decidua;;Polen;False;;;;Dolnośląskie;;;;01/05/1894 - 01/05/1894;False;False;;;;;Ziesché;;False;;;;;;True;;;True;Breslau: am Scheitniger Rennplatze;False;;51.10737523106944 , 17.075886726379398;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062988;5;6784786;Pinaceae;Larix;decidua;;Polen;;;;False;Wielkopolskie;;;False;01/08/1903 - 31/08/1903;;;;;;;[Bothe];;;;;;;;True;;;True;Schönlanke [Trzcianka];;False;53.02867123152125 , 16.484127044677738;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1062656;5;6784786;Pinaceae;Abies;concolor;;Polen;True;;;False;Dolnośląskie;;;False;21/08/1889 - 21/08/1889;;;;;;;;;True;;;;;;True;;;True;Bot. Gart. in Breslau.;;False;51.116320089251154 , 17.048463821411136;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1062689;5;6784786;Pinaceae;Abies;excelsa;;Österreich;;;;False;Steiermark;;;False;;;True;;;;;Maly;;;;;;;;True;;;True;Gratz;;False;47.0708678 , 15.4382786;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1062695;5;6784786;Pinaceae;Abies;firma;;Deutschland;True;;;;Berlin;;;;17/01/1997 - 17/01/1997;False;False;;;;;Cubr;;False;;;;;35573;False;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: PG-23-101-02;False;;52.45438055555556 , 13.305602777777779;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062693;5;6784786;Pinaceae;Abies;faxoniana;;Deutschland;True;;;;Berlin;;;;15/06/1961 - 15/06/1961;False;False;;;;;W. Schultze-Motel;;False;;;;;;True;;;True;Kult. im Bot. Garten Berlin-Dahlem, Revier: Arboretum 2/67;False;;52.45276 , 13.304228;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062692;5;6784786;Pinaceae;Abies;faxoniana;;Deutschland;True;;;;Berlin;;;;17/01/1997 - 17/01/1997;False;False;;;;;Cubr;;False;;;;;35572;False;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: PG-22-014;False;;52.456584718345674 , 13.30448627471924;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063181;5;6784786;Pinaceae;Picea;alcoquiana;;Deutschland;True;;;;Thüringen;;;;01/07/1922 - 31/07/1922;False;False;;;;;J. Bornmüller;;False;;;;;;True;;;True;Weimar: Park, am Liszt-Haus (Hofgärtnerei);False;;50.97483206444792 , 11.330552101135256;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063196;5;6784786;Pinaceae;Picea;asperata;;Deutschland;True;;;;Berlin;;;;03/11/1992 - 03/11/1992;False;False;;;;;Cubr, Schw;;False;;;;;30528, 13393;False;Farjon;;False;"Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum; 28-Pin-350";False;;52.4558564254099 , 13.303542137145998;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063195;5;6784786;Pinaceae;Picea;asperata;;Deutschland;True;;;;Berlin;;;;15/03/1983 - 15/03/1983;False;False;;;;;Schwertfeger;;False;;;;;13393;False;Farjon;;False;Kultiviert im Botanischen garten Berlin-Dahlem, Revier: Arboretum: 28-Pin-350;False;;52.452975732796084 , 13.303713798522951;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063209;5;6784786;Pinaceae;Picea;breweriana;;Deutschland;True;;;;Berlin;;;;07/04/1992 - 07/04/1992;False;False;;;;;Cubr;;False;;;;;29323;False;A. Farjon;;False;"Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum; 28-Pin-315";False;;52.45438055555556 , 13.305602777777779;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063234;5;6784786;Pinaceae;Picea;engelmannii;;Deutschland;True;;;False;Berlin;;;False;11/11/1993 - 11/11/1993;;;;;;;Cubr;;;;;;;32029;;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: AR;;False;52.45276 , 13.30422;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063233;5;6784786;Pinaceae;Picea;engelmannii;;Vereinigte Staaten von Amerika;False;;;;Montana;;;;02/07/1932 - 02/07/1932;False;False;;;;;Ora M. Clark;;False;;;;;5810;False;;;True;Glacier Natl. Park, Mountain Sides;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1063255;5;6784786;Pinaceae;Picea;excelsa;;Deutschland;False;;;;Thüringen;;;;04/06/1922 - 04/06/1922;False;False;;;;;Bornmüller;;False;;;;;;True;;;True;Berka a/Ilm;False;;50.900515819779 , 11.285448074340822;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063264;5;6784786;Pinaceae;Picea;excelsa;;Deutschland;False;;;;Bayern;;;;22/07/1925 - 22/07/1925;False;False;;;;;J. Bornmüller;;False;;;;;;True;;;True;Algau [Allgäu]: Bei der Entschenalp (Retterschwang) Waldgrenze c 1450 m, völlig wild!;;False;47.432455583007545 , 10.351896286883859;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063321;5;6784786;Pinaceae;Picea;mariana;;Vereinigte Staaten von Amerika;False;;;;Michigan;;;;01/12/1898 - 31/12/1898;False;False;;;;;N. L. T. Nelson;;False;;;;;1325;False;;;True;Michigan;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1063319;5;6784786;Pinaceae;Picea;mariana;;Kanada;False;;;;Quebec / Québec;;;;22/08/1942 - 22/08/1942;False;False;;;;;[Frère] Lucien;;False;;;;;1015;False;;;True;Laurentides. Bellerive, comté de Labelle. Sur un rocher gneissique.;False;;46.3932261 , -74.9923363;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063330;5;6784786;Pinaceae;Picea;meyeri;;Deutschland;True;;;;Berlin;;;;28/10/1992 - 28/10/1992;;;;;;;Cubr;;;;;;;30496 = Schw 19258;;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem. Revier: PG-22-014.;;False;52.45438055555556 , 13.305602777777779;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063327;5;6784786;Pinaceae;Picea;meyeri;;Deutschland;True;;;False;Berlin;;;;07/11/1985 - 07/11/1985;;;;;;;Schwerdtfeger;;;;;;;19258;;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Geo III 14;False;;52.454 , 13.304;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064454;5;6784786;Pinaceae;Pinus;mughus var. uliginosa;;Italien;False;;;;Bolzano;;;;09/08/1893 - 09/08/1893;False;False;;;;;G. Treffer;;False;;;;;;True;;;True;Wälder um Luttach sehr selten  18-2000 m;False;;46.9526644134886 , 11.944112777709963;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0625944;5;6784786;Pinaceae;Pinus;mughus;;Österreich;;;;False;Steiermark;;;False;01/08/1904 - 31/08/1904;;;;;;;L. Rechinger;;;;;;;;True;;;True;"Fruticeta componens in summo monte Trisselwand prope pagum Alt-Aussee; solo calcareo, ca. 1770 m. s. m.";False;;47.64609188403309 , 13.813397884368898;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064448;5;6784786;Pinaceae;Pinus;mughus;;Bosnien und Herzegowina;;;;False;Republika Srpska;;;False;01/06/1883 - 30/06/1883;;;;;;;J. Ullepitsch;;False;;;;;;True;;;True;Repsi Kouz [Repska Kosa];True;False;44.53959000445632 , 17.663955688476566;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064451;5;6784786;Pinaceae;Pinus;mughus;;Slowakei;False;;;;Prešovský kraj;;;;07/07/1887 - 07/07/1887;False;False;;;;;Vrany;;False;;;;;;True;;;True;Pflanzen der Zips, Falkenthal;True;;48.9382725 , 20.412654;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0128567;5;6784786;Pinaceae;Pinus;mughus;;Österreich;False;;;;Oberösterreich;;;False;10/11/1951 - 10/11/1951;False;False;;;;;J. Pilz;;False;;;;;5730;False;;;True;Steeg, beim Schießstand.;False;;47.611399928009625 , 13.630213737487795;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064434;5;6784786;Pinaceae;Pinus;mughus;;Italien;False;;;;Udine;;;;02/07/1887 - 02/07/1887;False;False;;;;;Hermann v. Kremer;;False;;;;;;True;;;True;Flora von Kärnthen. Am Aufgang des Predil b. Raibl.;False;;46.4412512 , 13.5709898;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064429;5;6784786;Pinaceae;Pinus;morrisonicola;;Deutschland;True;;;;Berlin;;;;29/01/1991 - 29/01/1991;False;False;;;;;Cubr;;False;;;;;27642;False;A. Farjon;;False;"Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum; 31-Pin-190";False;;52.45438055555556 , 13.305602777777779;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064425;5;6784786;Pinaceae;Pinus;monticola;"""Kein Etikett""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0589169;5;6784786;Pinaceae;Pinus;monticola;;Vereinigte Staaten von Amerika;False;;;False;California;;;;13/07/1966 - 13/07/1966;False;False;;;;;Gordon H. True, John Thomas Howell;;False;;;;;41956;False;;;True;Summit of Cherry Hill Road, at south end of Big Meadow, el. 8400 ft., Kern Plateau, Tulare County.;False;;35.86049313125551 , -118.33087921317204;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027730;5;6784786;Cupressaceae;Thuja;orientalis;;Griechenland;True;;;;Achaea(Νομός Αχαΐας);;;;28/05/1987 - 28/05/1987;False;False;;;;;K. I. Christensen & K. Bruhn Møller;;False;;;;;1220;False;;;True;C. 6 km NE of Patras, just SE of Rion, at turn-off to Patras and Athens. Alt. c. 40 m. Roadside. Planted.;False;;38.298941666666664 , 21.78970277777778;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064015;5;6784786;Pinaceae;Pinus;cembra;;Österreich;False;;;;Steiermark;;;;02/07/1887 - 02/07/1887;False;False;;;;;HW.;;False;;;;;;True;;;True;Stadlalm bei Johnsbach;False;;47.531653000000006 , 14.61411579027429;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064013;5;6784786;Pinaceae;Pinus;cembra;;Schweiz;False;;;;;;;True;;;True;;;;;Ehrhard;;False;;;;;;True;;;True;In Helvetia.;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1064069;5;6784786;Pinaceae;Pinus;contorta;;Deutschland;True;;;;Berlin;;;;23/03/1992 - 23/03/1992;False;False;;;;;Cubr;;False;;;;;29194;False;A. Farjon;;False;"Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum; 39-Pin-100";False;;52.456558567340345 , 13.304529190063478;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064129;5;6784786;Pinaceae;Pinus;flexilis;;Deutschland;True;;;;Berlin;;;;18/11/1982 - 18/11/1982;False;False;;;;;Schwerdtfeger;;False;;;;;13015;False;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum;False;;52.45438055555556 , 13.305602777777779;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064130;5;6784786;Pinaceae;Pinus;flexilis;;Deutschland;True;;;;Berlin;;;;18/11/1982 - 18/11/1982;False;False;;;;;Schwerdtfeger;;False;;;;;13015;False;Ern/Potztal;;False;Arboretum, Botanischer Garten Berlin- Dahlem;False;;52.45858383178711 , 13.305033683776855;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064190;5;6784786;Pinaceae;Pinus;halepensis;;Frankreich;False;;;;Provence-Alpes-Côte-d'Azur;;;;03/04/1928 - 03/04/1928;False;False;;;;;"R. Oberneder ; L. Oberneder";;False;;;;;377;False;;;True;Rognac (Bouches-du-Rhône);False;;43.4872341 , 5.2342903;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064174;5;6784786;Pinaceae;Pinus;halepensis;;Griechenland;;;;False;Euboea(Νομός Εύβοιας);;;False;04/07/1890 - 04/07/1890;;;;;;;Th. de Heldreich;;;;;;;;True;;;True;Euboea septentrionalis: In monte Telethrion (substr. Gneis micaschist.) in reg. infer. pr. Kastaniotissa silvas efformans. 1000'-1200';;False;38.88333333333333 , 23.15;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064173;5;6784786;Pinaceae;Pinus;halepensis;;Griechenland;True;;;False;Achaea(Νομός Αχαΐας);;;False;21/04/1926 - 21/04/1926;False;False;;;;;J. Bornmüller;;;;;;;1426;;;;True;"Peloponnesus: Achaia, Patras, ad basin montis ""Panachaikon"" prope ""Klaus"". (cult.), 100 m. s. m.";False;;38.19619695230516 , 21.771898269653324;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064211;5;6784786;Pinaceae;Pinus;halepensis;;Israel;False;;;;מחוז חיפה(Haifa);;;;16/10/1952 - 16/10/1952;False;False;;;;;A. Grizi;;False;;;;;;True;;;True;Mt. Carmel, between Khreibe and Esfieh;False;;32.715738470442375 , 35.0680160522461;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064209;5;6784786;Pinaceae;Pinus;halepensis;;Türkei;False;;;;İzmir;;;;;;True;;;;;Fleischer;;False;;;;;;True;;;True;Smyrna [İzmir];False;;38.42884932888259 , 27.218627929687504;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064279;5;6784786;Pinaceae;Pinus;koraiensis;;China;True;;;False;Shandong(山东);;;False;10/06/1930 - 10/06/1930;;;;;;;C. Y. Chiao;;;;;;;2455;;;;True;First Park Tsingtao, along sandy slope, alt. 100 meters. Cultivated.;;False;36.0638034 , 120.3781372;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064274;5;6784786;Pinaceae;Pinus;kesiya;;Myanmar;;;;False;Chin;;;False;19/04/1926 - 19/04/1926;;;;;;;R. Unwin;;;;;;;3076;;P. Hein;;;Singu, Alt. 6200 ft., Kanpetlet.;;False;21.1933082 , 94.0586224;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064319;5;6784786;Pinaceae;Pinus;maritima;;Spanien;False;;;;Islas Baleares;;;;01/09/1958 - 30/09/1958;False;False;;;;;Friedrich Aurich;;False;;;;;;True;;;True;Mallorca, oberhalb Puerto de Sóller;False;;39.8041842519442 , 2.696542739868164;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064311;5;6784786;Pinaceae;Pinus;maritima;;Frankreich;;;;False;Aquitaine;;;False;01/04/1831 - 30/04/1831;;;;;;;Endress;;;;;;;;True;;;True;In praefectura Des Landes. (Syvas immensas format);;False;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1064308;5;6784786;Pinaceae;Pinus;maritima;;Frankreich;False;;;;Provence-Alpes-Côte-d'Azur;;;;01/04/1886 - 01/04/1886;False;False;;;;;C. Mez;;False;;;;;22;False;;;True;apud urbem Mentone;False;;43.7753495 , 7.5029213;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064306;5;6784786;Pinaceae;Pinus;maritima;;Italien;False;;;;Genova;;;;01/04/1905 - 30/04/1905;False;False;;;;;L. Gross;;False;;;;;;True;;;True;Bergwald über Kloster Cervara bei Portofino.;False;;44.31393825490234 , 9.2110812664032;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064307;5;6784786;Pinaceae;Pinus;maritima;;Italien;False;;;;La Spezia;;;;06/05/1909 - 06/05/1909;False;False;;;;;J. Bornmüller;;False;;;;;;True;;;True;Liguria (Riviera di Levante): Bergabhänge bei Levanto;False;;44.17226255019366 , 9.608058929443361;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064344;5;6784786;Pinaceae;Pinus;merkusii;;Indonesien;;;;False;West Sumatra;;;False;17/04/1990 - 17/04/1990;;;;;;;S. Dressler;;;;;;;;True;S. Dressler;;;Sumatra: Prov. Sumatra Barat, Taman Hutan Raya ca. 10 km Östl. v. Padang, Richtung Solok trockenes Buschland;False;;-0.951 , 100.567;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064345;5;6784786;Pinaceae;Pinus;merkusii;;Indonesien;;;;False;West Sumatra;;;False;17/04/1990 - 17/04/1990;;;;;;;S. Dressler;;False;;;;;;True;S. Dressler;;;Prov. Sumatra Barat, Taman Hutan Raya ca. 10 km östl. v. Padang, Richtung Solok, trockenes Buschland;;False;-0.9513036400590902 , 100.56678771972658;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0142051;5;6784786;Pinaceae;Abies;alba;;Griechenland;False;;;;Serres(Νομός Σερρών);;;;17/08/2000 - 17/08/2000;False;False;;;;;A. Schuler;;False;;;;;00/438;False;;;True;Petrisi, Mount Belles (Kerkini). Above Petritsi, mixed Abies-Fagus forest. On gneisses. Alt.: 1100-1200 m.;False;;41.3333 , 23.25;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0433553;5;6784786;Pinaceae;Picea;orientalis;;Georgien;False;;;;Racha-Lechkhumi and Kvemo Svaneti;;;;23/05/1985 - 23/05/1985;False;False;;;;;V. Vašák;;False;;;;;;True;;;True;Caucasus, Georgia: distr. Oni, in vicinitate pagi Shovi, 20 km ad australem versus ad pylas Mamissoni. Alt. 1900-2000 m s. m.;False;;42.703747222222226 , 43.67648333333333;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063375;5;6784786;Pinaceae;Picea;orientalis;;Russland;;;;False;Karachay-Cherkess republic(Карачаево-Черкесская республика);;;False;23/07/1975 - 23/07/1975;;;;;;;G. Stohr;;;;;;;12;False;Beck;;;Kaukasus: Baduk-Tal südwestlich Teberda, Buchen-Tannenwald zwischen 1500 und 1700 m.;;False;43.41433799944027 , 41.71478748321534;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063368;5;6784786;Pinaceae;Picea;orientalis;;Deutschland;True;;;;Thüringen;;;False;09/02/1913 - 09/02/1913;;False;;;;;J. Bornmüller;;;;;;;;True;;;True;cult. Steinhaus bei München (b. Berka);;False;50.87054481536601 , 11.25675916671753;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063366;5;6784786;Pinaceae;Picea;orientalis;;Deutschland;True;;;;Mecklenburg-Vorpommern;;;;13/03/1922 - 13/03/1922;False;False;;;;;Ernst H. L. Krause;;False;;;;;33507;False;Wieser;;False;Rostock, Barnst. Anl. [Barnstorfer Anlagen];False;;54.081 , 12.09125;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063364;5;6784786;Pinaceae;Picea;orientalis;;Deutschland;True;;;;Brandenburg;;;;01/04/1923 - 30/04/1923;False;False;;;;;Bothe;;False;;;;;;True;;;True;Havelberg: Vor der Försterei Friedrichswalde. Heimat: Kaukasus, Taurus;False;;52.889227595997646 , 12.087063789367678;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063394;5;6784786;Pinaceae;Picea;pungens;;Deutschland;True;;;;Berlin;;;;17/03/1992 - 17/03/1992;False;False;;;;;Cubr;;False;;;;;29180;False;A. Farjon;;False;"Kultiviert im Botanischen Garten Berlin-Dahlem Revier: System; Wiese mit Jungfrau";False;;52.45653241631949 , 13.304529190063478;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063424;5;6784786;Pinaceae;Picea;purpurea var. purpurea;;Deutschland;True;;;;Berlin;;;;14/03/1983 - 14/03/1983;False;False;;;;;Schwerdtfeger;;False;;;;;13389;False;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum: 27-Pin-130;False;;52.456584718345674 , 13.304400444030763;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063422;5;6784786;Pinaceae;Picea;purpurea var. purpurea;;Deutschland;True;;;;Berlin;;;;15/03/1983 - 15/03/1983;False;False;;;;;Schwerdtfeger;;False;;;;;13394;False;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum: 28-Pin-380;;False;52.456637020309756 , 13.304572105407717;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063420;5;6784786;Pinaceae;Picea;purpurea var. purpurea;;Deutschland;True;;;;Berlin;;;;14/03/1983 - 14/03/1983;False;False;;;;;Schwerdtfeger;;False;;;;;13385;False;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum: 27-Pin-134;False;;52.45276 , 13.304228;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063469;5;6784786;Pinaceae;Pinus;aristata;;Vereinigte Staaten von Amerika;;;;False;New Mexico;;;False;01/07/1998 - 01/07/1998;;;;;;;H. H. Schmidt, M. Merello & J. Stone;;;;;;;2704;;M. Merello;;;Taos County, Carson National Forest. Travelling north on U.S. Forest Route 722, ca. 1 mile from the junction with State Highway 518. Ca. 8.0 miles northwest of Mora. In Ponderosa Pine - Aspen mixed montane community and adjacent open meadows. 2750 m;;False;36.0916 , -105.4322;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063493;5;6784786;Pinaceae;Pinus;coulteri;;Vereinigte Staaten von Amerika;;;;False;North Carolina;;;False;25/06/1897 - 25/06/1897;;;;;;;;;True;;;;;3017b;;;;True;Sandy soil, Clarkton;;False;34.4873922 , -78.6561257;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063528;5;6784786;Pinaceae;Pinus;brutia;;Kroatien;False;;;;Primorsko-Goranska;;;;10/04/1928 - 10/04/1928;False;False;;;;;O. Fiedler;;False;;;;;8224;False;;;True;Insel Lussin [Lošinj], istrien: Strandwald bei Lussingrande [Veli Lošinj];False;;44.522519065605344 , 14.499893188476564;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063547;5;6784786;Pinaceae;Pinus;brutia;;Türkei;;;;False;Niğde;;;False;28/09/1984 - 28/09/1984;;;;;;;I. Hagemann, J. Binder, W. Schwarz;;;;;;;2178;;H. Ern;;;1 km südlich Pozanti, 880m ü. M., lichter Pinus brutia Wald auf Kalk, teilweise mit kristallinen Adern, so-exponiert.;False;;37.415129704475724 , 34.88358736038209;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0565618;5;6784786;Pinaceae;Pinus;canariensis;;Spanien;False;;;False;Santa Cruz de Tenerife;;;;28/03/1994 - 28/03/1994;False;False;;;;;R. Böcker;;False;;;;;SP-LP 407;False;;;True;"La Palma; Roque de los Muchachos/Cal. d. Tab. Abfahrt/2100 m.";False;;28.765831794402125 , -17.897744177025746;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063554;5;6784786;Pinaceae;Pinus;canariensis;;Spanien;;;;False;Santa Cruz de Tenerife;;;False;14/04/1966 - 14/04/1966;;;;;;;Kurt Faber;;False;;;;;;True;;;True;Tenerife   Cumbre über La Orotava.  1300 m;;False;28.393269156827238 , -16.478483676910404;;;;;;;;;;;
