specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;owner - question_1;owner - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B101066429;8;8746725;TAXACEAE;Torreya;nucifera;;;False;;;True;;;;True;;;True;;;True;;True;;;True;Karl Koch;False;;;True;;;;;True
B;Herbarium Berolinense;B101066430;8;8746725;TAXACEAE;Torreya;nucifera var. grandis;;China;;;;False;Zhejiang(浙江);;;False;01/01/1855 - 31/12/1855;;;Fortune;;;;True;R. Pilger;;False;;True;Berge von Chekiang;;False;;;;;True
B;Herbarium Berolinense;B101066431;8;8746725;TAXACEAE;Torreya;taxifolia;;;False;;;True;;;;True;;;True;;;True;;True;;;True;Karl Koch;False;;;True;;;;;True
B;Herbarium Berolinense;B101066432;8;8746725;TAXACEAE;Torreya;taxifolia;;Vereinigte Staaten von Amerika;;;;False;Florida;;;False;24/05/1930 - 24/05/1930;;;F. S. Blanton;;;6577;;;;True;;True;In rich woods, Rock Bluff, Gadsden Co.,;;False;30.563831 , -84.960171;;;;
B;Herbarium Berolinense;B101066433;8;8746725;TAXACEAE;Torreya;taxifolia;;Vereinigte Staaten von Amerika;;;;False;Florida;;;False;;;True;;;True;;True;;;True;Chapman,Treviranus;;Florida;;False;;;;;True
B;Herbarium Berolinense;B101066434;8;8746725;TAXACEAE;Torreya;taxifolia;;Vereinigte Staaten von Amerika;;;;False;Florida;;;False;24/05/1930 - 24/05/1930;;;F. S. Blanton;;;6597;;;;True;Bothe;;In rich woods on bluffs, Chatahoochee;;False;30.70819591424852 , -84.84603881835938;;;;
B;Herbarium Berolinense;B101066435;8;8746725;TAXACEAE;Torreya;taxifolia;;Vereinigte Staaten von Amerika;False;;;;Florida;;;;01/01/1875 - 31/12/1875;False;False;A. H. Curtiss;;False;;True;;;True;G. W. Letterman;False;Florida;False;;;;;;True
B;Herbarium Berolinense;B101066436;8;8746725;TAXACEAE;Torreya;taxifolia;;Vereinigte Staaten von Amerika;False;;;;Florida;;;;01/01/1846 - 31/12/1846;False;False;Chapman;;False;;True;;;True;G. Engelmann;False;Florida;;False;;;;;True
B;Herbarium Berolinense;B101066437;8;8746725;TAXACEAE;Torreya;sp.;;Vereinigte Staaten von Amerika;;;;False;California;;;False;15/05/1980 - 15/05/1980;;;P. Davis & Lightowlers, D.;;;66889;;;;True;;True;Mariposa Co., El Portal to entry gate of Yosemite National Park. 1,100 m. Mixed woodland.;;False;37.67737129436441 , -119.77998733520509;;;;
B;Herbarium Berolinense;B101066438;8;8746725;TAXACEAE;Torreya;sp.;;Portugal;False;;;;Lisboa;;;;01/01/1926 - 31/12/1926;False;False;J. J. Barros;;;;True;David K. Ferguson;;False;J. J. Barros;False;Mündungsgebiet des Tejo von Lissabon bis Colares.;False;;38.68745180189323 , -9.303102493286135;;;;False
B;Herbarium Berolinense;B101066439;8;8746725;TAXACEAE;Torreya;sp.;;Bulgarien;False;;;;Kjustendil(Кюстендил);;;False;21/08/1907 - 05/09/1907;False;False;C. K. Schneider;;False;978;False;;;True;C. K. Schneider;False;;;True;42.11051338945991 , 23.492975234985355;;;;False
B;Herbarium Berolinense;B101066440;8;8746725;TAXACEAE;Torreya;sp.;;;False;;;True;;;;True;;;True;S. et Z.;;False;;True;Haag;;False;;True;;;True;;;;;True
B;Herbarium Berolinense;B101066441;8;8746725;TAXACEAE;Torreya;sp.;;;False;;;True;;;;True;;;True;;;True;1252;False;;;True;;True;;;True;;;;;True
B;Herbarium Berolinense;B101066508;8;8746725;TAXACEAE;Torreya;jackii;;China;True;;;;Jiangsu(江苏);;;;01/10/1994 - 31/10/1994;False;False;Peter Del Tredici;;False;;True;;;True;John Silba;False;Botanical Garden Nanjing [32.09 / 118.73];False;;;;;;True
B;Herbarium Berolinense;B109005510;8;8746725;TAXACEAE;Taxus;baccata;;Österreich;False;;;;Oberösterreich;;;;01/01/1882 - 31/12/1882;False;False;Ignaz Dörfler;;False;;True;;;True;I. Dörfler;False;Kremsmünster, Kreuzleiten;False;;48.0481749 , 14.137206;;;;False
B;Herbarium Berolinense;B101028095;8;8746725;CYCADACEAE;Encephalartos;eugene-maraisii;;Südafrika;False;;;;Mpumalanga;;;;08/10/1963 - 08/10/1963;False;False;Dyer;;False;;True;;;True;;True;Langkloof Farm. Middelberg Distr., Transvaal;False;False;-25.629861 , 29.385238;;;;False
B;Herbarium Berolinense;B101028096;8;8746725;CYCADACEAE;Encephalartos;eugene-maraisii;;Südafrika;False;;;;Mpumalanga;;;;08/10/1963 - 08/10/1963;False;False;Dyer;;False;;True;;;True;;True;Langkloof Farm  Middelberg Distr. Transvaal;False;;-25.63 , 29.36;;;;False
B;Herbarium Berolinense;B101028097;8;8746725;CYCADACEAE;Encephalartos;eugene-maraisii;;Südafrika;False;;;;Mpumalanga;;;;01/04/1964 - 30/04/1964;False;False;T. Combrink;;False;;True;;;True;;True;Farm Quagga Hoek, Polala Heights, Waterberg, Transvaal.;False;;-23.760112273157404 , 27.822875976562504;;;;False
B;Herbarium Berolinense;B101028098;8;8746725;CYCADACEAE;Encephalartos;eugene-maraisii;;Südafrika;False;;;;Limpopo;;;;01/01/1944 - 31/12/1944;False;False;Dyer;;False;;True;;;True;;True;Waterberg. Polala Heights;False;;-23.704774 , 27.764307;;;;False
B;Herbarium Berolinense;B101028099;8;8746725;CYCADACEAE;Encephalartos;eugene-maraisii;;Südafrika;False;;;;Limpopo;;;;01/01/1944 - 31/12/1944;False;False;Dyer;;False;;True;;;True;;True;Waterberg Distr. Transvaal. Polala Heights. About 20 m w. of Naboomspruit;False;;-24.672492 , 28.424242;;;;False
B;Herbarium Berolinense;B101028100;8;8746725;CYCADACEAE;Encephalartos;eugene-maraisii;;Südafrika;False;;;;Limpopo;;;;01/01/1944 - 31/12/1944;False;False;Dyer;;False;;True;;;True;;True;Waterberg Polala Heights;False;;-23.671869 , 27.750691;;;;
B;Herbarium Berolinense;B101028101;8;8746725;CYCADACEAE;Encephalartos;eugene-maraisii;;Südafrika;False;;;;Limpopo;;;;01/01/1947 - 31/12/1947;False;False;Dyer;;False;;True;;;True;;True;Waterberg Distr. , Transvaal.;False;;;;;;True
B;Herbarium Berolinense;B101028102;8;8746725;CYCADACEAE;Encephalartos;eugene-maraisii;;Südafrika;False;;;;Limpopo;;;;01/01/1947 - 31/12/1947;False;False;Dyer;;False;;True;;;True;;True;Waterberg Distr., Transvaal;False;;;;;;True
B;Herbarium Berolinense;B101028103;8;8746725;CYCADACEAE;Encephalartos;eugene-maraisii;;Südafrika;True;;;;Gauteng;;;;01/01/1950 - 31/12/1950;False;False;Galpin;;False;;True;;;True;;True;[Wildherkunft Waterberg, Transvaal] Bot. Res. Inst.;False;;-24.0 , 28.0;;;;False
B;Herbarium Berolinense;B101028104;8;8746725;CYCADACEAE;Encephalartos;horridus;;Südafrika;False;;;;Eastern Cape;;;;15/05/1945 - 15/05/1945;False;False;R. A. Dyer;;False;;True;;;True;;True;About 10 m. from Uitenhage on Steytterville Road;False;;-33.67049 , 25.465319;;;;False
B;Herbarium Berolinense;B101028108;8;8746725;CYCADACEAE;Encephalartos;horridus;;Südafrika;False;;;;Eastern Cape;;;;15/05/1945 - 15/05/1945;False;False;R. A. Dyer;;False;;True;;;True;;True;about 10 m. from Uitenhage on Steytterville Road;False;;-33.48483671178952 , 25.334472656250004;;;;False
B;Herbarium Berolinense;B101028695;8;8746725;CYCADACEAE;Encephalartos;cycadifolius;;Südafrika;False;;;;Eastern Cape;;;;01/03/1960 - 31/03/1960;False;False;V. L. Pringle;;False;;True;;;True;;True;Huntly Glen Farm. Bedford, Cape Prov.;False;;-32.409673 , 26.10204;;;;False
B;Herbarium Berolinense;B101028696;8;8746725;CYCADACEAE;Encephalartos;cycadifolius;;Südafrika;True;;;;Gauteng;;;;03/05/1963 - 03/05/1963;False;False;R. A. Dyer;;False;;True;;;True;;True;Bot. Res. Inst. Pretoria;False;;;;;;True
B;Herbarium Berolinense;B101028697;8;8746725;CYCADACEAE;Encephalartos;cycadifolius;;Südafrika;False;;;;Eastern Cape;;;;01/09/1951 - 30/09/1951;False;False;R. A. Dyer;;False;;True;;;True;;True;Bedford Distr. Cape Prov.;False;;-32.69279525561216 , 26.12059593200684;;;;False
B;Herbarium Berolinense;B101028707;8;8746725;CYCADACEAE;Encephalartos;caffer;"""mehrere Belege mit widersprüchlichen Angaben""";Südafrika;True;;;False;;;;;;;;;;;;;;;True;;True;;;;;;;;
B;Herbarium Berolinense;B101028708;8;8746725;CYCADACEAE;Encephalartos;caffer;;Südafrika;False;;;;Eastern Cape;;;;01/05/1945 - 31/05/1945;False;False;R. A. Dyer;;False;;True;;;True;;True;Grahamstown;False;;-33.308764 , 26.545123;;;;False
B;Herbarium Berolinense;B101028709;8;8746725;CYCADACEAE;Encephalartos;caffer;;Südafrika;;;;False;Eastern Cape;;;False;07/07/1947 - 07/07/1947;;;Dyer;;;;True;;;True;;True;Trappes Valley. Bathurst Dist. Cape;;False;-33.444406 , 26.889146;;;;
B;Herbarium Berolinense;B101028721;8;8746725;CYCADACEAE;Encephalartos;arenarius;;Südafrika;False;;;;Eastern Cape;;;;01/02/1954 - 28/02/1954;False;False;R. A. Dyer;;False;;True;;;True;;True;Alexandria Distr., Cape Prov. Kaba Valley;False;;-33.706138 , 26.316854;;;;False
B;Herbarium Berolinense;B101028723;8;8746725;CYCADACEAE;Encephalartos;altensteinii;;Südafrika;False;;;;Eastern Cape;;;;01/08/1947 - 31/08/1947;False;False;R. A. Dyer, H. King;;False;;True;;;True;;True;"1.) Bushman´s River Mouth, Alexandria Div. E. cape; 2.) coll. at Bushman´s River Mouth, now growing in A Copmanßs garden about 9 miles from Buschman´s River";False;;-33.69 , 26.66;;;;False
B;Herbarium Berolinense;B101028724;8;8746725;CYCADACEAE;Encephalartos;hildebrandtii;"""Kein Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101028726;8;8746725;CYCADACEAE;Encephalartos;altensteinii;;Südafrika;False;;;;Eastern Cape;;;;01/01/1947 - 31/12/1947;False;False;Dyer;;False;;True;;;True;;True;Bushmans River. Bathurst Div. Cape;False;;-33.659062 , 26.559138;;;;False
B;Herbarium Berolinense;B101028727;8;8746725;CYCADACEAE;Encephalartos;arenarius;;Südafrika;False;;;;Eastern Cape;;;;01/02/1954 - 28/02/1954;False;False;Dyer;;False;;True;;;True;;True;Alexandria Distr., Cape. Kaba Valley;False;;-33.706473 , 26.316153;;;;False
B;Herbarium Berolinense;B101028728;8;8746725;CYCADACEAE;Encephalartos;arenarius;;Südafrika;False;;;;Eastern Cape;;;;27/02/1954 - 27/02/1954;False;False;R. A. Dyer;;False;;True;;;True;;True;Cape Prov., Alexandria Div. Kaba Valley;False;;-33.705866 , 26.314421;;;;
B;Herbarium Berolinense;B101028729;8;8746725;CYCADACEAE;Encephalartos;altensteinii;;Südafrika;;;;False;Eastern Cape;;;False;17/07/1947 - 17/07/1947;;;R. A. Dyer;;;;True;;;True;;True;King Williamstown Distr. near Berlin. Cape Prov.;;False;-32.887089635875846 , 27.58152008056641;;;;
B;Herbarium Berolinense;B101028730;8;8746725;CYCADACEAE;Encephalartos;altensteinii;;Südafrika;False;;;;Eastern Cape;;;;;;True;;;True;;True;;;True;;True;1 1/2 miles on road from Berlin to East London;False;;-33.01107059216471 , 27.677307128906254;;;;False
B;Herbarium Berolinense;B101028731;8;8746725;CYCADACEAE;Macrozamia;riedlei;;Australien;False;;;;Western Australia;;;;19/09/1958 - 19/09/1958;False;False;H.  und E. Walter;;False;1051;False;;;True;H. u. E. Walter;False;beim Winjardic Creek vor Badginjarra, westl. v. Watheroo;False;;-30.31847378404575 , 115.93460083007814;;;;False
B;Herbarium Berolinense;B101028732;8;8746725;CYCADACEAE;Macrozamia;riedlei;;;False;;;True;;;;True;09/08/1958 - 09/08/1958;False;False;;;True;114;False;;;True;;True;Halt Wegrand;True;False;;;;;True
B;Herbarium Berolinense;B101028733;8;8746725;CYCADACEAE;Macrozamia;riedlei;;Australien;;;;False;Western Australia;;;False;09/08/1958 - 09/08/1958;;;H.  und E. Walter;;;114;;;;True;H. u. E. Walter;;an der Strasse zwischen Perth und Porongorup im Eucalyptus marginata Wald;;False;;;;;True
B;Herbarium Berolinense;B101028734;8;8746725;CYCADACEAE;Microcycas;calocoma;;Kuba;;;;False;;;;True;01/01/1907 - 28/02/1907;False;False;Caldwell & Baker;;False;7154;False;;;True;;True;Santa Calalina;;False;;;;;True
B;Herbarium Berolinense;B101028735;8;8746725;CYCADACEAE;Stangeria;eriopus;;Südafrika;;;;False;KwaZulu-Natal;;;False;01/01/1965 - 31/12/1965;;;R. E. Strey;;;;True;;;True;;True;South coast Natal;;False;;;;;True
B;Herbarium Berolinense;B101028736;8;8746725;CYCADACEAE;Stangeria;eriopus;;Südafrika;True;;;False;KwaZulu-Natal;;;False;23/05/1964 - 23/05/1964;;;R. E. Strey;;;;True;;;True;;True;Seedlings from Bot. Garden Durban Natal;;False;;;;;True
B;Herbarium Berolinense;B101028737;8;8746725;CYCADACEAE;Stangeria;eriopus;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101028738;8;8746725;CYCADACEAE;Stangeria;eriopus;;Südafrika;False;;;;KwaZulu-Natal;;;;01/01/1965 - 31/12/1965;False;False;R. E. Strey;;False;;True;;;True;;True;Durban;False;;-29.880854 , 30.982448;;;;False
B;Herbarium Berolinense;B101028739;8;8746725;CYCADACEAE;Stangeria;eriopus;"""Kein Etikett/leeres Etikett""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101028740;8;8746725;CYCADACEAE;Cycas;circinalis;;Indien;;;;False;West Bengal;;;False;01/01/1882 - 31/12/1883;;;J. Sachs;;;4;;K. D. Hill;;;;True;Calcutta;;False;22.5726723 , 88.3638815;;;;
B;Herbarium Berolinense;B101028747;8;8746725;CYCADACEAE;Zamia;pumila;;Dominikanische Republik;;;;False;Samaná;;;False;10/12/1999 - 10/12/1999;;;Werner Greuter y Rosa Rankin;;;24831;;D. W. Stevenson;;;;True;Entre Los Amaceyes y la Playa Madama al este de Las Galeras, alt. 20-50 m. Bosque secundario y bordes de caminos y cultivos, en suelo rocoso calizo.;;False;19.293055555555558 , -69.16527777777779;;;;
B;Herbarium Berolinense;B101028748;8;8746725;CYCADACEAE;Zamia;purpurea;;Mexiko;;;;False;Oaxaca;;;False;19/05/1998 - 19/05/1998;;;Alberto Sánchez con J. Rivera H., S. Salas M., Y. Arellanes C. & R. García S.;;;40;;Rev. Stevensen;;;;True;Municipio de Santa Maria Chimalapa, Distrito Juchitan. San Antonio Nuevo Paraíso, a 1 km en línea recta al S, en la Orqueta. Vegetación secundaria y Selva alta perennifolia, Altitud 150 msnm.;;False;17.146944444444443 , -94.33444444444444;;;;
B;Herbarium Berolinense;B101028749;8;8746725;CYCADACEAE;Zamia;tuerckheimii;;;False;;;True;;;;True;;;True;;;True;;True;;;True;;True;;;True;;;;;True
B;Herbarium Berolinense;B101028750;8;8746725;CYCADACEAE;Zamia;tuerckheimii;"""Kein Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101028751;8;8746725;CYCADACEAE;Indet;(CYCAD);;Südafrika;True;;;False;Gauteng;;;False;;;True;R. A. Dyer;;;;True;;;True;;True;Pretoria Nat. Botanical Garden;;False;;;;;True
B;Herbarium Berolinense;B101028752;8;8746725;CYCADACEAE;Indet;(CYCAD);;Südafrika;True;;;;Gauteng;;;;01/04/1965 - 30/04/1965;False;False;R. A. Dyer;;False;284 / 7-8;False;;;True;;True;Pretoria: Bot. Gard.;False;;;;;;True
B;Herbarium Berolinense;B101028753;8;8746725;CYCADACEAE;Indet;(CYCAD);;Südafrika;True;;;;Gauteng;;;;01/01/1965 - 31/12/1965;False;False;R. A. Dyer;;;;True;;;True;;True;2 Pflanzen auf 2 Fotos, Pretoria National Botanic Garden;False;;;;;;True
B;Herbarium Berolinense;B100063471;8;8746725;PODOCARPACEAE;Decussocarpus;comptonii;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;28/08/1967 - 28/08/1967;False;False;;;True;17354;False;D. J. de Laubenfels;;False;;True;Mt. Boulinda: Pente nord 1150-1300 m. Forêt humide sur terraine serpentineaux.;False;;-21.239191 , 165.153428;;;;False
B;Herbarium Berolinense;B100063472;8;8746725;PODOCARPACEAE;Decussocarpus;comptonii;;Neukaledonien;;;;False;(Nouvelle-Calédonie);;;False;14/05/1968 - 14/05/1968;;;MacKee;;;18808;;de Laubenfels;;False;;True;Sommet du Mt. Grandie (Haute Amoa). Foret et maquis humides sur terrain rocheux serpentieux, 900-960 m.;;False;-20.966283 , 165.135242;;;;
B;Herbarium Berolinense;B100063473;8;8746725;PODOCARPACEAE;Decussocarpus;comptonii;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;False;28/08/1967 - 28/08/1967;False;False;;;True;17357;False;D. J. de Laubenfels;;False;;True;Mt. Boulinda. Pente nord 1150-1300 m. Forêt humide sur terrain serpentineux.;;False;-21.240191 , 165.154026;;;;False
B;Herbarium Berolinense;B100063474;8;8746725;PODOCARPACEAE;Decussocarpus;comptonii;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;04/07/1967 - 04/07/1967;False;False;;;True;17056;False;J. de Laubenfels;;False;;True;Mt. Paeoua: plateau sommital. 900-1100 m. Forêt humide Araucaria-Nothofagus;False;;-21.167503 , 165.099837;;;;False
B;Herbarium Berolinense;B100063476;8;8746725;PODOCARPACEAE;Decussocarpus;minor;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;20/08/1968 - 20/08/1968;False;False;L. Lavoix;;False;19304;False;de Laubenfels;;False;;True;Port Boise: embouchure du Ruisseau Trou Bleu. Terrain rocheux serpentineux juste au dessus des palétuviers;False;;-22.336190854879675 , 166.96158027334607;;;;False
B;Herbarium Berolinense;B100063477;8;8746725;PODOCARPACEAE;Decussocarpus;minor;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;01/10/1948 - 31/10/1948;False;False;J. Bernier;;False;250;False;;;True;;True;Plaine des Lacs;False;;-22.2574901 , 166.9227317;;;;False
B;Herbarium Berolinense;B100063478;8;8746725;PODOCARPACEAE;Decussocarpus;minor;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;;;True;J. Bernier;;False;249;False;;;True;;True;Nouvelle-Calédonie;False;;;;;;True
B;Herbarium Berolinense;B100063479;8;8746725;PODOCARPACEAE;Decussocarpus;minor;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;;;True;Bernier;;False;251;False;;;True;;True;Plaine des Lacs;False;;-22.2574901 , 166.9227317;;;;False
B;Herbarium Berolinense;B100063481;8;8746725;PODOCARPACEAE;Falcatifolium;taxoides;;Neukaledonien;;;;False;(Nouvelle-Calédonie);;;False;11/11/1973 - 11/11/1973;;;MacKee, H. S.;;;27814;;;;True;;True;Pente sud-est du Kouakoue 1.100 m. Maquis sur terrain serpentineux.;;False;-21.96808947660315 , 166.54500961303714;;;;
B;Herbarium Berolinense;B100063482;8;8746725;PODOCARPACEAE;Falcatifolium;taxoides;;Neukaledonien;;;;False;(Nouvelle-Calédonie);;;False;;;True;J. Bernier;;;295;;;;True;;True;Mt. des Sources;;False;-22.11667 , 166.6;;;;
B;Herbarium Berolinense;B100063483;8;8746725;PODOCARPACEAE;Falcatifolium;taxoides;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;False;12/10/1976 - 12/10/1976;False;False;Ph. Morat;;False;5119;False;;;True;;True;La Riviere Bleue. 400 m;False;;-22.102483 , 166.640293;;;;False
B;Herbarium Berolinense;B100214941;8;8746725;PODOCARPACEAE;Acmopyle;pancheri;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;12/09/1967 - 12/09/1967;False;False;MacKee;;False;17540;False;D. J. de Laubenfels;;False;;True;Foret de Tende (Haute Diahot). Exploitation forestière Frouin. Forêt humide sur micaschiste. 500-600 m.;False;;-20.808523485786512 , 164.74067687988284;;;;False
B;Herbarium Berolinense;B100214942;8;8746725;PODOCARPACEAE;Acmopyle;pancheri;;Neukaledonien;;;;False;(Nouvelle-Calédonie);;;False;23/01/1970 - 23/01/1970;;;;;True;21471;;;;True;;True;Plaine des Lacs: Riviere Blanche. Forêt humide. 200m.;;False;-22.2574901 , 166.9227317;;;;False
B;Herbarium Berolinense;B100763252;8;8746725;PODOCARPACEAE;Prumnopitys;exigua;;Bolivien;False;;;;Cochabamba;;;;24/07/2017 - 24/07/2017;False;False;"Escobari, B.; Kilian, N.; Villca, H.; Nieto, B.";;False;302;False;;;True;;True;Prov.: José Carrasco Torrico: Monte Punku. Entrando hacia Yungas. Bosque nublado de yungas con presencia de cultivos. Alt.: 2900 m.;False;;-17.569166666666668 , -65.28;;;;False
B;Herbarium Berolinense;B100841270;8;8746725;PODOCARPACEAE;Prumnopitys;harmsiana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101003869;8;8746725;PODOCARPACEAE;Dacrycarpus;imbricatus;;Vietnam;False;;;;Thừa Thiên - Huế;;;;12/06/2018 - 12/06/2018;False;False;Bui Van Huong (VNMN), Virginia K. Duwe (MfN), Peter Hein (BGBM), Luong Duc Thien (ITB), Nguyen Hung Manh (IEBR), Eckhard von Raab-Straube (BGBM), Tran Huu Dang (SIE), Truong Ba Vuong (ITB), Tu Bao Ngan (VNMN);;False;506;False;;;True;;True;"Phū Lôc district, Bach Mã National Park, near ""Silvery Waterfall"". - Tropical evergreen mountain rainforest. alt.: 1300 m";False;;16.1933 , 107.8608;;;;False
B;Herbarium Berolinense;B101003876;8;8746725;PODOCARPACEAE;Dacrydium;elatum;;Vietnam;False;;;;Thừa Thiên - Huế;;;;07/06/2018 - 07/06/2018;False;False;Bui Van Huong (VNMN), Virginia K. Duwe (MfN), Peter Hein (BGBM), Luong Duc Thien (ITB), Nguyen Hung Manh (IEBR), Eckhard von Raab-Straube (BGBM), Tran Huu Dang (SIE), Truong Ba Vuong (ITB), Tu Bao Ngan (VNMN);;False;245;False;;;True;;True;Phú Lộc District, Bạch Mã National Park, mountain top trail. Tropical mountain evergreen rainforest. Alt.: 1420 m;False;;16.1958 , 107.8641;;;;False
B;Herbarium Berolinense;B101065478;8;8746725;PODOCARPACEAE;Dacrydium;novoguineense;;Papua-Neuguinea;False;;;;Western Highlands;;;;03/08/1957 - 03/08/1957;False;False;R. G. Robbins;;False;598;False;;;True;;True;Minj sub-district, W. Highlands. Terr. of New Guinea. Jimmi divide, 6500 ft. from Banz. Lower montane rain forest.;False;;-5.7998015 , 144.6283045;;;;False
B;Herbarium Berolinense;B101065502;8;8746725;PODOCARPACEAE;Lagarostrobos;franklinii;;Australien;;;;False;Tasmania;;;False;10/12/1997 - 10/12/1997;;;Farjon, A. With: Brown, M.;;;479;;;;True;;True;Picton River. Riveaux Creek. N of Cook Creek undisturbed old growth stand alongside creek extending 400-500 m, few large Eucalyptus obliqua on higher ground, on aluvial sand and clay. Alt. 150m;;False;-43.18333333333333 , 146.66666666666666;;;;
B;Herbarium Berolinense;B101065503;8;8746725;PODOCARPACEAE;Lagarostrobos;franklinii;;Australien;False;;;;Tasmania;;;False;10/12/1997 - 10/12/1997;;;Farjon, A. With: Brown, M.;;;478;;Farjon, A.;;;;True;Huon River. Tahune Forest Reserve on river bank near bridge on forested bank, Eucalyptus obliqua (emergent on higher bank), Nothofagus cunninghamii, Eucryphia lucida, Anopterus glandulosus, Blechnum spp. in river sand amongst dolorite boulders. Alt. 38m;;False;-43.1 , 146.73333333333332;;;;
B;Herbarium Berolinense;B101065556;8;8746725;PODOCARPACEAE;Phyllocladus;protractus;;Papua-Neuguinea;;;;False;Morobe;;;False;21/01/1937 - 21/01/1937;;;J. & M. S. Clemens;;;5117 A;;Anonymous (Leiden);;;;True;Ogeramnang 6000 ft.;;False;-6.4366666666666665 , 147.36555555555555;;;;
