specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;Berberidaceae_scientific_name - scientific_name;Berberidaceae_scientific_name - species_name_not_in_list;Berberidaceae_scientific_name - genus_name_not_in_list;Berberidaceae_scientific_name - not_sure;Berberidaceae_scientific_name - no_info
B;Herbarium Berolinense;B101199986;11;10043764;BERBERIDACEAE;indet.;sp.;;Ungarn;False;;;;Budapesti;;;;W. Steinitz;;False;10/05/1879 - 30/09/1879;False;False;;True;;;True;Wolfsthal bei Ofen;False;;Richter Lajos,J. Ullepitsch;False;47.483051 , 18.988827;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199987;11;10043764;BERBERIDACEAE;indet.;sp.;;Ungarn;False;;;;Borsod-Abaúj-Zemplén;;;;M. Bäßler, E. Köhler, I. Quasdorf;;False;05/06/1967 - 05/06/1967;False;False;161;False;;;True;Bükk-Gebirge: Hang am Fehèr-kö bei Lillafüred.;False;;;True;48.0943944015273 , 20.62944889068604;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199985;11;10043764;BERBERIDACEAE;indet.;sp.;;Polen;True;;;;Dolnośląskie;;;;Urban, Fr. Steiner;;;23/05/1926 - 23/05/1926;False;False;;True;;;True;Bad Landeck Anlagen;False;;;True;50.3458254 , 16.8725948;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199984;11;10043764;BERBERIDACEAE;indet.;sp.;;Polen;;;;False;Opolskie;;;False;Fr. Steiner;;;17/05/1931 - 17/05/1931;;;;True;;;True;Oberschlesien: Ellguther Steinberge;;False;;True;50.469090644682105 , 18.14872741699219;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199988;11;10043764;BERBERIDACEAE;indet.;sp.;;Polen;True;;;;Śląskie;;;;H. Ziesché;;False;06/06/1906 - 28/06/1906;False;False;;True;Abromeit;;False;Rybnik O/S: Pfarrgarten v. Belk [Bełk];False;;H. Ziesché;False;50.12989 , 18.71929;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199989;11;10043764;BERBERIDACEAE;indet.;sp.;;Tschechien;False;;;;Ústecký kraj;;;;Fr. Ulich;;False;01/05/1901 - 31/05/1901;False;False;;True;;;True;Kgr. Böhmen: Auf dem Dreikreuzberg bei Leitmeritz;False;;Fr. Ulich;False;50.546953075155336 , 14.049668312072756;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100656799;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Kärnten;;;;Hk. [Hueck];;False;11/05/1943 - 11/05/1943;False;False;;True;;;True;Arnoldstein, in der Schütt;False;;Kurt Hueck;False;46.5729 , 13.6901;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100656738;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Kärnten;;;;HK [Hueck];;False;10/05/1945 - 10/05/1945;False;False;;True;;;True;Waldränder bei Fragant, Mölltal;False;;;True;46.96221344278581 , 13.062829971313478;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B109004244;11;10043764;BERBERIDACEAE;indet.;sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B100102881;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Oberösterreich;;;;Friedrich Morton;;False;27/05/1925 - 27/05/1925;False;False;795;False;;;True;Traunwald bei Obertraun;False;;;True;47.56437345199642 , 13.691539764404299;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100102880;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Steiermark;;;;Friedrich Morton;;False;27/05/1955 - 27/05/1955;False;False;6113;;;;True;"Pürgg; Hinter der Kirche";False;;;True;47.53021510354177 , 14.066705703735353;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100561805;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;;;;False;Steiermark;;;False;H. H. Reiter;;;01/06/1905 - 30/09/1905;;;;True;;;True;"Stiria media: Ad silvarum margines prope pagum Peggau; solo calcareo, 415 m. s. m.";;False;;True;47.20580861218854 , 15.34792184829712;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100848397;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Niederösterreich;;;;P. Hein;;False;03/10/1999 - 03/10/1999;;;6110;False;;;True;W von Puchberg: zwischen Schneebergsdörfli und der N-Flanke der Klosterwappe (2076m) alt. 800-1200m. Trockene sonnexponierte Waldsäume, auf Kalk. 1-2m hohe Sträucher.;False;;Peter Hein;;47.78333333333333 , 15.866666666666667;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199983;11;10043764;BERBERIDACEAE;indet.;sp.;;Slowenien;False;;;;Postojna;;;;Christiane Czesny & Regina Pleger;;False;29/05/1980 - 29/05/1980;False;False;17579;False;;;True;"Südflanke und Gipfelstufe des Berges Nanos oberhalb des Dorfes Razdrto, 600-1100 m ü. M. Laubmischgebüsche, Felsen und Matten; Kalk.";;False;;True;45.76599618495511 , 14.060332775115969;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199982;11;10043764;BERBERIDACEAE;indet.;sp.;;Slowenien;False;;;;Hrpelje-Kozina;;;False;Christiane Czesny & Regina Pleger;;False;27/05/1980 - 27/05/1980;False;False;17454;;;;True;Nordseite des Berges Slavnik längs der Fahrstraße vom Weiler Hrpelje zum Gipfel, 550 m ü. M. Laubmischwald, Gebüsch und grasige Lichtungen auf Kalk.;False;;;True;45.58809518781759 , 13.936758041381838;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199981;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Tirol;;;;Royl, Hempel;;False;27/09/1986 - 27/09/1986;False;False;24;False;Hiepko;;False;Osttirol, Virgental, Prägraten, Aufstieg zum Timmeltal S der Venedigergruppe, Südhänge, Waldstufe (Larix) mit Silikatfelsen und Mauern durchsetzt.;False;;;True;47.0361214 , 12.3798933;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199980;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Steiermark;;;;Helma Hanser;;;05/06/1934 - 05/06/1934;False;False;;True;;;True;Münzenberg bei Leoben, Waldrand, Meereshöhe: 600;;False;;True;47.391622 , 15.0977898;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199979;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Tirol;;;;Baschant;;False;01/06/1939 - 30/06/1939;False;False;;True;;;True;Hall;False;;Baschant;False;47.280626498709545 , 11.507492065429688;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199978;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Tirol;;;;Otto Gebbe;;False;13/06/1940 - 13/06/1940;False;False;987;False;;;True;bei Brixlegg: am Bahndamm auf dem linken Ufer des Inn und in der Nähe große Gebüsche bildend, auf Kalkboden, massenhaft.;False;;;True;47.43273284925809 , 11.870512962341309;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100418071;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Tirol;;;;B. Zimmer;;False;23/08/2007 - 23/08/2007;False;False;2667;False;B. Zimmer;;False;Nordtirol, Karwendelgebirge: Südl. von Pertisau, Dristenautal, Gutelwald, am Waldrand. 1000 m.;False;;;True;47.424995169608124 , 11.686041355133057;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199977;11;10043764;BERBERIDACEAE;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101199976;11;10043764;BERBERIDACEAE;indet.;sp.;;Italien;;;;False;Trentino-Alto Adige;;;False;Val de Lièvre;;;01/06/1869 - 30/06/1869;;;;True;;;True;Tirol, Trient;;False;A. Val de Lièvre,Karl Koch;;46.0664228 , 11.1257601;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199975;11;10043764;BERBERIDACEAE;indet.;sp.;;Italien;False;;;;Trentino-Alto Adige;;;;Val de Lièvre;;False;25/04/1869 - 25/04/1869;False;False;;True;;;True;Tirol, Trient, an Gietermauern alla Spalliera. Kalk. 1000';;False;A. Val de Lièvre,Karl Koch;False;46.077934647542925 , 11.126285791397095;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100017935;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Kärnten;;;;Vogt/Dürbye/Kendzia/Spletzer;;False;06/09/2001 - 06/09/2001;False;False;RV 15766 DÜR 1396;False;;;True;Passhöhe Windische Höhe, Waldränder und Weiden, 1100 m.;False;;;True;46.6372974124655 , 13.549489974975588;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100303265;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;;;;False;Kärnten;;;False;Anonymous [Ökologiekurs];;;22/06/1984 - 22/06/1984;;;;True;;;True;"Görtschitztal, Stausee Mühlen, ca. 1000 m; Ufervegetation, Wiese";;False;;True;47.02953547481513 , 14.509334564208986;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100183679;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;;;;False;Niederösterreich;;;False;P. Hein;;;03/10/1999 - 03/10/1999;;;6110;;;;True;W von Puchberg: zwischen Schneebergsdörfli und der N-Flanke der Klosterwappe (2076 m), alt. 800-1200 m. Trockene sonnexponierte Waldsäume, auf Kalk.;;False;;True;47.78333333333333 , 15.866666666666667;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199974;11;10043764;BERBERIDACEAE;indet.;sp.;;Italien;False;;;;Lombardia;;;;Costanza Zucchi;;False;04/08/1977 - 04/08/1977;False;False;;True;Costanza Zucchi;;False;Orzinuovi (Brescia) Lombardia, Bosco della Disperata;False;;;True;45.38460172206869 , 9.886837005615236;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199973;11;10043764;BERBERIDACEAE;indet.;sp.;;Slowenien;;;;False;Kanal;;;False;C. Steurer;;;29/08/1882 - 29/08/1882;False;False;;True;;;True;Küstenland. An Zäunen bei Krestenizza in der Nähe v. Canale;False;False;;True;46.0723727 , 13.62593;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199972;11;10043764;BERBERIDACEAE;indet.;sp.;;Italien;False;;;;Valle d'Aosta;;;;Hempel & Royl;;False;19/09/1983 - 19/09/1983;False;False;;True;H. E. [Harmut Ern];;;Gressoney St. Jean, beweidete Wiese mit Silikatfelsen, 1400 m.;False;;;True;45.7792971 , 7.8250324;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199971;11;10043764;BERBERIDACEAE;indet.;sp.;;Italien;False;;;;Valle d'Aosta;;;;Royl & Schiers;;False;19/09/1982 - 19/09/1982;False;False;300-06-82-10;False;H. Ern;;False;Gressoneytal, Valnera, 1400 m;False;;;True;45.77959006047116 , 7.825634479522706;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100544612;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;False;;;;Bayern;;;;[Otto Renner];;False;15/05/1913 - 15/05/1913;False;False;65;False;;;True;Hesselohe an der Bahn.;False;;Otto Renner;False;48.07438961959468 , 11.538675614364902;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199970;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweiz;False;;;;Wallis(Valais);;;;F. O. Wolf;;False;01/06/1904 - 30/06/1904;False;False;;True;;;True;Schallberg ob Brig;False;;F. O. Wolf;False;46.294823724809056 , 8.023710250854494;;;;False;Berberis vulgaris var. alpestris Rikli;;;;
B;Herbarium Berolinense;B101199968;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweiz;False;;;;Graubünden(Grisons);;;;Herbert Beger;;False;01/09/1913 - 01/09/1913;False;False;;True;;;True;Arosa: Schafrück [Schafrügg], S-Hang, auf Felsen. 1840 m. s. m.;False;;;True;46.7621 , 9.647;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199969;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweiz;False;;;;Schwyz(Schwytz);;;;H. Beger;;False;01/08/1911 - 31/08/1911;False;False;;True;;;True;Gersau: an Felsen an der Ufer-Strasse längs des Sees;False;;;True;46.99003551348988 , 8.531141281127931;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199967;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweiz;False;;;;Wallis(Valais);;;;Karl Bernau;;False;01/07/1910 - 31/07/1910;False;False;17140;False;;;True;Zermatt;False;;;True;46.0212076 , 7.749254;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199966;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweiz;False;;;;Graubünden(Grisons);;;;Herbert Beger;;False;01/06/1914 - 30/06/1914;False;False;;True;;;True;Calfreisen: Buschweide unter dem Ort, 1200 m. s. m.;False;;;True;46.84068792571095 , 9.59286689758301;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100173243;11;10043764;BERBERIDACEAE;indet.;sp.;;Italien;False;;;;Lombardia;;;;Dürbye mit Rost;;False;08/09/2003 - 08/09/2003;False;False;2512;False;Beurton;;False;Sondrio (Prov.), Alpi Retiche, S. Sondrio, Laubmischwald, Waldlichtung, Geröllfeld, 1050 m;False;;;True;46.31308649402982 , 10.249385833740236;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100623757;11;10043764;BERBERIDACEAE;indet.;sp.;;Italien;False;;;;Trentino-Alto Adige;;;;B.  [Bornkamm];;False;03/05/1953 - 03/05/1953;False;False;1170;False;;;True;Gebüsch im Ledrotal;False;;R. Bornkamm;False;45.88024721539905 , 10.753383636474611;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199963;11;10043764;BERBERIDACEAE;indet.;sp.;;Spanien;False;;;;León;;;;F. Barnieske, H. Ern, H. Kraft, L. Weber;;False;19/09/1979 - 19/09/1979;False;False;4016;False;H. Ern;;False;"Kantabrisches Gebirge. Luna-Stausee; süd-exponierte Kalkfelsen mit Juniperus thurifera. 1100 m.";;False;;True;42.88453543524249 , -5.885925292968751;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199964;11;10043764;BERBERIDACEAE;indet.;sp.;;Spanien;;;;False;León;;;False;F. Barnieske, H. Ern, H. Kraft, L. Weber;;;19/09/1979 - 19/09/1979;;;4016;;;;True;"Kantabrisches Gebirge. Luna-Stausee; südexponierte Kalkfelsen mit Juniperus thurifera. 1100 m.";;False;;True;42.896764274306385 , -5.892705917358398;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199962;11;10043764;BERBERIDACEAE;indet.;sp.;;Spanien;False;;;;Cantabria;;;;Royl-Schiers;;False;30/08/1985 - 30/08/1985;False;False;252-84-85-10;False;H. Ern;;False;Auffahrt zum Picos de Europa, zwischen La Hermida und Lebena, ca. 800 m, Steilhang, Urgestein, Grobschotter, westexponiert.;False;;;True;43.23838088422307 , -4.595899462377347;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100080416;11;10043764;BERBERIDACEAE;indet.;sp.;;Frankreich;False;;;;Provence-Alpes-Côte-d'Azur;;;;Dürbye, Kendzia, Spletzer;;;04/09/2002 - 04/09/2002;False;False;1795;False;Th. Raus;;False;Hautes Alpes (Dépt.), La Grave, Wirtschaftsweg von Les Friaux nach Le Grave, Hecken, Waldrand, ca. 1400 m;;False;;True;45.0454525 , 6.3067223;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199961;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweiz;False;;;;Genf(Genève);;;;;;True;01/05/1851 - 31/05/1851;False;False;;True;;;True;Les haies.;False;;;True;46.2017559 , 6.1466014;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199960;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweiz;;;;False;Genf(Genève);;;False;;;True;01/05/1851 - 30/06/1851;;;;True;;;True;Les haies. C. de Genève.;;False;;True;46.2256509 , 6.1439209;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199959;11;10043764;BERBERIDACEAE;indet.;sp.;;Frankreich;False;;;;Provence-Alpes-Côte-d'Azur;;;;R. Mathonnet;;False;28/10/1859 - 28/10/1859;False;False;628;False;;;True;Clairières des Bois, La Grave, Htes Alpes.;False;;;True;45.0454525 , 6.3067223;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199965;11;10043764;BERBERIDACEAE;indet.;sp.;;Spanien;;;;False;León;;;False;J. M. Losa Quintana;;;06/07/1979 - 06/07/1979;;False;;True;J. M. Losa Quintana;;;Barrios de Luna, ravins, flancs exposés à l'ouest, à  proximité du rio Luna, alt. 850 m, groupement avec Juniperus  thurifera, J. sabina et Rhamnus alpinus.;;False;;True;42.84287240095534 , -5.862373681625018;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199957;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweden;False;;;;Blekinge län;;;;C. A. W. [C. A. Westerlund];;;;;True;;True;;;True;Ronneby;False;;J. Ullepitsch;False;56.2100417 , 15.2760355;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199956;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweden;False;;;;Västra Götalands län;;;;Orvar Isberg;;False;01/01/1897 - 31/12/1897;False;False;;True;;;True;Göteborg, Bohus;False;;;True;57.8516173 , 12.0184224;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199104;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigtes Königreich;True;;;;Richmond upon Thames;;;;;;True;;;True;669;False;Camillo Schneider;;False;Arboretum, Royal Gardens, Kew.;True;;;True;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101135053;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;;;True;01/06/1974 - 31/08/1974;False;False;;True;;;True;Botan. Garten Berlin-Dahlem;False;;U. Geißler;False;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199105;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigtes Königreich;True;;;;Richmond upon Thames;;;;;;True;;;True;669;False;Camillo Schneider;;False;Arboretum, Royal Gardens Kew;False;;;True;;;;;True;Berberis lucida Schrad.;;;;
B;Herbarium Berolinense;B101199103;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;Lind. [Lindblad];;;01/01/1855 - 31/12/1855;;;;True;;;True;H. Ber.;;False;;True;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199102;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;Lindbl. [Lindblad];;False;01/01/1855 - 31/12/1855;;;;True;;;True;Hort. Ber.;;False;;True;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199101;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;C. Koch;;;;;True;;True;;;True;H. Berol. [Hortus Berolinensis];;False;;True;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199100;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;C. Koch;;False;;;True;;True;;;True;H. Berol.;False;;;True;;;;;True;Berberis ×laxiflora Schrad.;;;;
B;Herbarium Berolinense;B101199099;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;C. Koch;;False;;;True;13b;False;;;True;H. Berol.;False;;;True;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199098;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;C. Koch;;;;;True;;True;;;True;H. Berol.;;False;;True;;;;;True;Berberis ×crenulata Schrad.;;;;
B;Herbarium Berolinense;B101199097;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Nordrhein-Westfalen;;;False;[L. C. Treviranus];;;01/01/1858 - 31/12/1858;;;;True;;;True;Botan. Garten Bonn;;False;Treviranus;;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199096;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;False;;;;Niedersachsen;;;False;Marquart;;False;;;True;6-1;False;;;True;Dissen W;False;;Marquart;False;52.115769 , 8.2034345;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199095;11;10043764;BERBERIDACEAE;indet.;sp.;;;False;;;True;;;;True;;;True;;;True;4486;False;;;True;Alp. Schlr.;True;;;True;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B100778426;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Berlin;;;;C. Risch;;False;09/05/1948 - 09/05/1948;False;False;;True;;;True;in horto prope apic. septentr. lacus Schlachtensee;;False;C. Risch;False;52.44135992899679 , 13.217926025390627;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101006318;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;False;;;;Berlin;;;;C. Risch;;False;08/09/1946 - 08/09/1946;False;False;;True;;;True;"in arboreto ad viam versus ""Spandauer Berg""";False;;C. Risch;False;52.51893441845006 , 13.255648612976076;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199093;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;;;;False;Maine;;;False;Marion I. Spaulding;;;28/09/1949 - 28/09/1949;;;345;;Anonymos (Staff RBGE);;False;Reef Point Gardens, Bar Harbor;False;;;True;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199091;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;True;;;;Maine;;;;Marion I. Spaulding;;False;28/09/1949 - 28/09/1949;False;False;295;False;Anonymous (Staff RBGE);;False;Bar Harbor;False;;Reef Point Gardens;False;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199092;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;True;;;;Maine;;;;Marion I. Spaulding;;False;24/05/1949 - 24/05/1949;False;False;295;False;Anonymous (Staff RBGE);;False;Bar Harbor, sunny location;False;;;True;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199090;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;;;;False;New York;;;False;;;True;05/10/1916 - 05/10/1916;;;;True;;;True;Highland Park, Rochester N. Y.;;False;;True;43.13381279555054 , -77.58922576904298;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199089;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;New York;;;;;;True;05/10/1916 - 05/10/1916;False;False;;True;;;True;Highland Park, Rochester;False;;;True;43.132747979202854 , -77.60587692260742;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101199094;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;Pennsylvania;;;;Huron H. Smith;;False;05/08/1922 - 05/08/1922;False;False;8045;False;;;True;Sugar Loaf, Columbia County;False;;;True;39.807595 , -77.35332;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101135054;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweiz;False;;;;Wallis(Valais);;;;;;True;01/06/1973 - 30/06/1973;False;False;;True;;;True;Saa[s]-Fee, Hanggebüsch;False;;U. Geißler;False;46.107342 , 7.9247055;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101098709;11;10043764;BERBERIDACEAE;indet.;sp.;;;;;;True;;;;True;Elisabeth Nebel;;;01/05/1914 - 31/05/1914;;;;True;;;True;;;True;Otto Nebel;;;;;;True;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101013454;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;;;;False;Steiermark;;;False;Anonymous [Ökologiekurs];;;22/06/1984 - 22/06/1984;;;;True;;;True;"Görtschitztal. Stausee Mühlen, ca. 1000 m; Ufervegetation, Wiese";;False;;True;47.03738716887142 , 14.482126235961914;;;;;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101025152;11;10043764;BERBERIDACEAE;indet.;sp.;;Österreich;False;;;;Tirol;;;;;;True;02/06/1931 - 02/06/1931;False;False;;True;;;True;Vomp (verwild);False;;;True;47.3422672 , 11.683269;;;;False;Berberis vulgaris L.;;;;
B;Herbarium Berolinense;B101046387;11;10043764;BERBERIDACEAE;indet.;sp.;;Frankreich;False;;;;Bretagne;;;;;;True;30/04/1910 - 30/04/1910;False;False;;True;;;True;Fresnais;False;;Paul Errard;False;48.3674392 , -1.6039334;;;;False;Berberis vulgaris L.;;;;
