specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 1028348;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;;;;True;;;True;Pittoni;;;;;True;;;True;Dalmatien;;False;;;;True
B;Herbarium Berolinense;B 10 1028351;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;01/05/1936 - 31/05/1936;;;E. Pritzel;;;;;True;;;True;Spalato: Gebüsche auf den Hügeln;;False;43.5270623272362 , 16.53751373291016;;;False
B;Herbarium Berolinense;B 10 1028343;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;20/06/1886 - 20/06/1886;;;J. Bornmüller;;;;;True;;;True;Mte Marian ad Spalato [Split];;False;43.510887758173716 , 16.413643282226857;;;False
B;Herbarium Berolinense;B 10 1028347;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;;;;True;;;True;Petter;;;;;True;;;True;Dalmatien;;False;;;;True
B;Herbarium Berolinense;B 10 1028342;2;5006053;Ephedraceae;Ephedra;foeminea;;Bosnien und Herzegowina;;;;False;Federacija Bosne i Hercegovine;;;False;28/08/1908 - 28/08/1908;;;M. Burret;;;;322;;;;True;Hercegovina: bei Mostar;;False;43.343656042187746 , 17.821205972553937;;;False
B;Herbarium Berolinense;B 10 1028346;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;;;;True;;;True;Petter;;;;;True;;;True;Dalmatia;;False;;;;True
B;Herbarium Berolinense;B 10 1028344;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;02/05/1911 - 02/05/1911;;;J. Bornmüller;;;;;True;;;True;Mte. Marian bei Spalato;;False;43.509471518351724 , 16.41237258911133;;;False
B;Herbarium Berolinense;B 10 1028341;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Dubrovačko-Neretvanska;;;False;27/04/1886 - 27/04/1886;;;J. Bornmüller;;;;261;;;;True;Ragusa-Lapad, in saxosis;;False;42.65483872270109 , 18.077402114868168;;;False
B;Herbarium Berolinense;B 10 1028345;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;17/05/1876 - 17/05/1876;;;G. C. Spreitzenhofer;;;;;True;;;True;Auf den Felsen im Fort Clissa;False;;43.56006849208392 , 16.524580107818924;300 m;;False
B;Herbarium Berolinense;B 10 0482019;2;5006053;Ephedraceae;Ephedra;foeminea;;Mazedonien;;;;False;Ohrid(Охрид);;;False;14/09/1979 - 14/09/1979;;;Bernd Nowak;;;;;True;Bernd Nowak;;;"Mazedonien, auf Kalkfelsen am Ohrid See, 5 km nordwestl.  Ohrid, Südhang; 900 m ü. NN.";;False;41.14264398078595 , 20.76553344726563;1 km;;False
B;Herbarium Berolinense;B 10 1028339;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Athens(Νομαρχία Αθηνών);;;False;22/07/1971 - 22/07/1971;;;I. et F. Markgraf;;;;;True;;;True;Hymettos, 800 m;;False;37.956853794828376 , 23.81335973739624;;;False
B;Herbarium Berolinense;B 10 1028340;2;5006053;Ephedraceae;Ephedra;foeminea;;Mazedonien;;;;False;Ohrid(Охрид);;;False;18/07/1937 - 18/07/1937;;;O. u. E. Behr;;;;;True;;;True;Ohrid-See: Felsen bei Ohrid;;False;41.11215378446893 , 20.78935395824366;;;False
B;Herbarium Berolinense;B 10 1028337;2;5006053;Ephedraceae;Ephedra;foeminea;"""Zu viele Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1028338;2;5006053;Ephedraceae;Ephedra;foeminea;;Mazedonien;;;;False;Ohrid(Охрид);;;False;01/07/1937 - 31/07/1937;;;Ferd. Weber;;;;;True;;;True;in saxosis supra lacum Ohrid;;False;41.05551902131105 , 20.80467224121094;10 km;;False
B;Herbarium Berolinense;B 10 1028335;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;;;True;Pichler;;;;2287;;;;True;Ad muros prope Spalato, Dalmatia;;False;43.51128664394168 , 16.43039703369141;;;False
B;Herbarium Berolinense;B 10 1028334;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;;;True;Pichler;;;;2287;;;;True;"Dalmatia. Ad muros prope Spalato; ca. 100 mt. s. m.";False;;43.50995306760356 , 16.425333023071293;;;False
B;Herbarium Berolinense;B 10 1028336;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;;;True;Pichler;;;;2287;False;;;True;"Dalmatia. Ad muros prope Spalato; ca. 100 mt. s.m.";False;;43.511 , 16.43;;;False
B;Herbarium Berolinense;B 10 1028333;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;01/05/1872 - 31/05/1872;;;Pichler;;;;;True;;;True;Dalmatia: in loc. rupestr. pr. Spalato;;False;43.511 , 16.43;1 km;;False
B;Herbarium Berolinense;B 10 1028331;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;21/04/1928 - 21/04/1928;;;H.V. Berg;;;;IE.Da5;;;;True;Monte Marjan bei Split, Dalmatien, 50 m, auf Unter-Eozän;;False;43.51038363444319 , 16.42692089080811;200 m;;False
B;Herbarium Berolinense;B 10 1028330;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;22/10/1970 - 22/10/1970;;;Kurt Faber;;;;30 1 1b;;;;True;Marjanberg, Split (YU);;False;43.508658425423924 , 16.418294906616214;;;False
B;Herbarium Berolinense;B 10 1028332;2;5006053;Ephedraceae;Ephedra;foeminea;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;21/04/1928 - 21/04/1928;;;H.V. Berg;;;;IE.Da5;;;;True;Monte Marjan bei Split, Dalmatien: 50 m, auf Unter-Eocän;;False;43.51 , 16.427;;;False
B;Herbarium Berolinense;B 10 0142753;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Arcadia(Νομός Αρκαδίας);;;False;29/09/2003 - 29/09/2003;;;R. & E. Willing;;;;118857;;;;True;SW Paleopirgos, Krautfluren im Ort, Weinfeld, 660 m;;False;37.706944444444446 , 22.344444444444445;;;False
B;Herbarium Berolinense;B 10 0142754;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Laconia(Νομός Λακωνίας);;;False;05/10/2003 - 05/10/2003;;;R. & E. Willing;;;;120564;;;;True;Jeraki. Krautfluren im Ort, 330 m;;False;36.995555555555555 , 22.70138888888889;;;False
B;Herbarium Berolinense;B 10 0142756;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Laconia(Νομός Λακωνίας);;;False;10/10/2003 - 10/10/2003;;;R. & E. Willing;;;;121816;;;;True;Marmari. Krautfluren im Ort, 25 m;;False;36.42444444444444 , 22.47611111111111;50 m;;False
B;Herbarium Berolinense;B 10 0142755;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Laconia(Νομός Λακωνίας);;;False;10/10/2003 - 10/10/2003;;;R. & E. Willing;;;;121863;;;;True;S Itilo. Felsige Phlomis-Phrygana, Krautfluren im Ort, 240 m;;False;36.709722222222226 , 22.38611111111111;;;False
B;Herbarium Berolinense;B 10 0142757;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Laconia(Νομός Λακωνίας);;;False;10/10/2003 - 10/10/2003;;;R. & E. Willing;;;;121813;;;;True;Marmari. Krautfluren im Ort, 25 m;;False;36.424 , 22.476;;;False
B;Herbarium Berolinense;B 10 0227253;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Euboea(Νομός Εύβοιας);;;False;01/10/2005 - 01/10/2005;;;R. & E. Willing;;;;144631;;H. Freitag;;;Evvia, O Amarynthos, Ölbaumhain, Küstenfelsen, 2 m.;;False;38.38445902551899 , 23.924403190612793;;;False
B;Herbarium Berolinense;B 10 0142758;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Messinia(Νομός Μεσσηνίας);;;False;13/10/2003 - 13/10/2003;;;R. & E. Willing;;;;122623;;;;True;S Vasilitsi, Felshang, 20 m 237, EF 86.29.88;;False;36.770833333333336 , 21.928055555555556;;;
B;Herbarium Berolinense;B 10 0227254;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Euboea(Νομός Εύβοιας);;;False;05/10/2005 - 05/10/2005;;;R. & E. Willing;;;;144630;;H. Freitag;;;Evvia, SW Paralia Aj. Annas, Ölbaumhain, 20 m;;False;38.867777777777775 , 23.428055555555556;Etikettenangabe;;False
B;Herbarium Berolinense;B 10 1028384;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Cyclades(Νομός Κυκλάδων);;;False;29/09/1988 - 29/09/1988;;;Th. Raus;;;;13433;;Th. Raus;;;"Thira (Santorini): Kap Mesavouno südlich Kamari ; 100 m ü. NN.";;False;36.361111111111114 , 25.46944444444444;;;False
B;Herbarium Berolinense;B 10 1028385;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Cyclades(Νομός Κυκλάδων);;;False;15/01/1992 - 15/01/1992;;;Th. Raus;;;;17680;;Th. Raus;;;Thira (Santorini) : Berg Gavrillos im Südteil der Insel, 100-150 m ü. NN;;False;36.345 , 25.43166666666667;;;False
B;Herbarium Berolinense;B 10 1028383;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Cyclades(Νομός Κυκλάδων);;;False;30/09/1988 - 30/09/1988;;;Th. Raus;;;;13431;;Th. Raus;;;Thira (Santorini) : Emborio. am östlichen Ortsrand, 50 m ü. NN.;;False;36.356944444444444 , 25.447222222222223;;;False
B;Herbarium Berolinense;B 10 1028382;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Cyclades(Νομός Κυκλάδων);;;False;30/09/1988 - 30/09/1988;;;Th. Raus;;;;13431;;Th. Raus;;;Thira (Santorini) : Emborio, am östlichen Ortsrand, 50 m ü. NN;;False;36.356944444444444 , 25.447222222222223;;;False
B;Herbarium Berolinense;B 10 1028379;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Chania(Νομός Χανίων);;;False;01/05/1996 - 01/05/1996;;;M. Bäßler;;;;;True;;;True;Südwestkreta: An Mauern des Klosters Moni Hrissoskalitissas.;;False;35.31547554183592 , 23.53520391375643;;;
B;Herbarium Berolinense;B 10 1028381;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Cyclades(Νομός Κυκλάδων);;;False;17/05/1990 - 17/05/1990;;;Th. Raus;;;;14798;;Th. Raus;;;Nea Kaimeni: Nordspitze der Insel (Kap Stakti) und Lavafläche von 1710, 20-60 m ü.NN;;False;36.40833333333333 , 25.397222222222222;Etikettenangabe;;False
B;Herbarium Berolinense;B 10 1028380;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Cyclades(Νομός Κυκλάδων);;;False;17/05/1990 - 17/05/1990;;;Th. Raus;;;;14798;;Th. Raus;;;Nea Kaimeni : Nordspitze der Insel (Kap Stakti) und Lavafläche von 1710, 20-60 m ü. NN;;False;36.40833333333333 , 25.397222222222222;;;False
B;Herbarium Berolinense;B 10 0063171;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Dodecanese(Νομός Δωδεκανήσου);;;False;09/08/1982 - 09/08/1982;;;W. Greuter & B. Zimmer;;;;19473;;;;True;Insula Karpathos: in latere boreali montis Asprovouno, inter montes Kalilimni et sinum Apella, supra viam ad pagum Spoa ducentem, alt. 250 m.s.m.;False;;35.60371874069731 , 27.142753601074222;;;
B;Herbarium Berolinense;B 10 1028371;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Lesbos(Νομός Λέσβου);;;False;23/11/1993 - 23/11/1993;;;Hansen & Nielsen;;;;9109;;;;True;Mitilinis, Lesvos. S face of the Larssos rock. Alt. 10-150 m;;False;39.13333333333333 , 26.466666666666665;;;
B;Herbarium Berolinense;B 10 1028372;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Achaea(Νομός Αχαΐας);;;False;20/09/1996 - 20/09/1996;;;Nielsen;;;;11632;;;;True;By the village Drepanon near Cape Drepanon, c. 15 km NE of Patras. Alt.: 50 - 100 m;;False;38.3166 , 21.85;;;False
B;Herbarium Berolinense;B 10 0163415;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;False;;;;Heraklion(Νομός Ηρακλείου);;;;10/10/1997 - 10/10/1997;False;False;N. Böhling;;;False;6566;False;N. Böhling;;False;Nomos Irakliou, Eparchia Pediados. Kera. ca. 550 m ü. NN. offene Calicotome-Osyris-Genista acanthoclada-Rhamnus * oleoides-Phrygana mit Olea;False;;35.1418 , 25.2734;;;
B;Herbarium Berolinense;B 10 0149163;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Xanthi(Νομός Ξάνθης);;;False;28/09/1998 - 28/09/1998;;;A. Schuler;;;;98/585;;;;True;Xanthi Mount, Nestos gorge. Alt 25 m.;;False;41.6333 , 24.7555;;;False
B;Herbarium Berolinense;B 10 1028373;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Achaea(Νομός Αχαΐας);;;False;20/09/1996 - 20/09/1996;;;Nielsen;;;;11633;;;;True;By the village Drepanon near Cape Drepanon, c. 15 km NE of Patras. Alt.: 50-100 m.;;False;38.31666666666667 , 21.85;;;False
B;Herbarium Berolinense;B 10 1028370;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;False;;;;Lesbos(Νομός Λέσβου);;;;13/10/1990 - 13/10/1990;False;False;Hansen & Nielsen;;;False;6061;False;;;True;Ruderal places in Isidorus, just East of Plomari. Alt.: 0-100 m;False;;38.96808453224832 , 26.392249502171765;;False;
B;Herbarium Berolinense;B 10 1028374;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Lesbos(Νομός Λέσβου);;;False;14/10/1990 - 14/10/1990;;;Hansen & Nielsen;;;;6146;;;;True;Lesvos Ep: Mithimnis, The ravine East of Argennos, by the brook, Alt. : 300 - 400 m;;False;39.359917738603365 , 26.268310546875004;;;False
B;Herbarium Berolinense;B 10 1028375;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Cyclades(Νομός Κυκλάδων);;;False;21/09/1993 - 21/09/1993;;;Th. Raus;;;;20709;;Th. Raus;;;Insel Paros: Monastiraki oberhalb des Hauptortes Paros/Parikia, oberhalb des Klosters, 200 m ü. NN.;False;False;37.083333333333336 , 25.15;;;
B;Herbarium Berolinense;B 10 1028376;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Cyclades(Νομός Κυκλάδων);;;False;14/10/1991 - 14/10/1991;;;Niels Böhling;;;;547;;Th. Raus;;;Naxos, Alyko, 6 m;False;;36.98630573982089 , 25.38966178894043;;;
B;Herbarium Berolinense;B 10 1028377;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Phocis(Νομός Φωκίδας);;;False;08/09/1981 - 08/09/1981;;;Raus & Royl;;;;5204;;Th. Raus;;;Stereá Ellás: Nomos Fókis, Eparchía Parnássis, Itéa. Strandnahe Kleinstrauchflur und Ruderalstellen am Ortsrand, 20 m. ü. NN;False;;38.43644711817664 , 22.42240859179233;;;False
B;Herbarium Berolinense;B 10 1028378;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Phocis(Νομός Φωκίδας);;;False;08/09/1981 - 08/09/1981;;;Raus & Royl;;;;5204;;Th. Raus;;;Stereá Ellás: Nomos Fókis, Emparchía Parnássis, Itéa. Strandnahe Kleinstrauchflur und Ruderalstellen am östl. Ortsrand, 20 m ü. NN.;False;;38.44243333333333 , 22.41872222222222;;;
B;Herbarium Berolinense;B 10 0427607;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;False;;;;Laconia(Νομός Λακωνίας);;;;02/04/1991 - 02/04/1991;False;False;A. Jagel;;;False;;True;;;True;Peloponnes, Elafonisis, Schmale Landzunge im Süden;False;;36.483602 , 22.958984;;;
B;Herbarium Berolinense;B 10 0299892;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Messinia(Νομός Μεσσηνίας);;;False;07/10/1997 - 07/10/1997;;;Peter Erzberger;;;;s.n.;;;;True;Peloponissos, Nomos Messinia, Mani, Agios Nikolaos;False;;36.7846618 , 22.3321983;;;
B;Herbarium Berolinense;B 10 0420487;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Laconia(Νομός Λακωνίας);;;False;21/03/1991 - 21/03/1991;;;A. Jagel;;;;;True;A. Jagel;;;Peloponnes, Elafonisos, weatliche Landzunge;False;;36.50027697318947 , 22.946662902832035;;;
B;Herbarium Berolinense;B 10 1028369;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Athens(Νομαρχία Αθηνών);;;False;02/10/1886 - 02/10/1886;;;J. Bornmüller;;;;;True;;;True;Lycabettos pr. Athenas;False;;37.98207985294602 , 23.742299651627896;;;
B;Herbarium Berolinense;B 10 1028364;2;5006053;Ephedraceae;Ephedra;foeminea;"""Zu viele Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1028368;2;5006053;Ephedraceae;Ephedra;foeminea;"""Zu viele Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1028365;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Achaea(Νομός Αχαΐας);;;False;11/06/1926 - 11/06/1926;;;J. Bornmüller;;;;1444;;;;True;"Peloponnesus: Achaia, in faucibus fluvii ""Voreikos"" supra ""Diakophto"" 500 m.s.m.";;False;38.0390205 , 22.2007981;;;False
B;Herbarium Berolinense;B 10 1028367;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;False;;;;Athens(Νομαρχία Αθηνών);;;;19/09/1891 - 19/09/1891;False;False;Heldreich;;;False;1191;False;;;True;Attica: in rupinis collium et montium prope Athenas. Legi ad Stadium.;False;;37.981179814939665 , 23.747248829231836;;;
B;Herbarium Berolinense;B 10 1028366;2;5006053;Ephedraceae;Ephedra;foeminea;;Mazedonien;False;;;;Ohrid(Охрид);;;;18/07/1937 - 18/07/1937;False;False;O. u. E. Behr;;;False;;True;;;True;Ohrid - See: Felsen bei Ohrid;False;;41.11141030669571 , 20.789909362792972;;;
B;Herbarium Berolinense;B 10 1028407;2;5006053;Ephedraceae;Ephedra;foeminea;;Türkei;False;;;;Bilecik;;;;13/10/1984 - 13/10/1984;False;False;I. Hagemann, J. Binder, W. Schwarz;;;False;2842;False;U. Matthäs;;False;3 km nördlich Vezirhan, 300 m ü. M.;False;;40.25884984468583 , 30.020141601562504;;;
B;Herbarium Berolinense;B 10 1028408;2;5006053;Ephedraceae;Ephedra;foeminea;;;False;;;True;;;;True;;;True;H. Ber.;;;;;True;;;True;;;True;;;;True
B;Herbarium Berolinense;B 10 1028406;2;5006053;Ephedraceae;Ephedra;foeminea;;Türkei;;;;False;Antalya;;;False;01/09/1979 - 01/09/1979;False;False;Kehl;;;False;5;;H. Freitag u. M. Maier-Stolte;;False;600 m N-W Antalya, Ant.-Kork. 33 Km;;False;37.074893524668184 , 30.18766424603582;;;False
B;Herbarium Berolinense;B 10 1028405;2;5006053;Ephedraceae;Ephedra;foeminea;;Griechenland;;;;False;Pieria(Νομός Πιερίας);;;False;17/08/1891 - 17/08/1891;;;P. Sintenis et J. Bornmüller;;;;1491;;E. v. Halácsy;;;Macedonia. Lithochori: in fonticetis ad Braiabalti;;False;40.093401 , 22.411079;;;
B;Herbarium Berolinense;B 10 1028404;2;5006053;Ephedraceae;Ephedra;foeminea;;Türkei;;;;False;Muğla;;;False;02/10/1989 - 02/10/1989;;;Th. Raus;;;False;14536;False;Th. Raus;;False;Südostseite des bafa Gölü bei Pinarçik (Mersinet). 20 m;;False;37.46620793773734 , 27.518265321679255;;;False
B;Herbarium Berolinense;B 10 1028403;2;5006053;Ephedraceae;Ephedra;foeminea;;Türkei;False;;;;Mersin;;;;30/09/1948 - 30/09/1948;False;False;I. Hagemann, J. Binder, W. Schwarz;;;False;2311;False;U. Matthäs;;False;Provinz Icel, 5 km westlich von Gülnar, 1250m ü. M., anstehendes Kalkgestein mit Grobschotterbänken, Quercus coccifera-Macchie mit Dornpolstern (Astragalus, Acantholimon), stark beweidet.;False;;36.3550117 , 33.3320904596278;;;
B;Herbarium Berolinense;B 10 1028402;2;5006053;Ephedraceae;Ephedra;foeminea;;Türkei;False;;;;Mersin;;;False;30/09/1984 - 30/09/1984;;;I. Hagemann, J. Binder, W. Schwarz;;;;2289;;U. Matthäs;;;Provinz Icel, 16 km westlich Silifke, bei Balandiz. 750m ü. M.;;False;36.5922712 , 33.9492493367835;;;False
B;Herbarium Berolinense;B 10 1028401;2;5006053;Ephedraceae;Ephedra;foeminea;;Türkei;False;;;;Antalya;;;;30/07/1979 - 30/07/1979;False;False;Kehl;;;False;S 19/I;False;H. Freitag u. M. Maier-Stolte;;False;400 m N-W Antalya, bei Termessos, N-Hang.;False;;36.981575 , 30.465344444444444;;;
B;Herbarium Berolinense;B 10 1028400;2;5006053;Ephedraceae;Ephedra;foeminea;;Israel;False;;;;מחוז הדרום(South);;;;21/03/1989 - 21/03/1989;False;False;A. Danin, T. Raus, W. Sauer, S. Brullo, B. Valdés, F. Amich, S.G. Gardner, R.C.H.J. van Ham, A. Gambino, F. Axelrod, Battia Pazy, Rivka Nokrian;;;;04.010;False;A. Danin;;False;Philistean Plain: 1 km S of Ashdod. Stable sand dunes, altim. 20 m.;False;;31.75711666666667 , 34.62759166666667;;;
B;Herbarium Berolinense;B 10 1028399;2;5006053;Ephedraceae;Ephedra;foeminea;;Israel;False;;;;מחוז חיפה(Haifa);;;;16/10/1995 - 16/10/1995;False;False;Royl;;;False;733;False;Th. Raus;;False;Israel, Galiläa[!], Mt. Carmel, 350 m;False;;32.755046771932534 , 35.017621377387776;;;
B;Herbarium Berolinense;B 10 1028397;2;5006053;Ephedraceae;Ephedra;foeminea;;Türkei;False;;;;İzmir;;;;26/11/1995 - 26/11/1995;False;False;B. Nordt & G. Parolly;;;False;95-4;False;B. Nordt & G. Parolly;;False;C1 Izmir: Efes (Ephesos), Ausgrabungsgelände, Theater, Mauerritzen, 10-30m.;False;;37.94103280790057 , 27.34250454782739;;;
B;Herbarium Berolinense;B 10 1028398;2;5006053;Ephedraceae;Ephedra;foeminea;;Türkei;False;;;;İzmir;;;;26/11/1995 - 26/11/1995;False;False;B. Nordt & G. Parolly;;;False;95-4;False;B. Nordt & G. Parolly;;False;Cl Izmir: Efes (Ephesos), Ausgrabungsgelände, Theater, Mauerritzen, 10-30m.;False;;37.9412634961698 , 27.34221428544114;;;
B;Herbarium Berolinense;B 10 0192297;2;5006053;Ephedraceae;Ephedra;foeminea;;Zypern;False;;;;Pafos(Πάφος);;;;05/10/1998 - 05/10/1998;False;False;Karl Peter Buttler & Annick Diguet;;;False;32375;False;Buttler;;False;"Pafos. S-rand der Oberstadt, Hang unterhalb des Hotels Axiothea; c. 50 m ü. NN. Trockenhang, an der Fußgängertreppe";False;;34.7737165822062 , 32.41938989097246;;;
B;Herbarium Berolinense;B 10 0163225;2;5006053;Ephedraceae;Ephedra;foeminea;;Zypern;;;;False;Pafos(Πάφος);;;False;30/04/1998 - 30/04/1998;;;R. Hand;;;;2366;;;;True;Pano Panagia, serpentines form the picnic area near Moni Chrysorrogiatissa towards summit of Panagia, upper part, alt. c[a]. 820 m.;;False;34.91047777777778 , 32.623019444444445;;;False
B;Herbarium Berolinense;B 10 0163151;2;5006053;Ephedraceae;Ephedra;foeminea;;Zypern;False;;;;Pafos(Πάφος);;;False;22/10/2003 - 22/10/2003;;;R. Hand & G. Hadjikyriakou;;;;4015;;R. Hand;;;Pano Panagia, E flank of Panagia mt., at the track to Vretsia, edges of vineyards, alt. c. 1000 m;;False;34.91422127042861 , 32.658405303955085;;;False
