specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info;scientific_name - same_as_label;scientific_name - scientific_name;scientific_name - not_in_list;scientific_name - family;scientific_name - genus;scientific_name - epiteth;owner - question_1;owner - no_info
B;Herbarium Berolinense;B 10 1178955;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Schweiz;False;;;;Ticino(Tessin);;;;;;;;20/07/1896 - 20/07/1896;False;False;Kappel;;;False;;True;;;True;Monte Generoso (Tessin);False;;45.929580884993705 , 9.019223758403498;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178937;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Slowenien;False;;;;Cerkno;;;;;;;;28/07/1886 - 28/07/1886;False;False;R. Beyer;;;False;;True;;;True;Kirchheim, am Weg auf den Poresenberg.;False;;46.12795555555556 , 13.988697222222221;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178935;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Kroatien;False;;;;Karlovačka;;;;;;;;15/07/1890 - 15/07/1890;False;False;R.  Beyer;;;False;;True;;;True;Berg Klek bei Ogulin. Am südwestlichen Abhange über Musulinski - Potok;;False;45.25366459611456 , 15.140533447265627;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178933;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Slowenien;False;;;;Kranjska Gora;;;;;;;;01/08/1882 - 31/08/1882;False;False;Fr. Krašan;;;False;;True;;;True;"Vom nördlichen Fuße des Triglav in Ober-Krain; auf Dolomit; 1000 m.";False;;46.40069838585377 , 13.839211463928224;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178928;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Österreich;False;;;;Kärnten;;;;;;;;27/07/1873 - 27/07/1873;False;False;C. Baenitz;;;;;True;;;True;Klagenfurt: Vellacher Kotschna.;False;;46.38333333333333 , 14.566666666666666;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178924;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Italien;False;;;;Bolzano;;;;;;;;;;True;Sauter;;;False;;True;;;True;Botzen;False;;46.48964716873658 , 11.357116699218752;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0623928;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Österreich;False;;;;Steiermark;;;;;;;;01/07/1906 - 31/08/1906;False;False;A. et F. v. Hayek;;;False;424;False;;;True;"Stiria superior: In rupestribus et in glareosis montis Brandriedl prope pagum Schladming in alpibus ""Dachsteingruppe""; solo calcareo, 1680-1720 m. s. m.";False;;47.43838307457952 , 13.61961364746094;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178921;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Schweiz;;;;False;Freiburg(Fribourg);;;False;;;;;01/08/1911 - 31/08/1911;False;False;H. U. Burkhardt;;;False;;True;;;True;Vallon;;False;46.882477 , 6.951657;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178920;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Slowenien;False;;;;Nova Gorica;;;;;;;;14/06/1961 - 14/06/1961;False;False;G. Wagenitz, T. Wraber;;;False;260;False;;;True;Slowenien, Küstenland: Nordöstlich Gorizia (Görz) an der Auffahrt nach Lokve, ca. 300 m. ü. d. M. Ostrya-Gebüsch.;False;;45.95592353109714 , 13.672313690185549;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178917;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Spanien;;;;False;Cantabria;;;False;;;;;15/07/1957 - 15/07/1957;;;Anne V. Webster;;;;2;;;;True;Santander, roadside between Barcena de Cicero and Solares. Grassy road, bank on clay;;False;43.42013605279041 , -3.543949127197266;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178915;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Frankreich;False;;;;Rhône-Alpes;;;;;;;;13/07/1966 - 13/07/1966;False;False;Gavelle;;;;;True;;;True;Talus pierreux. Col de Grimone (Drôme);False;;44.69135479425995 , 5.6539249420166025;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178913;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Frankreich;False;;;;Rhône-Alpes;;;;;;;;19/07/1874 - 19/07/1874;False;False;H. Romieux;;;False;;True;;;True;Buissons des pentes du Jura, en montant au Reculet, entre 2500 et 4000 p[ieds]. (Ain);False;;46.249235418821726 , 5.9440362451277915;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0723387;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Spanien;False;;;;Girona;;;;;;;;07/07/2006 - 07/07/2006;False;False;E. v. Raab-Straube;;;False;3582;False;;;True;Catalonia, La Baixa Cerdanya, Tossal d'Isòvol near Olopte. 1200 m.;False;;42.38661720965737 , 1.81509017769713;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1008639;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Frankreich;;;;False;Rhône-Alpes;;;False;;;;;01/07/1884 - 31/07/1884;;;E. Krummel;;;;426;;;;True;au-dessus de Villard-de-Lans montant au Col de l'Arc, 1200 m;;False;45.082400362013246 , 5.604054518970681;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178911;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Frankreich;False;;;;Midi-Pyrénées;;;;;;;;12/08/1884 - 12/08/1884;False;False;A. Marcailhou d'Ayméric;;;False;;True;A. Le Grand;;False;Chemin muletier du Col de Puymaurens sur le pont Cerda (1600 m);False;;42.57983954478693 , 1.7947626113891604;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178910;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Frankreich;;;;False;Midi-Pyrénées;;;False;;;;;07/07/1883 - 07/07/1883;;;A. Marcailhou-d'Aymeric;;;;;True;;;True;Vallée d'Ascou, prairies de Montmija (á 1400m);;False;42.719725000000004 , 1.9310194444444444;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178907;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Spanien;False;;;;Huesca;;;;;;;;23/09/1979 - 23/09/1979;False;False;F. Barnieske, H. Ern, H. Kraft, L. Weber;;;False;4120;False;H. Ern;;False;Pyrenäen. Stark beweidete Kalk-Hochflächen u. Felsen b. Ursprung der Añisclo-Schlucht. 1800-2000 m.;False;;42.651926382001434 , 0.06806448294810698;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178905;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Spanien;False;;;;Huesca;;;;;;;;24/09/1979 - 24/09/1979;False;False;F. Barnieske, H. Ern, H. Kraft, L. Weber;;;False;4161;False;H. Ern;;False;"Pyrenäen. Zwischen Plan u. Benasque. Pinus-unicinata-Wald; 1700-1800 m.";False;;42.57258533976463 , 0.41466236289124936;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178903;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Spanien;False;;;;Navarra;;;;;;;;19/08/1969 - 19/08/1969;False;False;P. Montserrat;;;False;127;False;;;True;Isaba, Portillo de Eraize, 1550 m s. m.;False;;42.94963762269099 , -0.8120441436767579;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178896;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Spanien;;;;False;Huesca;;;False;;;;;29/07/1970 - 29/07/1970;;;P. Montserrat;;;False;4241/70;;P. Montserrat;;;Ansó, falaise calcaire entre la hêtraie etles pins à crochets, alt. 1400 m, rochers ombragés.;;False;42.75268711016335 , -0.8336325933425704;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178948;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Frankreich;False;;;;Languedoc-Roussillon;;;;;;;;;;True;;;;True;;True;;;True;Canigou 1200 m.;False;;42.518883333333335 , 2.456655555555556;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178949;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Frankreich;False;;;;Languedoc-Roussillon;;;;;;;;;;True;;;;True;;True;;;True;Montpellier;False;;43.6112422 , 3.8767337;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178953;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Schweiz;False;;;;Ticino(Tessin);;;;;;;;17/07/1888 - 17/07/1888;False;False;R. Beyer;;;False;;True;;;True;Monte San Giorgio über Méride unweit des Luganersees;False;;45.9150938886635 , 8.951797485351564;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178890;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Italien;False;;;;Belluno;;;;;;;;01/06/1887 - 30/06/1887;True;False;G. Treffer;;;False;;True;;;True;In Waldern ober Cortina Ampezzonerthal 10-1600 m Tirol;False;;46.53722591069591 , 12.120280265808107;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179037;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Griechenland;False;;;;Florina(Νομός Φλώρινας);;;;;;;;03/08/1976 - 03/08/1976;False;False;W. Greuter;;;False;14256;False;;;True;Macedonia occ. (distr. Florina): montes Varnous (Kalo Nero), in latero boreo-occ. montis Toumba (2177 m), alt. 2100 m.;False;;40.84490316417769 , 21.252236366271976;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0551925;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Mazedonien;False;;;;Novaci(Новаци);;;;;;;;01/07/1937 - 31/07/1937;False;False;O. u. E. Behr;;;False;;True;;;True;Nidže-planina: Kajmakčalan 2200 m.;False;;40.99181027254738 , 21.825714111328125;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179031;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Mazedonien;;;;False;Novaci(Новаци);;;False;;;;;11/07/1937 - 11/07/1937;;;A. Cohrs;;;;;True;;;True;In der Gipfelregion des Kaymakcalan 2000-2300 m. Bezirk Bitolj.;;False;40.930598032556766 , 21.784086227416992;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179038;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Griechenland;False;;;;Florina(Νομός Φλώρινας);;;;;;;;26/08/1990 - 26/08/1990;False;False;B. Pirker mit E. Royl & A. Fleischer;;;False;329;False;I. Hagemann;;False;Eparchia Florinis, Berg Varnous. Weg zum Gipfel Kalo Nero. 2000-2150 m. Alpine Trockenwiese, Granitfelsen.;False;;40.80138888888889 , 21.2;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179030;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Griechenland;;;;False;Florina(Νομός Φλώρινας);;;;;;;;26/06/1981 - 26/06/1981;False;False;L. Farsakoglou, R. Franzén, K. Papanicolaou & A. Strid;;;False;18127;False;;;True;Mt. Varnous (Peristeri), 5 km S-SSE of the peak of Kortsa Toumba (peak 2334), 1700-1800 m. Meadows near a spring known as Vrisi Kalo Nero. Granite. Rather dry, rocky places.;False;;40.849836981343266 , 21.26832962036133;;;;;;;;;;;
B;Herbarium Berolinense;B 10 9008123;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Griechenland;False;;;False;Florina(Νομός Φλώρινας);;;False;;;;;04/07/1893 - 04/07/1893;False;False;I. Dörfler;;;False;454;False;;;True;Macedonia austr. In pascuis alpinis m[on]tis Kaimakcalan;False;;40.926872832578326 , 21.791296005249027;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179033;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Griechenland;False;;;;Ioannina(Νομός Ιωαννίνων);;;;;;;;01/06/1904 - 30/06/1904;False;False;O. Bierbach;;;False;;True;;;True;M. Peristeri [Tsoukarela], in Alpinis;False;;39.684468179576236 , 21.1223316192627;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179032;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Griechenland;;;;False;Ioannina(Νομός Ιωαννίνων);;;False;;;;;;;True;Pilcz;;;;;True;;;True;Mte. Peristeri (loc. class.);;False;39.6833 , 21.1166;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179025;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Deutschland;False;;;False;Berlin;;;False;;;;;19/05/1992 - 19/05/1992;;;Cubr;;;;29580;;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem. Ursprungsfundort: Griechenland, Nomos Florinis, Berg Varnous. Weg zum Gipfel Kalo Nero, 2000-2150  m, Alpine Trockenwiese, Granitfelsen. Assoziiert mit Juniperus. 40.80833 N, 21.2 O. Leg.: B. Pirker 329 mit E. Royl & A. Fischer, 26.8.1990, Det.: I. Hagemann;;False;52.45501563053622 , 13.304443359375002;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179027;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Griechenland;False;;;;Kastoria(Νομός Καστοριάς);;;;;;;;14/06/1989 - 14/06/1989;False;False;Willing;;;False;6426;False;;;True;SW Vitsi-Gipfel. Höhe: 1520-1650 m.;False;;40.61666666666667 , 21.366666666666667;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179028;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Griechenland;False;;;;Kastoria(Νομός Καστοριάς);;;;;;;;14/06/1989 - 14/06/1989;False;False;Willing;;;False;6432;False;;;True;Ep. Kastorias, SW Vitsi-Gipfel (Kas 16) Höhe 1520-1650 m;False;;40.6166 , 21.3666;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179035;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Mazedonien;False;;;False;Novaci(Новаци);;;False;;;;;01/07/1938 - 01/07/1938;False;False;F. Lemperg;;;False;718;False;;;True;Kaimakcalan 1850 m beginnend, höher häufiger, ausserordentlich reich blühend!;False;;40.93106677883549 , 21.78598880680511;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179034;3;6384204;Caryophyllaceae;Dianthus;myrtinervius;;Mazedonien;;;;False;Bitola(Битола);;;False;;;;;11/07/1937 - 11/07/1937;;;V. Skřivánek;;;;;True;;;True;Bitolj [Bitola]: Mt. Kajinakëalan (?) in glareosis alpinis;;False;40.96061172191329 , 21.271247863769535;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179036;3;6384204;Caryophyllaceae;Dianthus;myrtinervius subsp. caespitosus;;Griechenland;False;;;;Pella(Νομός Πέλλας);;;;;;;;13/08/1977 - 13/08/1977;False;False;W. Greuter;;;False;15766;False;;;True;Macedonia occ., prov. Pella, eparhia Almopia: montes Kaimaktsalan, in latere boreali et orientali verticis Profitis Ilias, alt. 2400-2520 m. In glareosis et arenosis micaceis nec non ad saxa gneisica.;False;;40.93333333333333 , 21.783333333333335;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0142230;3;6384204;Caryophyllaceae;Dianthus;myrtinervius subsp. caespitosus;;Griechenland;False;;;;Florina(Νομός Φλώρινας);;;;;;;;11/07/2002 - 11/07/2002;False;False;A. Schuler;;;False;1851;False;;;True;Dimos Melitti. Mount Kajmakcalan. Alpine pastures near the summit, on micaceous schist. Alt. 2200-2300 m.;False;;40.91888888888889 , 21.791944444444447;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179041;3;6384204;Caryophyllaceae;Dianthus;namaensis;;Namibia;;;;False;Hardap;;;False;;;;;18/07/1953 - 18/07/1953;;;Schwerdtfeger;;;;4331;;Schwerdtfeger;;;Gamsberg-Plateau, Bezirk Rehoboth;;False;-23.35486416841885 , 16.221313476562504;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179039;3;6384204;Caryophyllaceae;Dianthus;namaensis;;Südafrika;False;;;;Western Cape;;;;;;;;05/10/1973 - 05/10/1973;False;False;R. D. A. Bayliss;;;False;6132;False;;;True;Kobee, 2000 Ft. Mountain.;False;;-31.70538 , 19.0193;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179040;3;6384204;Caryophyllaceae;Dianthus;namaensis;;Namibia;False;;;;Karas;;;;;;;;13/04/1953 - 13/04/1953;False;False;H.  und E. Walter;;;False;2571;False;;;True;F. Plateau, Bezirk: Lüderitz. Sandiges Rivierchen in kleiner Schlucht;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1179042;3;6384204;Caryophyllaceae;Dianthus;namaensis;;Namibia;False;;;;Khomas;;;;;;;;12/03/1953 - 12/03/1953;False;False;H.  und E. Walter;;;False;1771;False;;;True;F[arm] Göllschau Bezirk: Rehoboth;False;;-23.279511589328248 , 16.538200378417972;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179043;3;6384204;Caryophyllaceae;Dianthus;namaensis var. dinteri;;Namibia;False;;;;Hardap;;;;;;;;13/03/1953 - 13/03/1953;False;False;H. und E. Walter;;;False;1784;False;;;True;F. [Farm] Namibgrens, Bezirk Rehoboth;False;;-23.6227 , 16.24825;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179044;3;6384204;Caryophyllaceae;Dianthus;namaensis var. dinteri;;Namibia;False;;;;Hardap;;;;;;;;13/03/1953 - 13/03/1953;False;False;H. und E. Walter;;;False;1784;False;;;True;F. [Farm] Namibgrens, Bezirk Rehoboth;False;;-23.622752777777777 , 16.248250000000002;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179045;3;6384204;Caryophyllaceae;Dianthus;namaensis var. namaensis;;Südafrika;False;;;;Western Cape;;;;;;;;21/10/1989 - 21/10/1989;False;False;W. Greuter;;;False;22064;False;PRE staff;;False;Kogmanskloof between Ashton and Montagu, 4 km NE of Ashton, alt 300 m. Rocky, bushy slopes facing NW.;False;;-33.80945833333333 , 20.087194444444442;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1033645;3;6384204;Caryophyllaceae;Dianthus;nardiformis;;Deutschland;True;;;;Berlin;;;;;;;;26/07/1944 - 26/07/1944;False;False;H. Hupke;;;False;1423;False;;;True;Griechenl. Berlin, Bot. Gart. cult.;False;;52.45600939264076 , 13.304271697998049;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179051;3;6384204;Caryophyllaceae;Dianthus;nardiformis;;Rumänien;;;;False;Tulcea;;;False;;;;;01/07/1910 - 31/07/1910;;;J. Prodan;;;;;True;;;True;"Dobrogea. In saxosis prope ""Macin"". (Locus classicus!)";;False;45.24889745231398 , 28.182849884033207;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179050;3;6384204;Caryophyllaceae;Dianthus;nardiformis;;Bulgarien;False;;;;Varna(Варна);;;;;;;;22/06/1922 - 22/06/1922;False;False;B. Davidov;;;False;;True;B. Davidov;;False;in graminosis prope urb. Varna;False;;43.22118973298753 , 27.906990051269535;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0616278;3;6384204;Caryophyllaceae;Dianthus;nardiformis;;Rumänien;False;;;;Tulcea;;;;;;;;18/07/1929 - 18/07/1929;False;False;E. I. Nyárády;;;False;;True;;;True;Dobrogea. In silvis inter pagos Tiganca et Greci. Alt. cca. 300-300 m s. m.;False;;45.1901029 , 28.2329559;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179046;3;6384204;Caryophyllaceae;Dianthus;nardiformis;;Rumänien;False;;;;Tulcea;;;;;;;;29/06/1995 - 29/06/1995;False;False;Simona Margaritescu;;;False;;True;Simona Margaritescu;;False;Mtii Macinului, alt. +/- 400 m.;False;;45.19981246727832 , 28.375625610351562;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178919;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Slowenien;False;;;;Bovec;;;;;;;;25/07/1887 - 25/07/1887;False;False;E. Preissmann;;;False;;True;;;True;Begraste, steinige Abhänge bei Flitsch [Bovec]- 500 m;False;;46.3385467 , 13.5525933;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178888;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Italien;;;;False;Firenze;;;False;;;;;21/03/1877 - 20/06/1877;;;E. L.;;;;;True;;;True;in silvaticis apenninis prope Conventum Vallombrosa;;False;43.73414284243448 , 11.559505462646486;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178887;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Frankreich;;;;False;Rhône-Alpes;;;False;;;;;;;True;Guckenberger;;;False;;True;;;True;In M. Cenisio;False;;45.247344499220716 , 6.877953854223337;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178885;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Österreich;;;;False;Kärnten;;;False;;;;;;;True;;;;True;;True;;;True;In Carinth. M. Ortatscha [Wertatscha/Vrtača].;;False;46.44005277370045 , 14.21234965324402;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178883;3;6384204;Caryophyllaceae;Dianthus;monspessulanus;;Deutschland;False;;;;Mecklenburg-Vorpommern;;;;;;;;01/01/1816 - 31/12/1816;False;False;L. C. Treviranus;;;;;True;;;True;Rostock;False;;54.0924445 , 12.1286127;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178978;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. alpicola;;Frankreich;False;;;;Midi-Pyrénées;;;;;;;;17/04/1888 - 17/04/1888;False;False;A. Marcailhou d'Ayméric;;;False;;True;;;True;éboulis sous le col de Balagués, versant de Montaillou (1650 m);False;;42.768996060969236 , 1.8881464004516602;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178977;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. alpicola;;Frankreich;False;;;False;Midi-Pyrénées;;;False;;;;;01/08/1888 - 01/08/1888;;;A. Marcailhou-d'Aymeric;;;;;True;;;True;roch. calc. du Col de Rieufrède (1600 m);False;;42.667891301673016 , 1.4058640595121918;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1008641;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. alpicola;;Italien;False;;;;Trento;;;;;;;;01/07/1885 - 31/07/1885;False;False;Jul. Schulz;;;False;426e;False;;;True;Landro;False;;46.6412641 , 12.2326059;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178979;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. alpicola;;Frankreich;;;;False;Auvergne;;;False;;;;;22/08/1892 - 22/08/1892;False;False;A. Marcailhou d'Ayméric;;;False;;True;;;True;roches près du pont de la Cascade de Saliens (à 1330 m);;False;45.18841905311396 , 2.401821613311768;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178976;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. alpicola;;Frankreich;False;;;;Midi-Pyrénées;;;False;;;;;30/07/1887 - 30/07/1887;;False;A. Marcailhou d'Ayméric;;;;;True;;;True;Sarrat del Taillé sur le col de Balaguès (1770 m);;False;42.765884034587614 , 1.9027007190528127;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178981;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. alpicola;;Frankreich;False;;;;Midi-Pyrénées;;;False;;;;;29/09/1891 - 29/09/1891;;False;A. Marcailhou d'Ayméric;;;False;;True;;;True;Vallée de l'Oriège rochers schisto-calc. de Gaudre (à 1400 m);;False;42.70443116086811 , 1.8752366197043637;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178980;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. alpicola;;Frankreich;False;;;;Languedoc-Roussillon;;;;;;;;20/08/1892 - 20/08/1892;False;False;A. Marcailhou d'Ayméric;;;False;;True;;;True;Crète calcaire de Paillères (à 1990 m);False;;42.736348859104915 , 1.972775459289551;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178984;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. barbatus;;Frankreich;False;;;;Auvergne;;;;;;;;03/08/1924 - 03/08/1924;False;False;P. Chouard;;;False;;True;;;True;Cantal: Pelouses entre La Vigerie et le Puy Mary. Alt. 1400 m.;False;;45.11359557478316 , 2.6889038085937504;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179010;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. plumosus;;Frankreich;False;;;;Midi-Pyrénées;;;;;;;;29/07/1884 - 29/07/1884;False;False;A. Marcailhou d'Ayméric;;;False;;True;;;True;Vallée latérale d'Orgeix (1550 m);False;;42.66640119948819 , 1.874370574951172;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179013;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. plumosus;;Frankreich;;;;False;Midi-Pyrénées;;;False;;;;;24/08/1887 - 24/08/1887;;;A. Marcailhou d'Ayméric;;;;;True;;;True;pelouses sur la Cabane de Mourtès (2050 m);;False;42.6590328 , 1.9397123;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179011;3;6384204;Caryophyllaceae;Dianthus;monspessulanus var. plumosus;;Frankreich;False;;;;Midi-Pyrénées;;;;;;;;08/08/1887 - 08/08/1887;False;False;A. Marcailhou d'Ayméric;;;False;;True;A. Le Grand;;False;planes du Col del Pradel (1680 m);False;;42.74757971365391 , 1.9400882738409566;;;;;;;;;;;
