specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;owner - question_1;owner - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo4 - position;geo4 - description;geo4 - not_sure;geo4 - no_info;scientific_name - scientific_name;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 1023069;4;7214750;Zingiberaceae;Renealmia;aromatica;;Guyana;False;;;;Upper Takutu-Upper Essequibo;;;False;;;;;15/07/1995 - 15/07/1995;False;False;M. J. Jansen-Jacobs, B. J. H. ter Welle, C. Simmons, A. Jacobs-Brouwer, V. James, R. Andrew;;;;;;;4479;;;True;P. J. M. Maas;;;Kanuku Mts., Moco Moco R. Forest near granite  rocks and creek. 140-180 m;;False;;;;;;3.3 , -59.65;;;;
B;Herbarium Berolinense;B 10 1023113;4;7214750;Zingiberaceae;Renealmia;monosperma;;Französisch-Guayana;False;;;;(Guyane Française);;;;;;;;22/01/1989 - 22/01/1989;False;False;Granville J. J. de, Cremers G., Hagemann I., Leuenberger B. & Sangrey M.;;False;;;;;10864;False;;True;H. Maas;;False;Mont Atachi Bacca - Région de l'Inini. Est du plateau sommital. Alt.: 760 m. Forêt submontagnarde sur plateau. Versant sud-ouest, bord d'un ruisseau, en sous-bois.;False;;;;;;;3.55 , -53.916666666666664;;;;False
B;Herbarium Berolinense;B 10 1023136;4;7214750;Zingiberaceae;Renealmia;racemosa;;Dominica;;;;False;Saint George;;;False;;;;;13/01/1966 - 13/01/1966;False;False;K. L. Chambers;;False;;;;;2560;False;;True;H. Maas;;False;Near the Fresh Water Lake, on southeast side of Morne Micotrin, elevation 2500 feet, and along old road on side of the mountain, 1-1/2 miles east of Laudat.;;False;;;;;;15.336465784740577 , -61.31474018096924;;;;False
B;Herbarium Berolinense;B 10 1023147;4;7214750;Zingiberaceae;Renealmia;sp.;;Ecuador;False;;;;Pastaza;;;;;;;;15/09/1933 - 15/09/1933;False;False;H. Schimpff;;False;;;;;928a;False;;True;P. J. M. Maas;;False;Tal des R. Pastaza westl. von Mera;False;;;;;;;-1.4591785199877703 , -78.12180519104005;;;;False
B;Herbarium Berolinense;B 10 1023173;4;7214750;Zingiberaceae;Roscoea;cautleyoides;;Deutschland;True;;;;Berlin;;;;;;;;25/05/1943 - 25/05/1943;False;False;L. Diels;;False;;;;;;True;Museum botanicum Berolinense;False;Jill Cowley;;False;Kult. Bot. Garten Berlin-Dahlem;False;;;;;;;52.45439665 , 13.304122526030515;;;;False
B;Herbarium Berolinense;B 10 1023168;4;7214750;Zingiberaceae;Riedelia;sp.;;Papua-Neuguinea;False;;;;Morobe;;;;;;;;31/10/1938 - 31/10/1938;False;False;M. S. Clemens;;;;;;;9169;False;;True;Kai Larsen;;False;Samanzing, Altitude above sea 6000 ft.;False;;;;;;;-6.4599031 , 147.0666711;;;;False
B;Herbarium Berolinense;B 10 1023170;4;7214750;Zingiberaceae;Riedelia;sp.;;Papua-Neuguinea;;;;False;Morobe;;;False;;;;;31/10/1938 - 31/10/1938;;;M. S. Clemens;;;;;;;9169;False;;True;Kai Larsen;;;Samanzing, mossy mt. ridge, with Phyllocladus, 6000 ft.;;False;;;;;;-6.446744189390893 , 147.05976963043216;;;;
B;Herbarium Berolinense;B 10 1023166;4;7214750;Zingiberaceae;Riedelia;sp.;;Papua-Neuguinea;False;;;;Morobe;;;;;;;;15/06/1938 - 18/06/1938;False;False;M. S. Clemens;;False;;;;;;True;;True;Kai Larsen;;False;Abe, Sarawaket, mt. bush, 4-5000 prob ft., see former colls, via Alaseu;;False;;;;;;-6.363197789249269 , 146.9834661483765;;;;False
B;Herbarium Berolinense;B 10 1023162;4;7214750;Zingiberaceae;Riedelia;sp.;;Papua-Neuguinea;False;;;;Morobe;;;;;;;;17/10/1935 - 17/10/1935;False;False;J. & M. S. Clemens;;False;;;;;471;False;;True;Kai Larsen;;False;Sattelberg, Rich black under tree soil, in a clump. Altitude above sea 3,000 ft.;False;;;;;;;-6.4854525 , 147.7684903;;;;False
B;Herbarium Berolinense;B 10 1023198;4;7214750;Zingiberaceae;Siphonochilus;brachystemon;;Tansania;;;;False;Tanga;;;False;;;;;08/08/1915 - 08/08/1915;;;A. Peter;;;;;;;12647;;;True;Kai Larsen;;;D. Ost-Afrika, Landschaft Ost - Usambara, Urwald Makumba - Korogwe c. 300 m ü. M.;;False;;;;;;-5.018262158541126 , 38.56719354837967;;;;
B;Herbarium Berolinense;B 10 1023196;4;7214750;Zingiberaceae;Siphonochilus;brachystemon;;Tansania;False;;;;Tanga;;;;;;;;08/08/1915 - 08/08/1915;False;False;A. Peter;;False;;;;;12647;False;A. Peter;False;Kai Larsen;;False;D Ost Afrika, Landschaft Usambara: Urwald Makumba > Korogwe  c. 300 m ü. M.;False;;;;;;;-4.966284718601418 , 38.60196590423585;;;;False
B;Herbarium Berolinense;B 10 1023189;4;7214750;Zingiberaceae;Siphonochilus;aethiopicus;;Tansania;False;;;;Lindi;;;;;;;;10/09/1934 - 10/09/1934;False;False;H. J. Schlieben;;False;;;;;5299;False;;True;Kai Larsen;;False;"Tanganjika Terr. 10 km W Lindi; 240 m. ü. M. Gutambasee, l. Wald, Hügel.";False;;;;;;;-9.984489047847138 , 39.53739166259766;;;;False
B;Herbarium Berolinense;B 10 1023225;4;7214750;Zingiberaceae;Zingiber;gramineum;;Indonesien;False;;;;West Java;;;;;;;;23/12/1842 - 23/12/1842;False;False;[Heinrich] Zollinger;;False;;;;;954;False;;True;Kai Larsen;;False;Um Kampong (Dörfer) herum in Gestrüpp u Allan allan [Gras] bei Tjikoya [Cikoya];False;;;;;;;-6.3357705 , 106.4114012;;;;False
B;Herbarium Berolinense;B 10 1023226;4;7214750;Zingiberaceae;Zingiber;gramineum;;Vereinigtes Königreich;True;;;;Liverpool;;;;;;;;;;True;;;True;;;;;;True;;True;Kai Larsen;;False;Lvrpool [Liverpool];False;;;;;;;53.40546420588816 , -2.9416751861572266;;;;False
B;Herbarium Berolinense;B 10 1023285;4;7214750;Zingiberaceae;Indet;(ZINGI);;Papua-Neuguinea;False;;;;Morobe;;;;;;;;;;True;M. S. Clemens;;False;;;;;;True;;True;;;True;Samanzing, El. 600I '. Mt. bush, boy plucked;False;;;;;;;-6.471054251255499 , 147.08221435546878;;;;False
B;Herbarium Berolinense;B 10 1021273;4;7214750;Velloziaceae;Barbacenia;glauca;;Brasilien;False;;;;;;;True;;;;;01/01/1891 - 29/09/1892;False;False;A. Glaziou;;False;;;;;19928;False;Ign. Urban;False;Taubert;;False;Brasilia;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 0161293;4;7214750;Velloziaceae;Xerophyta;humilis;;Simbabwe;False;;;;Matabeleland North;;;;;;;;03/12/1993 - 03/12/1993;False;False;R. Seine;;False;;;;;545;False;;True;;;True;Gwayi River Hotel Crossing 925 m;False;;;;;;;-18.436944444444446 , 27.18777777777778;;;;False
B;Herbarium Berolinense;B 10 0597402;4;7214750;Velloziaceae;Xerophyta;schlechteri;;Südafrika;False;;;;Limpopo;;;;;;;;16/10/2004 - 16/10/2004;False;False;Adendorff;;False;;;;;17;False;;True;;;True;Makarele National Park, 1697 m;;False;;;;;;-24.288583333333335 , 27.611194444444447;;;;False
B;Herbarium Berolinense;B 10 1023003;4;7214750;Zingiberaceae;Hedychium;gardnerianum;;Nepal;;;;False;;;;True;;;;;01/01/1855 - 31/12/1855;False;False;Poscharsky;;False;;;;;;True;Herbar J. Ullepitsch;;;;True;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1023001;4;7214750;Zingiberaceae;Hedychium;gardnerianum;;Nepal;False;;;;Bagmati;;;;;;;;22/09/1966 - 22/09/1966;False;False;H. J. Lange;;False;;;;;160;False;;True;;;True;Godawari, Phulshok, Kathmandu-Valley, 2300 m.;False;;;;;;;27.5961 , 85.3357;;;;False
B;Herbarium Berolinense;B 10 1022996;4;7214750;Zingiberaceae;Hedychium;densiflorum;;Nepal;False;;;;Sagarmatha;;;;;;;;03/08/1966 - 03/08/1966;False;False;H. J. Lange;;False;;;;;49;False;;True;;;True;Gadhela, Khumbu Himalaya, 3100 m;False;;;;;;;27.79280709067584 , 86.71581745147705;;;;False
B;Herbarium Berolinense;B 10 1022993;4;7214750;Zingiberaceae;Hedychium;coronarium;;Deutschland;True;;;;Berlin;;;;;;;;09/09/1992 - 09/09/1992;False;False;Cubr;;False;;;;;30319;False;;True;B. Leuenberger;;False;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: 10, Herkunft: Hubein 1975;False;;;;;;;52.45648011423117 , 13.30448627471924;;;;False
B;Herbarium Berolinense;B 10 1022984;4;7214750;Zingiberaceae;Hedychium;coronarium;;Samoa;False;;;;Atua;;;;;;;;11/02/1974 - 11/02/1974;False;False;Art Whistler;;False;;;;;W 1583;False;;True;;;True;"Upolu, by the side oa a river in the Le Mafa area; elevation 300 m.";False;;;;;;;-13.965887494382498 , -171.5841293334961;;;;False
B;Herbarium Berolinense;B 10 1022980;4;7214750;Zingiberaceae;Hedychium;coronarium;;Indien;;;;False;Assam;;;False;;;;;;;True;Masters;;;;;;;;True;Hort. Bot. Calcuttensis,E. Drake;;Gagnepain;;;Assam;;False;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1023024;4;7214750;Zingiberaceae;Hornstedtia;mollis;;Indonesien;True;;;;West Java;;;;;;;;02/12/1953 - 02/12/1953;False;False;A. H. G. Alston;;;;;;;12610;False;Comm. ex Herbario Bogoriensi;False;;;True;cult. from Java plants. Herb. Bogor XI B III  ?;False;;;;;;;-6.597254907258188 , 106.79916858673097;;;;False
B;Herbarium Berolinense;B 10 0650634;4;7214750;Zingiberaceae;Renealmia;alpinia;;Venezuela;False;;;;Sucre;;;;;;;;08/04/2006 - 08/04/2006;False;False;Meier, W. & Thaetner, J.;;False;;;;;13843;False;Herbario Nacional de Venezuela;False;W. Meier;;False;Distrito Bermúdez, Península de Paria: al sureste de Carúpano, al noreste de Maturincito: Cerro La Cerbatana: camino desde el refugio hacia caserío La Sierra. Bosque Altitud: 750-800 m s.n.m.;False;;;;;;;10.633333333333333 , -63.175;;;;False
B;Herbarium Berolinense;B 10 1023058;4;7214750;Zingiberaceae;Renealmia;alpinia;;Peru;False;;;;Loreto;;;;;;;;15/07/1972 - 15/07/1972;False;False;Thomas B. Croat;;False;;;;;18159;False;;True;P. J. M. Maas;;False;6 km SW of Iquitos;False;;;;;;;-3.806 , -73.3;;;;False
B;Herbarium Berolinense;B 10 1023056;4;7214750;Zingiberaceae;Renealmia;alpinia;;Brasilien;False;;;;Pará;;;;;;;;01/12/1928 - 31/12/1928;False;False;A. J. de Sampaio;;False;;;;;5867;False;;True;P. J. M. & H. Maas;;False;Serra Tumuc-Humac Pico Ricardo Franco;False;;;;;;;2.333 , -55.066;;;;
B;Herbarium Berolinense;B 10 1023057;4;7214750;Zingiberaceae;Renealmia;alpinia;;Ecuador;False;;;;Guayas;;;;;;;;18/04/1934 - 18/04/1934;False;False;H. J. F. Schimpff;;False;;;;;1002;False;;True;P. J. M. & H. Maas;;False;O. v. Bucay, ca. 300 m ü. M.   abfall. Gel. i / Urwald [E von Bucay  abfallendes Gelände Im Urwald];False;;;;;;;-2.1995146865544597 , -79.13778305053712;;;;False
B;Herbarium Berolinense;B 10 1023091;4;7214750;Zingiberaceae;Renealmia;concinna;;Kolumbien;False;;;;Cauca;;;;;;;;08/02/1990 - 08/02/1990;False;False;Thomas B. Croat & Jonathan Watt;;False;;;;;70359;False;;True;P. J. M. Maas;;False;Bajo Calima Region: along the road between Buenaventura-Málaga at km 51.3, deep gorge in virgin forest. Elev. less than 100 m.;False;;;;;;;4.15 , -77.18333333333334;;;;False
B;Herbarium Berolinense;B 10 1023108;4;7214750;Zingiberaceae;Renealmia;jamaicensis;;Dominikanische Republik;False;;;;La Vega;;;;;;;;22/06/1992 - 22/06/1992;False;False;T. Zanoni, R. García, F. Jiménez & B. Santana;;False;;;;;46513;False;"Jardin Botanico Nacional ""Dr. Rafael M. Moscoso"", Santo Domingo, Republica Dominicana";False;;;True;Cordillera Central, Reserva Científica Ebano Verde, en la Loma Alto de Casabito, 1/1 km al N del paso de Casabito, (cruce Abanico de Bonao-La Palma- El Río de Constanza), bosque nublado de Didymopanax tremulus, 6-8 m alto, peinado por vientos, muchos musgos epifíticos, (al N de la Antena), elev. 1350-1400 m.;;False;;;;;;19.041666666666668 , -70.525;;;;False
B;Herbarium Berolinense;B 10 1023099;4;7214750;Zingiberaceae;Renealmia;floribunda;;Brasilien;False;;;;;;;True;;;;;;;True;Spruce;;False;;;;;2250;False;;True;;;True;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1023141;4;7214750;Zingiberaceae;Renealmia;stellulata;;Peru;False;;;;;;;True;;;;;18/03/1934 - 18/03/1934;False;False;A. Weberbauer;;False;;;;;8035;False;;True;;;True;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1023150;4;7214750;Zingiberaceae;Riedelia;lanata;;Indonesien;False;;;;Papua;;;;;;;;26/03/1976 - 26/03/1976;False;False;W. Schiefenhövel;;False;;;;;409;False;;True;R. M. Smith;;False;Eipomek-Tal, Höhe ü. d. M. : ca. 2000 m;False;;;;;;;-4.4166 , 140.0166;;;;False
B;Herbarium Berolinense;B 10 1023232;4;7214750;Zingiberaceae;Zingiber;mioga;;Japan;False;;;;Fukuoka(福岡県);;;;;;;;25/10/1925 - 25/10/1925;False;False;M. Takenouchi;;False;;;;;9454;False;Ex Herbarium M. Takenouchi;False;;;True;In silvis montibus. Der Wakasugiyama;False;;;;;;;33.5974 , 130.5269;;;;False
B;Herbarium Berolinense;B 10 1023228;4;7214750;Zingiberaceae;Zingiber;mioga;;Japan;False;;;;Tokushima(徳島県);;;;;;;;01/01/1919 - 31/12/1919;False;False;B. Krug;;False;;;;;775;False;;True;;;True;Shikoko [Shikoku], Bando;False;;;;;;;34.1572 , 134.4973;;;;False
B;Herbarium Berolinense;B 10 1023229;4;7214750;Zingiberaceae;Zingiber;mioga;;Japan;False;;;;Tokushima(徳島県);;;;;;;;01/01/1919 - 31/12/1919;False;False;B. Krug;;False;;;;;775;False;;True;;;True;Shikoko, Bezirk Tokushima;False;;;;;;;34.070364640148924 , 134.53926086425784;;;;False
B;Herbarium Berolinense;B 10 1023220;4;7214750;Zingiberaceae;Tapeinochilos;sp.;;Indonesien;False;;;;Papua;;;;;;;;26/08/1920 - 26/08/1920;False;False;H. J. Lam;;False;;;;;926;False;;True;;;True;near Prauwenbivouac. Bank vegetation. Alt. 60 m;False;;;;;;;-2.1221075764576165 , 137.84580230712893;;;;False
B;Herbarium Berolinense;B 10 1023218;4;7214750;Zingiberaceae;Tapeinochilos;sp.;;Papua-Neuguinea;False;;;;Morobe;;;;;;;;23/08/1938 - 23/08/1938;False;False;M. S. Clemens;;False;;;;;;True;;True;P. J. M. Maas;;False;Above Boana, mt. bush trail, Altitude above sea: 3500-4000 ft.;False;;;;;;;-6.430411283996464 , 146.83163166046145;;;;False
B;Herbarium Berolinense;B 10 1023247;4;7214750;Zingiberaceae;Zingiber;zerumbet;;Samoa;;;;False;;;;True;;;;;01/01/1905 - 31/12/1906;;;F. Vaupel;;;;;;;45;;;True;W. Schultze-Motel;;;Safai [Savai'i];;False;;;;;;-13.612621315962613 , -172.45788574218753;;;;
B;Herbarium Berolinense;B 10 1021294;4;7214750;Velloziaceae;Barbacenia;purpurea;;Brasilien;False;;;;Rio de Janeiro;;;;;;;;01/07/1870 - 31/07/1870;False;False;Glaziou;;;;;;;5707;False;Herb. A. W. Eichler;False;R. Mello-Silva;;False;Rio de Janeiro: Copacabana, sur les roches, près de la mer;;False;;;;;;-22.971 , -43.183;;;;False
B;Herbarium Berolinense;B 10 1021287;4;7214750;Velloziaceae;Barbacenia;monticola;;Brasilien;False;;;;Minas Gerais;;;;;;;;16/02/1973 - 16/02/1973;False;False;G. Hatschbach et Z. Ahumada;;False;;;;;31402;False;;True;L. B. Smith & Ayensu;;False;Parque Nac. do Caparao (mun. Caparao);False;;;;;;;-20.5232726 , -41.9049984;;;;False
B;Herbarium Berolinense;B 10 1022182;4;7214750;Xyridaceae;Xyris;sp.;;Vereinigte Staaten von Amerika;False;;;;Hawaii;;;;;;;;07/07/1967 - 07/07/1967;False;False;Otto Degener and Isa Degener;;False;;;;;31,278;False;Ex Herbarium Otto Degener;False;;;True;Pahoa, Puna. Naturalized  locally common grassy marsh  wet ground.;False;;;;;;;19.4958339 , -154.9434397;;;;False
B;Herbarium Berolinense;B 10 0029196;4;7214750;Zingiberaceae;Aframomum;angustifolium;;Demokratische Republik Kongo;False;;;;Équateur;;;;;;;;06/03/1991 - 06/03/1991;False;False;Dhetchuvi M. M.;;False;;;;;871;False;;True;;;True;Zaïre: Botsima, riv. Baampome, Vallée Marécageuse inondable;False;;;;;;;-1.15 , 21.95;;;;False
B;Herbarium Berolinense;B 10 1021309;4;7214750;Velloziaceae;Barbacenia;sessiliflora;;Brasilien;False;;;;Minas Gerais;;;;;;;;01/08/1895 - 31/08/1895;False;False;W. Schwacke;;False;;;;;11583;False;;True;R. Mello-Silva;;False;In Serra das Camarinhas prope Ouro Preto frequens.;False;;;;;;;-20.3851692 , -43.5036344;;;;False
B;Herbarium Berolinense;B 10 1022586;4;7214750;Zingiberaceae;Aframomum;angustifolium;;Tansania;False;;;;Iringa;;;;;;;;15/02/1934 - 15/02/1934;False;False;C. Troll;;False;;;;;5018;False;;True;D. J. Harris;;False;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1023065;4;7214750;Zingiberaceae;Renealmia;aromatica;;Brasilien;False;;;;;;;True;;;;;;;True;E. Ule;;;;;;;7756;False;E. Ule;;P. J. M. Maas;;False;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1023116;4;7214750;Zingiberaceae;Renealmia;nicolaioides;;Peru;False;;;;San Martin;;;;;;;;19/08/1984 - 19/08/1984;False;False;Jose Schunke V.;;False;;;;;14120;False;;True;;;True;Quebrada de Huaquisha, cerca al Fundo del Sr. Julio Ortiz Rengifo. Prov. Mariscal Cáceras, Tocache Nuevo. En bosque secundario, terreno muy húmedo. Alt. 500-600 m.;False;;;;;;;-8.192460906801273 , -76.4956569671631;;;;False
B;Herbarium Berolinense;B 10 1023112;4;7214750;Zingiberaceae;Renealmia;mexicana;;Mexiko;False;;;;Veracruz Llave;;;;;;;;26/09/1908 - 26/09/1908;False;False;H. Schenck;;False;;;;;680;False;H. Schenck;False;P. J. M. & H. Maas;;False;Zacuapam;False;;;;;;;20.3415202 , -97.2462144;;;;False
B;Herbarium Berolinense;B 10 1023100;4;7214750;Zingiberaceae;Renealmia;floribunda;;Venezuela;False;;;;;;;True;;;;;01/06/1958 - 30/09/1958;False;False;;;True;;;;;;True;W. Schwabe;False;H. Maas;;False;Venezuela;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1023160;4;7214750;Zingiberaceae;Riedelia;sp.;;Indonesien;False;;;;Papua;;;;;;;;06/02/1976 - 06/02/1976;False;False;P. Hiepko et W. Schultze-Motel;;False;;;;;664;False;;True;R. M. Smith;;False;Zentralgebirge, Baliem-Tal, Wamena, Kultur- und Brachland mit Gebüsch und Waldresten nordwestlich von Wamena am Wege nach Aikima. 1650 m;False;;;;;;;-4.066415644688191 , 138.94628047943118;;;;False
B;Herbarium Berolinense;B 10 1023158;4;7214750;Zingiberaceae;Riedelia;sp.;;Papua-Neuguinea;False;;;;Morobe;;;;;;;;23/07/1938 - 23/07/1938;False;False;M. S. Clemens;;False;;;;;8526;False;;True;Kai Larsen;;False;Boana, altitude: 3500 ft;False;;;;;;;-6.431348654785658 , 146.82903528213504;;;;False
B;Herbarium Berolinense;B 10 1023157;4;7214750;Zingiberaceae;Riedelia;sp.;;Papua-Neuguinea;;;;False;Morobe;;;False;;;;;02/09/1938 - 02/09/1938;;;M. S. Clemens;;;;;;;;True;;True;Kai Larsen;;;Mt. above Boana, bush trail, Altitude above sea 3500-4500 ft.;False;;;;;;;-6.429814248784485 , 146.83811187744143;;;;
B;Herbarium Berolinense;B 10 1023156;4;7214750;Zingiberaceae;Riedelia;sp.;;Papua-Neuguinea;;;;False;Morobe;;;False;;;;;04/06/1937 - 04/06/1937;;;Clemens;;;;;;;6540;;;True;Kai Larsen;;;Tobou, 4200 ' El. forest trails, via children;;False;;;;;;-6.399577764407314 , 147.41892814636233;;;;
B;Herbarium Berolinense;B 10 1023155;4;7214750;Zingiberaceae;Riedelia;sp.;;Papua-Neuguinea;False;;;;;;;True;;;;;08/02/1912 - 31/12/1913;False;False;C. Ledermann;;False;;;;;10138;False;;True;Kai Larsen;;False;Sepik-Gebiet;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1022018;4;7214750;Xyridaceae;Xyris;obtusiuscula;;Brasilien;;;;False;;;;True;;;;;;;True;Sellow;;False;;;;;1087;False;Herb.  Reg. Berolinense;False;Conert;;False;Brasilia;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1022012;4;7214750;Xyridaceae;Xyris;neglecta;;Brasilien;False;;;;Paraná;;;;;;;;22/12/1963 - 22/12/1963;False;False;G. Hatschbach;;False;;;;;10853;False;Herbario Hatschbach;False;L. B. Smith;;False;Porto Amazonas, Fda. S. Luiz, Alt. 780 ms;False;;;;;;;-25.55353454108075 , -49.895739555358894;;;;False
B;Herbarium Berolinense;B 10 0051870;4;7214750;Xyridaceae;Xyris;navicularis;;Kuba;False;;;;Isla de la Juventud;;;;;;;;28/02/2002 - 28/02/2002;False;False;W. Greuter, R. Rankin & A. Pérez;;False;;;;;25960;False;Werner Greuter;False;A. Urquiola;;False;Sabanas al noreste de la pista del Aeropuerto de Siguanea, alt. 2 m, arenas blancas.;False;;;;;;;21.648055555555555 , -82.94277777777778;;;;False
B;Herbarium Berolinense;B 10 1021653;4;7214750;Xyridaceae;Abolboda;acaulis;;Guyana;False;;;;Potaro-Siparuni;;;;;;;;15/02/1955 - 15/02/1955;False;False;B. & C. K. Maguire, W. M. C. Bagshaw;;False;;;;;40700;False;;True;;;True;"Luxuriant form, wet places about ""bush islands, abundant, alt. 400 m, Kaieteur Savanna.";False;;;;;;;5.165724016312859 , -59.48843479156495;;;;False
B;Herbarium Berolinense;B 10 1021652;4;7214750;Xyridaceae;Abolboda;acaulis;;Venezuela;False;;;;Amazonas;;;;;;;;21/01/1949 - 21/01/1949;False;False;Bassett Maguire, Louis Politi;;False;;;;;28691;False;;True;;;True;Cerro Sipapo (Paraque) common along creek bank in open savanna, Campo Grande, at 1500 m alt.;False;;;;;;;4.95729148507587 , -67.32893943786623;;;;False
B;Herbarium Berolinense;B 10 1021687;4;7214750;Xyridaceae;Abolboda;pulchella;;Brasilien;False;;;;;;;True;;;;;01/01/1893 - 07/04/1894;False;False;A. Glaziou;;False;;;;;20520;False;Ign. Urban;False;Beyerle;;False;Brasilia;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1021685;4;7214750;Xyridaceae;Abolboda;pulchella;;Venezuela;False;;;;Amazonas;;;;;;;;31/05/1978 - 31/05/1978;False;False;Otto Huber;;False;;;;;1958;False;;True;R. Kral;;False;T. F. Amazonas: Depto. Atabapo, sabanas y bosques ribereño en los alrededores de Canaripó, en la margen izquierda (Sur) del bajo Río Ventuari, a unos 20 km. al E de la confluencia con el río Orinoco. Alt. 98 m s.n.m. En sabana semi-inundata de llanura baja.;False;;;;;;;4.05 , -66.81666666666666;;;;False
B;Herbarium Berolinense;B 10 1023009;4;7214750;Zingiberaceae;Hedychium;speciosum;;Vereinigte Staaten von Amerika;False;;;;Hawaii;;;;;;;;01/07/1968 - 31/08/1968;False;False;Otto Degener and Isa Degener;;False;;;;;31650;False;Otto Degener;False;;;True;Very common wood naturalized in clearings on roadsides - bird-borne seeds germinating in our rainforest garden at 3,800 feet, Volcano, Hawaii.;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1022999;4;7214750;Zingiberaceae;Hedychium;flavescens;;Vereinigte Staaten von Amerika;;;;False;Hawaii;;;False;;;;;19/08/1972 - 19/08/1972;;;T. Herat & B. Hoe;;;;;;;208;;;True;;;True;Oahu. On Hauula mountain range, along foot trail. Close to Kahana stream. At 50 ft. elevation.;;False;;;;;;21.552131167024424 , -157.87739753723147;;;;
B;Herbarium Berolinense;B 10 1022974;4;7214750;Zingiberaceae;Hedychium;coccineum;;Polen;True;;;False;Dolnośląskie;;;;;;;;01/01/1828 - 31/12/1828;;False;[L. C. Treviranus];;False;;;;;;True;Herbar L. C. Treviranus;False;;;True;Ex h bot. Wratisl;False;;;;;;;51.11597595 , 17.047722857667864;;;;False
B;Herbarium Berolinense;B 10 1022975;4;7214750;Zingiberaceae;Hedychium;coccineum;;Polen;True;;;;Dolnośląskie;;;;;;;;01/01/1823 - 31/12/1823;False;False;[L. C. Treviranus];;False;;;;;;True;L. C. Treviranus;False;P. J. M. Maas;;False;Ex h. bot. Wratislav. [Botanischer Garten Breslau];False;;;;;;;51.11642784807137 , 17.04812049865723;;;;False
B;Herbarium Berolinense;B 10 1023033;4;7214750;Zingiberaceae;Kaempferia;pulchra;;Thailand;False;;;;Ranong(ระนอง);;;;;;;;24/04/1974 - 24/04/1974;False;False;Kai Larsen & Supee S. Larsen;;False;;;;;33312;False;;True;Kai Larsen;;False;Klong Naka Sanctuary. Evergreen forest. Alt.: 50-100 m;False;;;;;;;9.433333333333334 , 98.5;;;;False
B;Herbarium Berolinense;B 10 1023075;4;7214750;Zingiberaceae;Renealmia;aromatica;;Guatemala;False;;;;Izabal;;;;;;;;09/12/1994 - 09/12/1994;False;False;Juan J. Castillo, Armín Castillo, J. M. Vargas;;False;;;;;2445;False;University of Illinois at Chicago;False;Juan J. Castillo;;False;Puerto Barrios, cerro San Gil. Bosque muy denso y húmido, ala orilla de un arroyo, 400 m s. n. m.;;False;;;;;;15.68700537571902 , -88.73743057250977;;;;False
