specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;apocynaceae_scientific_name - scientific_name;apocynaceae_scientific_name - species_name_not_in_list;apocynaceae_scientific_name - genus_name_not_in_list;apocynaceae_scientific_name - not_sure;apocynaceae_scientific_name - no_info
B;Herbarium Berolinense;B100013131;10;8501351;Apocynaceae;indet.;sp.;;Äthiopien;False;;;;Oromia;;;;03/11/1984 - 03/11/1984;False;False;I. Friis, M. G. Gilbert & K. Vollesen;;False;3730;False;;;True;Bale A. Region: 25 km south of Dolo Menna (Masslo), at the River Welmel (Wemen). 1150 m a.s.l. Riverine vegetation with Adina microcephala, Tamarix indica, and Ficus sycomorus ssp. sycomorus.;False;;;True;6.2333333 , 39.766666666666666;;;;False;Saba (Pichon) Pichon;;;;
B;Herbarium Berolinense;B101127051;10;8501351;Apocynaceae;indet.;sp.;;Äthiopien;;;;False;Oromia;;;False;13/11/1965 - 13/11/1965;;;W. J. J. O. de Wilde et B. E. E. de Wilde-Duyfjes;;;8873;;G. J. H. Amshoff;;;About 40 km. N. of Lekemti. Alt.: ± 1600 m. Gallery forest border along a tributary of Angar River.;;False;;True;9.477343 , 36.5628;;;;;Saba comorensis (Bojer) Pichon;;;;
B;Herbarium Berolinense;B101127100;10;8501351;Apocynaceae;indet.;sp.;;Namibia;;;;False;Karas;;;False;04/07/1929 - 04/07/1929;;;Dinter;;;6537;;;;True;Buchuberge;;False;;True;-27.897601 , 15.927625;;;;;;;;;
B;Herbarium Berolinense;B101127101;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;01/12/1934 - 31/12/1934;False;False;Dinter;;False;8147;False;;;True;Kahanstal;False;;;True;-28.052 , 16.871;;;;False;;;;;
B;Herbarium Berolinense;B101127099;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;01/12/1934 - 31/12/1934;False;False;Dinter;;False;8147;False;;;True;Kahanstal-Berge;False;;;True;-28.0516 , 16.870537;;;;False;;;;;
B;Herbarium Berolinense;B101127098;10;8501351;Apocynaceae;indet.;sp.;;Namibia;;;;False;Karas;;;False;28/02/1924 - 28/02/1924;;;Dinter;;;5112;;;;True;an der Kriegskuppe bei Fahldorn;;False;;True;-28.65171 , 19.097903;;;;;;;;;
B;Herbarium Berolinense;B101127097;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;False;23/07/1924 - 23/07/1924;False;False;Dinter;;False;5209;False;;;True;Eendorn [Eendoorn];;False;;True;-28.7348021 , 18.9694732;;;;;;;;;
B;Herbarium Berolinense;B101127206;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Tanga;;;False;26/08/1915 - 26/08/1915;;False;A. Peter;;;59657;;S. Liede;;;D Ost Afrika, Umbasteppe: Gegend Kigale, Sand. c. 315 m ü. M.;;False;A. Peter, Reisen in Afrika 1913-1915;;-4.5 , 38.75;;;;;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127205;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;False;Arusha;;;;15/07/1926 - 15/07/1926;;;A. Peter;;;42711;;S. Liede;;False;Deutsch-Ost Afrika [sic!], Mserere: Emugur Oreteti, in der Schlucht über der Wasserstelle. c. 1030 m ü. M., V.1 Z.1;;False;A. Peter, Reisen in Afrika 1925/26;;-3.1 , 36.1;;;;False;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127204;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;25/12/1934 - 25/12/1934;False;False;Dinter;;False;8302;False;;;True;Tschamis;False;;;True;-27.83804507744329 , 15.727787017822267;;;;False;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127203;10;8501351;Apocynaceae;indet.;sp.;;Somalia;;;;False;Jubbada Hoose;;;False;05/08/1988 - 05/08/1988;;;N. Kilian & W. Lobin;;;Kilian (2183), Lobin (7035);;;;True;Lower Juba, District Afnadow, zwischen Caga Libaax und Bilis Qougaane, Trockenbusch entlang der Straße. Baum- und Strauchschicht: Terminalia (7034), Acacia reficiens, Commiphora (7037) Capparaceae beweidet;;False;;True;0.2833333333333333 , 41.71666666666667;;;;;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B100048268;10;8501351;Apocynaceae;indet.;sp.;;Mali;;;;False;Koulikoro;;;False;06/06/1993 - 06/06/1993;;;R. Ehrich;;;485;False;R. Ehrich;;;in Sträuchern hochwachsend u. über diese hängend. In felsigen, trockenen Gegenden. Berge bei Sibi;;False;;True;12.384939346270162 , -8.32695007324219;;;;False;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127202;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Kilimanjaro;;;;11/06/1926 - 11/06/1926;;;A. Peter;;;41208;;;;True;Deutsch-Ost Afrika [sic!], W Usambara: Buiko nordwestlich → Hedaru, km 185.5. c. 530-560 m ü. M., V.1 Z.1;;False;A. Peter, Reisen in Afrika 1925/26;;-4.59583 , 37.9732;;;;False;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127201;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tanga;;;False;26/05/1926 - 26/05/1926;False;False;A. Peter;;False;40563;False;;;True;Deutsch-Ost Afrika, Useguha: Kinamo → Sindeni, beim Felshügel.;False;;A. Peter, Reisen in Afrika 1925/26;False;-5.35 , 38.23;;;;False;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127199;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Morogoro;;;False;05/12/1925 - 05/12/1925;;;A. Peter;;;32803;;;;True;Deutsch-Ost Afrika [sic!], Ussagara: Felshügel (Gneis) südwestlich von Kidete, c. 700 m.;;False;A. Peter, Reisen in Afrika 1925/26;;-6.671711 , 36.750337;;;;;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127198;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;02/12/1925 - 02/12/1925;False;False;A. Peter;;False;32671;False;;;True;Deutsch-Ost Afrika, Ussagara: Pori am Fluss Romuma westlich Kidete, c. 650 m. Z.3;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.646125 , 36.705429;;;;False;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127197;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Pwani;;;;05/11/1925 - 05/11/1925;False;False;A. Peter;;False;31837;False;;;True;D Ost Afrika [sic!], Usaramo: Msua → Bagalla Km 98.5 - 99. V.- Z.2-3;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.77877 , 38.49068;;;;False;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127196;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Pwani;;;;04/11/1925 - 04/11/1925;False;False;A. Peter;;False;31820;False;;;True;D Ost Afrika, Usaramo: Pori nordöstlich von Msua.;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.767221 , 38.450856;;;;False;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127195;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Pwani;;;;02/11/1925 - 02/11/1925;False;False;A. Peter;;False;31703;False;;;True;D Ost Afrika [sic!], Usaramo: Succulentenpori bei Msua.;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.771003 , 38.451322;;;;False;Sarcostemma R.Br.;;;;
B;Herbarium Berolinense;B101127792;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;;;;True;01/01/1908 - 31/12/1908;False;False;Büsgen;;False;436;False;A. J. M. Leeuwenberg;;False;;;True;;True;;;;;True;Tabernaemontana contorta Stapf;;;;
B;Herbarium Berolinense;B100013147;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;Centre;;;False;26/02/1972 - 26/02/1972;False;False;A. J. M. Leeuwenberg;;False;9388;False;A. J. M. Leeuwenberg;;False;Km 50 Ntui-Yoko, 1 km S. of Esandja. Edge of cocoa plantation. Laterite.;False;;;True;4.7666667 , 11.8;;;;False;Tabernaemontana contorta Stapf;;;;
B;Herbarium Berolinense;B100013146;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;Littoral;;;;16/03/1972 - 16/03/1972;False;False;A. J. M. Leeuwenberg;;False;;True;A. J. M. Leeuwenberg;;False;5 km NE of Dibombé, a village on km 11 of Loum-Yabassi Road. Alt. about 200 m. Old secondary forest.;False;;;True;4.7166667 , 9.833333333333334;;;;False;Tabernaemontana contorta Stapf;;;;
B;Herbarium Berolinense;B100013149;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;Littoral;;;;29/01/1972 - 29/01/1972;False;False;A. J. M. Leeuwenberg;;False;9328;False;A. J. M. Leeuwenberg;;False;Chutes d'Ekom, Nkam R. Old secondary forest. Alt. about 500 m. Laterite.;False;;;True;5.0333333 , 10.016666666666667;;;;False;Tabernaemontana contorta Stapf;;;;
B;Herbarium Berolinense;B100013148;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;Littoral;;;;29/01/1972 - 29/01/1972;False;False;A. J. M. Leeuwenberg;;False;9328;False;A. J. M. Leeuwenberg;;False;Chutes d'Ekom, Nkam R. Old secondary forest. Alt. about 500 m. Laterite.;False;;;True;5.0333333 , 10.016666666666667;;;;False;Tabernaemontana contorta Stapf;;;;
B;Herbarium Berolinense;B100046066;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;Littoral;;;;17/01/1972 - 17/01/1972;False;False;A. J. M. Leeuwenberg;;False;9198;False;A. J. M. Leeuwenberg;;False;2 km N. of Solé, km 20 of Loum-Yabassi Road. Old secondary forest. Alt. about 150 m.;False;;;True;4.6166667 , 9.8;;;;False;Tabernaemontana contorta Stapf;;;;
B;Herbarium Berolinense;B101127791;10;8501351;Apocynaceae;indet.;sp.;;Seychellen;;;;False;Grand Anse (Mahé);;;False;05/10/1970 - 05/10/1970;;;H. J. Schlieben;;;11696;;A. J. M. Leeuwenberg;;False;Mahé. Nordwestküste, Ainse major. Vereinzelt;;False;;True;-4.301954 , 55.688812;;;;;Tabernaemontana coffeoides Bojer ex A.DC.;;;;
B;Herbarium Berolinense;B101127790;10;8501351;Apocynaceae;indet.;sp.;;Seychellen;False;;;;Baie Sainte Anne;;;False;13/01/1938 - 13/01/1938;False;False;D. V. FitzGerald;;False;6126;False;A. J. M. Leeuwenberg;;False;St. Anne, Praslin.;;False;;True;-4.348395 , 55.763063;;;;False;Tabernaemontana coffeoides Bojer ex A.DC.;;;;
B;Herbarium Berolinense;B101127789;10;8501351;Apocynaceae;indet.;sp.;;Seychellen;;;;False;Port Glaud;;;False;14/03/1937 - 14/03/1937;;;D. V. Fitzgerald;;;5491;;A. J. M. Leeuwenberg;;;Conception Island.;;False;;True;-4.664247 , 55.36627;;;;;Tabernaemontana coffeoides Bojer ex A.DC.;;;;
B;Herbarium Berolinense;B101127788;10;8501351;Apocynaceae;indet.;sp.;;Seychellen;False;;;;;;;True;16/03/1937 - 16/03/1937;False;False;D. V. FitzGerald;;False;5499;False;A. J. M. Leeuwenberg;;False;Mahe;False;;;True;-4.696329 , 55.482458;;;;False;Tabernaemontana coffeoides Bojer ex A.DC.;;;;
B;Herbarium Berolinense;B100423724;10;8501351;Apocynaceae;indet.;sp.;;Madagaskar;False;;;;Toliara;;;;30/04/1988 - 30/04/1988;False;False;"A. J. M. Leeuwenberg With: J. J. Floret; P. P. Lowry II & R. Rajemisa";;False;14038;False;A. J. M. Leeuwenberg;;False;"Tulear, Berenty Private Res., right bank Mandrare R., 15 km NW of Amboasary Atm. Sand; small gallery forest reserve among sisal plantations.";False;;;True;-24.983333333333334 , 46.36666666666667;;;;False;Tabernaemontana coffeoides Bojer ex A.DC.;;;;
B;Herbarium Berolinense;B101127787;10;8501351;Apocynaceae;indet.;sp.;;Madagaskar;False;;;;Boeny;;;;04/11/1970 - 04/11/1970;False;False;H. Jacquemin;;False;825-J;False;A. J. M. Leeuwenberg;;False;Station forestière d'Antsanitia (au nord de Majunga). Sentier en bord de mer, au Nord du gîte d'étape.;False;;;True;-15.574708 , 46.419209;;;;False;Tabernaemontana coffeoides Bojer ex A.DC.;;;;
B;Herbarium Berolinense;B100013143;10;8501351;Apocynaceae;indet.;sp.;;Madagaskar;False;;;;Toliara;;;;13/04/1961 - 13/04/1961;False;False;R. Capuron;;False;20272-SF;False;A. J. M. Leeuwenberg;;False;Sud-Ouest: Bush, sur sables, aux environs d'Efoetsy (Lac Tsimanampetsotsa).;False;;;True;-24.076072 , 43.704084;;;;False;Tabernaemontana coffeoides Bojer ex A.DC.;;;;
B;Herbarium Berolinense;B100013145;10;8501351;Apocynaceae;indet.;sp.;;Madagaskar;False;;;;Anosy;;;;29/11/1991 - 29/11/1991;False;False;A. J. M. Leeuwenberg with S. T. Malcomber, B. Randriamampionona and S. H. J. V. Rapanarivo;;False;14173;False;A. J. M. Leeuwenberg;;False;Andohahela Res., Parcel II, NW corner, near Ihazofotsy = Anzofotsy. Alt. 200 m. Dry forest, woodland-like, with dominant Aluaudia (Didieraceae). Sandy soil. 3km S of Ihazafotsy.;False;;;True;-24.8333333 , 46.55;;;;False;Tabernaemontana coffeoides Bojer ex A.DC.;;;;
B;Herbarium Berolinense;B100013144;10;8501351;Apocynaceae;indet.;sp.;;Madagaskar;False;;;;Mahajanga;;;;19/11/1965 - 19/11/1965;False;False;R. Capuron;;False;24210-SF;False;A. J. M. Leeuwenberg;;False;Ouest (Ambongo): Forêt de Tsiombikibo, à l'Ouest de Mitsinjo.;False;;;True;-16.0 , 45.71666666666667;;;;False;Tabernaemontana coffeoides Bojer ex A.DC.;;;;
B;Herbarium Berolinense;B101127852;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;Littoral;;;;21/11/1963 - 21/11/1963;False;False;W. J. J. O. de Wilde et B. E. E. de Wilde-Duyfjes;;False;1264;False;A. J. M. Leeuwenberg;;False;Ca. 50 KM. NW. of Eséka, W. of Yaoundé. On opposite of the Kelé-river. More or less primary forest, on clayish soil.;False;False;;True;3.8130498766818555 , 10.620493590628598;;;;;Tabernaemontana inconspicua Stapf;;;;
B;Herbarium Berolinense;B101127851;10;8501351;Apocynaceae;indet.;sp.;;Angola;False;;;;Lunda Norte;;;;04/06/1948 - 04/06/1948;False;False;Gossweiler;;False;14041;False;A. J. M. Leeuwenberg;;False;Sector fitocorológico de Nordeste de Lunda. Circunscrição de Chitato. In the shade of Pluviisilva. Estrada de Turismo, Dondo. Poximum Flumen, Luachimo. Altitude 700 m.;False;;;True;-7.373647 , 20.824415;;;;False;Tabernaemontana inconspicua Stapf;;;;
B;Herbarium Berolinense;B101127850;10;8501351;Apocynaceae;indet.;sp.;;Angola;False;;;False;Lunda Norte;;;False;04/06/1948 - 04/06/1948;;False;Gossweiler;;False;14041;False;A. J. M. Leeuwenberg;;False;Regio, Sector fitocorológico de Nordeste áe Lunda. Circunsrição de Chitato, Dundo, Poximum Flumen, Luachimo, Altitude 700 m.;;False;;True;-7.38319200374411 , 20.84067821502686;;;;False;Tabernaemontana inconspicua Stapf;;;;
B;Herbarium Berolinense;B101127838;10;8501351;Apocynaceae;indet.;sp.;;Côte d'Ivoire;False;;;;Bas-Sassandra;;;;01/05/1962 - 01/05/1962;False;False;A. J. M. Leeuwenberg;;False;4076;False;A. J. M. Leeuwenberg;;False;72 km N of Sassandra, direction Lakota. Forest edge.;False;;;True;5.41114 , -5.8969;;;;False;Tabernaemontana glandulosa (Stapf) Pichon;;;;
B;Herbarium Berolinense;B101127837;10;8501351;Apocynaceae;indet.;sp.;;Liberia;False;;;;Montserrado;;;;11/02/1909 - 11/02/1909;False;False;Max Dinklage;;False;2461;False;A. J. M. Leeuwenberg;;False;Monrovia, Careysburg, tiefschattiger Urwald auf steinigem Boden. Höhe ü. d. M.: c. 20 m.;;False;;True;6.394745 , -10.493755;;;;False;Tabernaemontana glandulosa (Stapf) Pichon;;;;
B;Herbarium Berolinense;B101127836;10;8501351;Apocynaceae;indet.;sp.;;Liberia;False;;;;Montserrado;;;;26/06/1921 - 26/06/1921;False;False;M. Dinklage;;False;2782;False;A. J. M. Leeuwenberg;;False;Monrovia, bebuschte Stellen auf Lateritboden unweit des Weges nach Paynesville. Höhe ü. d M: c. 10 m. Häufig um Monrovia.;;False;;True;6.281206 , -10.771251;;;;False;Tabernaemontana glandulosa (Stapf) Pichon;;;;
B;Herbarium Berolinense;B101127834;10;8501351;Apocynaceae;indet.;sp.;;Liberia;False;;;;Montserrado;;;;17/05/1906 - 17/05/1906;False;False;M. Dinklage;;False;2209;False;A. J. M. Leeuwenberg;;False;In fruticetis prope Monrovia sparsim. Höhe ü. d. M.: ca 20 m.;False;;;True;6.284936 , -10.770369;;;;False;Tabernaemontana glandulosa (Stapf) Pichon;;;;
B;Herbarium Berolinense;B101127833;10;8501351;Apocynaceae;indet.;sp.;;Liberia;False;;;;Montserrado;;;False;01/01/1906 - 31/12/1906;False;False;Dinklage;;False;2209;False;A. J. M. Leeuwenberg;;False;Monrovia;False;;;True;6.3104656 , -10.80491;;;;False;Tabernaemontana glandulosa (Stapf) Pichon;;;;
B;Herbarium Berolinense;B101127835;10;8501351;Apocynaceae;indet.;sp.;;Liberia;False;;;;Montserrado;;;False;01/01/1906 - 31/12/1906;False;False;Dinklage;;False;2209;False;;;True;Monrovia;False;;;True;6.328034 , -10.797788;;;;;Gabunia glandulosa Stapf;;;;
B;Herbarium Berolinense;B101127830;10;8501351;Apocynaceae;indet.;sp.;;Mosambik;False;;;;Maputo;;;;26/08/1925 - 26/08/1925;False;False;A. Peter;;False;30482;False;A. J. M. Leeuwenberg;;False;Lourenço Marques [Maputo]: Wald ü. Dünen am Strande.  V.- Z.4;False;;A. Peter, Reisen in Afrika 1925/26;False;-25.891297 , 32.609886;;;;False;Tabernaemontana elegans Stapf;;;;
B;Herbarium Berolinense;B101127829;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;False;Tanga;;;False;01/02/1915 - 28/02/1915;False;False;Grote;;False;;True;A. J. M. Leeuwenberg;;False;Deutsch Ost Afrika, Mwunoni Weg Mtotohovu. C. 150 m, V.1 Z.1;True;False;A. Peter, Reisen in Afrika 1913-1915;False;-4.7333 , 39.1666;;;;;Tabernaemontana elegans Stapf;;;;
B;Herbarium Berolinense;B101127828;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Lindi;;;False;11/12/1955 - 11/12/1955;;;E. Milne-Redhead and P. Taylor;;;7637;;A. J. M. Leeuwenberg;;;"Tanganyika. Rondo Plateau, Nandembo, evergreen thicket at top of escarpment; 840 m.";;False;;True;-10.956697160072112 , 37.24180495725611;;;;False;Tabernaemontana elegans Stapf;;;;
B;Herbarium Berolinense;B101127827;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Dar es Salaam;;;;29/10/1925 - 29/10/1925;False;False;A. Peter;;False;45444;False;A. J. M. Leeuwenberg;;False;D Ost Afrika [sic!], Usaramo: Wald über Pugu.;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.895704 , 39.128398;;;;False;Tabernaemontana elegans Stapf;;;;
B;Herbarium Berolinense;B101127825;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Lindi;;;;01/11/1934 - 01/11/1934;False;False;H. J. Schlieben;;False;5574;False;A. J. M. Leeuwenberg;;False;"Südliches Ostafrika. (Tanganjika Terr.) 40 km W. Lindi; 240 m. ü. M. Lutambasee, Hügel, l.[ichter] Wald";False;;;True;-10.030607 , 39.465024;;;;False;Tabernaemontana elegans Stapf;;;;
B;Herbarium Berolinense;B101127826;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Lindi;;;;01/11/1934 - 01/11/1934;False;False;H. J. Schlieben;;False;5574;False;;;True;"Südl. Ostafrika (Tanganjika), 40 km w. Lindi; 240 m. Lutambasee, Hügel, Wald. Kimuera: Kirongoli.";False;;;True;-10.040186811599247 , 39.46786880493165;;;;;Conopharyngia elegans (Stapf) Stapf;;;;
B;Herbarium Berolinense;B100013150;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;;;;False;Mpumalanga;;;False;10/01/1985 - 10/01/1985;;;K. Balkwill & M-J. Cadman;;;2602;False;K. Balkwill;;;Transvaal, Barberton District, South of Malelane, Beside the road from the farm Richterhoem 453 JV to Kaalrug. At the crossing of ths Slabojwane River. Alt.: 400 m. Riverine forest.;;False;;True;-25.62347 , 31.610639;;;;;Tabernaemontana elegans Stapf;;;;
B;Herbarium Berolinense;B100510328;10;8501351;Apocynaceae;indet.;sp.;;Gabun;False;;;;Estuaire;;;;30/01/1993 - 30/01/1993;False;False;J. J. F. E. de Wilde, with: L. J. G. van der Maesen;;False;11006;False;A. J. M. Leeuwenberg;;False;32 km along the road Ntoum-Cocobeach, near village No Ayong. Along track to Debarcadere. In forest edge. Alt: 10m;False;;;True;0.6 , 9.666666666666666;;;;False;Tabernaemontana eglandulosa Stapf;;;;
B;Herbarium Berolinense;B101127824;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;Centre;;;;11/03/1965 - 11/03/1965;False;False;A. J. M. Leeuwenberg;;False;5090;False;A. J. M. Leeuwenberg;;False;50 km SW. of Eséka, S. of Nyong R., near Songbong. Alt. 200 m. Primary forest.;False;;;True;3.46885 , 10.5002;;;;False;Tabernaemontana eglandulosa Stapf;;;;
B;Herbarium Berolinense;B101127823;10;8501351;Apocynaceae;indet.;sp.;;Angola;False;;;;Lunda Norte;;;;28/10/1946 - 28/10/1946;False;False;Gossweiler;;False;13.743;False;A. J. M. Leeuwenberg;;False;Edging the gallery woods of Pluvii fruticeta. (Sector fitocorológico de Nordeste de Lunda. Circunscrição de Chitato) Dundo. Poximum Flumen, Luachimo. Altitude 700 m.;False;;Gossweiler;False;-7.380375 , 20.827559;;;;False;Tabernaemontana eglandulosa Stapf;;;;
B;Herbarium Berolinense;B101127822;10;8501351;Apocynaceae;indet.;sp.;;Demokratische Republik Kongo;False;;;;Tshopo;;;;27/05/1938 - 27/05/1938;;;J. Louis;;;9517;;A. J. M. Leeuwenberg;;False;"Congo belge. Yangambi; réserve flore Isalowe.";;False;;True;0.8777 , 24.3928;;;;False;Tabernaemontana eglandulosa Stapf;;;;
B;Herbarium Berolinense;B101127821;10;8501351;Apocynaceae;indet.;sp.;;Demokratische Republik Kongo;;;;False;Tshopo;;;False;25/11/1937 - 25/11/1937;False;False;J. Louis;;;6747;;A. J. M. Leeuwenberg;;;"Congo belge. Yangambi; réserve flore Isalowe";;False;;True;0.7618046038704799 , 24.460544586181644;;;;;Tabernaemontana eglandulosa Stapf;;;;
B;Herbarium Berolinense;B101127820;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;;;;False;Sud;;;False;01/12/1913 - 31/12/1913;;;G. Zenker;;;419;;A. J. M. Leeuwenberg;;False;Bipinde;;False;;True;3.0771334773317673 , 10.421218872070314;;;;;Tabernaemontana eglandulosa Stapf;;;;
B;Herbarium Berolinense;B101127819;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;Sud;;;;01/12/1913 - 31/12/1913;;False;G. Zenker;;False;419;False;A. J. M. Leeuwenberg;;False;Bipinde;False;;;True;3.075261 , 10.412065;;;;False;Tabernaemontana eglandulosa Stapf;;;;
B;Herbarium Berolinense;B101127818;10;8501351;Apocynaceae;indet.;sp.;;Kamerun;False;;;;Sud;;;;;;True;G. Zenker;;False;;True;;;True;Bipindi;;False;;True;3.0779049 , 10.4112806;;;;False;Tabernaemontana durissima Stapf;;;;
B;Herbarium Berolinense;B101127887;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tanga;;;;06/01/1914 - 06/01/1914;False;False;A. Peter;;False;58104;False;A. J. M. Leeuwenberg;;False;D. Ost-Afrika, O. Usambara. Urwald Amani - Kwamkoro. C. 900 m ü. M.;False;;A. Peter, Reisen in Afrika;False;-5.125937 , 38.622469;;;;False;Tabernaemontana pachysiphon Stapf;;;;
B;Herbarium Berolinense;B101127886;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tanga;;;;06/03/1953 - 06/03/1953;False;False;R. B. Drummond and J. H. Hemsley;;False;1422;False;A. J. M. Leeuwenberg;;False;Tanganyika: Lushoto District. Bomole Hill, Amani, East Usambaras, 950 m. Second tree layer in Allanblackia, Cynometra, Parinari, Ocotea forest.;False;;;True;-5.098905 , 38.616142;;;;False;Tabernaemontana pachysiphon Stapf;;;;
B;Herbarium Berolinense;B101127885;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tanga;;;;14/01/1914 - 14/01/1914;False;False;A. Peter;;False;58110;False;A. J. M. Leeuwenberg;;False;D Ost Afrika, O Usambara: Urwald bei Amani. 900 m. ü. M.;False;;A. Peter, Reisen in Afrika 1913-1919;False;-5.101311377500728 , 38.64131927490235;;;;False;Tabernaemontana pachysiphon Stapf;;;;
B;Herbarium Berolinense;B101127884;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tanga;;;;13/01/1914 - 13/01/1914;False;False;A. Peter;;False;58109;False;A. J. M. Leeuwenberg;;False;D Ost Afrika, O Usambara: Amani → Monga, Urwald  900 m. ü. M.;False;;A. Peter, Reisen in Afrika 1913-1919;False;-5.098793 , 38.612459;;;;False;Tabernaemontana pachysiphon Stapf;;;;
B;Herbarium Berolinense;B101127883;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tanga;;;;06/01/1914 - 06/01/1914;False;False;A. Peter;;False;58106;False;A. J. M. Leeuwenberg;;False;D Ost Afrika, O Usambara: Urwald Amani → Kwamkoro. 900 m. ü. M.;False;;A. Peter, Reisen in Afrika 1913-1919;False;-5.142767 , 38.630882;;;;False;Tabernaemontana pachysiphon Stapf;;;;
