specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;aizoaceae_scientific_name - scientific_name;aizoaceae_scientific_name - species_name_not_in_list;aizoaceae_scientific_name - genus_name_not_in_list;aizoaceae_scientific_name - no_info;aizoaceae_scientific_name - not_sure
B;Herbarium Berolinense;B101071192;9;8501354;Aizoaceae;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;California;;;;14/10/1931 - 14/10/1931;False;False;Lewis S. Rose;;False;411;False;;;True;San Francisco. Dunes & cliffs near the coast;False;;;True;37.753786 , -122.439505;;;;False;Mesembryanthemum aequilaterale Haw.;;;;
B;Herbarium Berolinense;B101071191;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;South Australia;;;;08/03/1951 - 08/03/1951;False;False;Kaspiew;;False;418;False;;;True;Outer Harbor. Adelaide;False;;;True;-34.77282 , 138.499339;;;;False;Carpobrotus aequilaterus (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071190;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;Western Australia;;;;27/08/1958 - 27/08/1958;False;False;H. und E. Walter;;False;466;False;;;True;Perth , City Beach. Sanddünen;False;;H. u. E. Walter;False;-31.933435 , 115.763968;;;;False;Carpobrotus aequilaterus (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071189;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;South Australia;;;;28/08/1977 - 28/08/1977;False;False;L. Haegi;;False;1318;False;R. D. Pearce;;False;"Carappee Hill, slightly N. of summit; ridge-top and slopes. Humus-rich, sandy shallow soils over granite rocks, and amongst rock outcrops. (Carappe Hill is c. 35km. S.S.W. of Kimba). Occasional succulent found in shallow soil-filled depressions of large outcropping granits slabs. Ridge top.";False;;;True;-33.416666666666664 , 136.26666666666668;;;;False;Carpobrotus aequilaterus (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071188;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;Western Australia;;;;15/11/1900 - 15/11/1900;False;False;L. Diels;;False;1549;False;N. Vivrette;;False;Swan: Strand von Cottesloe Beach. Im kalkhaltigen Flugsand der äusseren Dünen. 2 m ü. M.;False;;;True;-31.993954 , 115.751161;;;;False;Mesembryanthemum aequilaterale Haw.;;;;
B;Herbarium Berolinense;B101071187;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;Western Australia;;;;11/08/1958 - 11/08/1958;False;False;H. und E. Walter;;False;199;False;N. Vivrette;;False;Zwischen Porongorup + Stirling Range. An Salzsee in Sandebene;False;;H. u. E. Walter;False;-34.544459146297136 , 118.05976867675783;;;;;;;;;
B;Herbarium Berolinense;B101071186;9;8501354;Aizoaceae;indet.;sp.;;Australien;;;;False;Western Australia;;;False;01/09/1958 - 01/09/1958;;;H. und E. Walter;;;367;;N. Vivrette;;;südöstl. von Wiluna;False;False;H. u. E. Walter;;-26.604918279638138 , 120.24089813232423;;;;;Gunniopsis Pax;;;;
B;Herbarium Berolinense;B101071185;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;Victoria;;;;12/01/1959 - 12/01/1959;False;False;H. und E. Walter;;False;1755;False;N. Vivrette;;False;Western Port Bay, bei Torradin [Tooradin], Farm Harewood, Salzmarsch;False;;H. u. E. Walter;False;-38.201462 , 145.384579;;;;False;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B101071183;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;False;;;;Südliche Ägäis (Nótio Aigaío);;;;30/05/1983 - 30/05/1983;False;False;Th. Raus;;False;8507;False;Th. Raus;;False;Karpathos (Dodekanes). Mündung eines west-exponierten Bachtales 2 km nördlich Mesochori,südlich des Kaps Prionas. Brackige Feuchtstellen.5-10 m ü. NN;False;;;True;35.6416667 , 27.12777777777778;;;;False;Carpobrotus acinaciformis (L.) L.Bolus;;;;
B;Herbarium Berolinense;B101071184;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;False;;;;Südliche Ägäis (Nótio Aigaío);;;;07/06/1983 - 07/06/1983;False;False;Th. Raus;;False;8703;False;Th. Raus;;False;Fri, Kasos, Brachflächen und Mauern am östl. und südl. Ortsrand, 5-20 m ü.NN;False;;;True;35.4111 , 26.925;;;;;Carpobrotus acinaciformis (L.) L.Bolus;;;;
B;Herbarium Berolinense;B101071182;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Cádiz;;;;01/03/1913 - 30/04/1913;False;False;M. Brandt;;False;327;False;E. Pritzel;;False;Süd-Andalusien: Algeciras: San Roque;;False;Max Brandt;False;36.21041 , -5.384862;;;;False;Mesembryanthemum acinaciforme L.;;;;
B;Herbarium Berolinense;B101008691;9;8501354;Aizoaceae;indet.;sp.;;;;;;True;;;;True;;;True;J. Pott;;False;;True;;;True;;;True;;True;;;;;True;Carpanthea pomeridiana (L.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071180;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;Ecklon;;False;;True;M. Gerbaulet;;False;;;True;;True;;;;;True;Carpanthea pomeridiana (L.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071181;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;;;True;;;True;39;False;M. Gerbaulet;;False;Cap. b. Spei;False;;A. Engler;False;-34.266513 , 18.424336;;;;False;Carpanthea pomeridiana (L.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071179;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;01/09/1883 - 30/09/1883;False;False;F. Bachmann;;False;7;False;M. Gerbaulet;;False;Div. Malmesbury: Umgegend von Hopefield.;False;;;True;-33.063397 , 18.349814;;;;False;Carpanthea pomeridiana (L.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071796;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;04/10/1897 - 04/10/1897;False;False;Schlechter;;False;11502;False;A. Berger;;False;Regio occidentalis Steinkopf in Collibus 2800';False;;;True;-29.263940448468865 , 17.723350524902347;;;;False;Mesembryanthemaceae;;;;
B;Herbarium Berolinense;B101071795;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;;;True;;;True;;True;H. Hartmann;;;In arenosis ad Greenpoint.;;False;R. Schlechter;False;-33.9042571 , 18.4059682;;;;;Cephalophyllum tricolorum (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071794;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Nordrhein-Westfalen;;;;01/05/1818 - 31/05/1818;False;False;;;True;;True;;;True;E. h. b. coloniense;False;;Sehlmeyer;False;;;;;True;Mesembryanthemum corniculatum L.;;;;
B;Herbarium Berolinense;B101071793;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;01/07/1929 - 01/07/1929;False;False;Dinter;;False;6484;False;H.-Chr. Friedrich;;False;Buchuberge Glimmerschieferberge;False;;;True;-27.897367 , 15.927442;;;;False;Cephalophyllum ebracteatum (Schltr. & Diels) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071791;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;01/07/1929 - 01/07/1929;False;False;Dinter;;False;6484;False;H.-Chr. Friedrich;;False;Glimmerschieferberge i. d. Buchubergen;False;;;True;-27.89587 , 15.927086;;;;False;Cephalophyllum ebracteatum (Schltr. & Diels) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071792;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;01/07/1929 - 01/07/1929;False;False;Dinter;;False;6484;False;H.-Chr. Friedrich;;False;Glimmerschieferhänge i. d. Buchubergen;;False;;True;-27.897396 , 15.927517;;;;False;Cephalophyllum ebracteatum (Schltr. & Diels) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071790;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;06/06/1929 - 06/06/1929;False;False;Dinter;;False;6410;False;H.-Chr. Friedrich;;False;Pomona;False;;;True;-27.201262 , 15.279441;;;;False;Cephalophyllum ebracteatum (Schltr. & Diels) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071789;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;False;06/06/1929 - 06/06/1929;False;False;Dinter;;False;6410;False;H.-Chr. Friedrich;;False;Pomona-Alicetal;False;;;True;-27.1925 , 15.3011;;;;;Cephalophyllum ebracteatum (Schltr. & Diels) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071786;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;04/11/1983 - 04/11/1983;False;False;B. Leuenberger, Th. Raus et Ch. Schiers;;False;3314;False;;;True;Bezirk Lüderitz, Lüderitzbucht, Hügel an den Strassen zur Grossen Bucht und zur Kartoffelbucht. Quarzreiche Gesteinsfluren mit Sukkulenten.;False;;;True;-26.639054 , 15.152638;;;;False;Cephalophyllum ebracteatum (Schltr. & Diels) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071785;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;False;04/11/1983 - 04/11/1983;;;B. Leuenberger, Th. Raus et Ch. Schiers;;;3313;;;;True;Bezirk Lüderitz, Lüderitzbucht, Hügel an den Strassen zur Grossen Bucht und zur Kartoffelbucht. Quarzreiche Gesteinsfluren mit Sukkulenten.;;False;;True;-26.69111 , 15.09778;;;;;Cephalophyllum ebracteatum (Schltr. & Diels) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071788;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;08/05/1913 - 10/05/1913;False;False;A. Engler;;False;6811;False;H.-Chr. Friedrich;;False;Deutsch-Südwestafrika. Namabezirk: Lüderitzbucht - Granitklippen. 50 - 10 m ü. M.;False;;;True;-26.638888 , 15.152576;;;;False;Cephalophyllum ebracteatum (Schltr. & Diels) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071805;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;False;Karas;;;;30/06/1929 - 30/06/1929;False;False;Dinter;;False;6465;False;H. E. K. Hartmann & M. Dehn;;False;Auf Glimmerschiefergebirgsschutt in den Buchubergen;False;;;True;-27.898006 , 15.928109;;;;False;Cheiridopsis robusta (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071807;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;30/06/1929 - 30/06/1929;False;False;Dinter;;False;6465;False;H. E. K. Hartmann & M. Dehn;;False;Buchuberge: Fläche nordöstl. vom Lager, Glimmerschieferschutt;False;;;True;-27.897471 , 15.927422;;;;False;Cheiridopsis robusta (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071806;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Karas;;;False;30/06/1929 - 30/06/1929;;;Dinter;;;6465;;H. E. K. Hartmann & M. Dehn;;;Ostfuss der Buchuberge;;False;;True;-27.898314 , 15.930198;;;;;Cheiridopsis robusta (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071804;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;15/01/1909 - 15/01/1909;False;False;H. H. W. Pearson;;False;4068;False;H. E. K. Hartmann & M. Dehn;;;Little Bushmanland. Sandy slopes at Eenriet.;False;;;True;-29.190004554360534 , 17.815532684326175;;;;;Cheiridopsis denticulata (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071803;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;26/08/1896 - 26/08/1896;False;False;R. Schlechter;;False;8680;False;H. E. K. Hartmann & M. Dehn;;False;Terra Capensis. Regio occidentalis. Bidouw Berg, In lapidosis. 3800';False;;;True;-32.093453 , 19.296137;;;;False;Cheiridopsis cigarettifera (Berger) N.E.Br.;;;;
B;Herbarium Berolinense;B101071801;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;01/08/1926 - 31/08/1926;False;False;Fr. Eberlanz;;False;;True;H. E. K. Hartmann & M. Dehn;;False;Südwest-Afrika: Kanus bei Aus;False;;;True;-26.551666 , 16.15086;;;;False;Cheiridopsis caroli-schmidtii (Dinter & Berger) N.E.Br.;;;;
B;Herbarium Berolinense;B101071800;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Karas;;;;;;True;Range;;False;1842;False;H. E. K. Hartmann & M. Dehn;;;Deutsch Südwest-Afrika. Station: Bez Lbucht [Lüderitzbucht], Standort: Tsirub Granitgrusboden, Höhe ü. d. M.: 1300 m;;False;;True;-26.720485 , 16.007767;;;;;Cheiridopsis caroli-schmidtii (Dinter & Berger) N.E.Br.;;;;
B;Herbarium Berolinense;B101071802;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;24/03/1929 - 24/03/1929;False;False;Dinter;;False;6222;False;H.E.K. Hartmann & M. Dehn;;;kurz vor Wittputs;False;;;True;-27.58554621287111 , 16.704969406127933;;;;False;Cheiridopsis caroli-schmidtii (Dinter & Berger) N.E.Br.;;;;
B;Herbarium Berolinense;B101071799;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Karas;;;False;07/08/1923 - 07/08/1923;;;Dinter;;;4878;;H. Ch. Friedrich;;;Kl.-Karas;;False;;True;-27.5640819 , 18.0762423;;;;;Chasmatophyllum musculinum (Haw.) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071798;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Khomas;;;;01/01/1909 - 31/12/1909;False;False;E. Moritz;;False;18;False;H. Ch. Friedrich;;False;D. S. W. Afrika, Tirashochfläche Aris;False;;;True;-22.7543421 , 17.1328355;;;;False;Chasmatophyllum musculinum (Haw.) Dinter & Schwantes;;;;
B;Herbarium Berolinense;B101071821;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Sachsen;;;;;;True;;;True;;True;M. Gerbaulet;;False;H. Lips [Wildherkunft: Cap];False;;Th. Bernhardi;False;;;;;True;Conicosia pugioniformis subsp. pugioniformis;;;;
B;Herbarium Berolinense;B101071820;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Bremen;;;;01/01/1812 - 31/12/1812;;;A. W. Roth;;False;;True;M. Gerbaulet;;False;Ex horto proprio Vegesachii;;False;A. W. Roth;False;53.171061 , 8.629546;;;;False;Conicosia pugioniformis (L.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071819;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;01/01/1891 - 31/12/1893;False;False;C. Rust;;False;594;False;M. Gerbaulet;;False;Südwestliches Capland, Riversdale.;False;;;True;-34.054309 , 21.239186;;;;False;Conicosia pugioniformis subsp. muirii (N.E.Br.) Ihlenf. & Gerbaulet;;;;
B;Herbarium Berolinense;B101071818;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Nordrhein-Westfalen;;;;01/08/1819 - 31/08/1819;False;False;;;True;;True;;;True;Colonia [Wildherkunft: Ad Cap. b. Spei {Am Kap der guten Hoffnung}];False;;Sehlmeyer;False;;;;;True;Mesembryanthemum pugioniforme L.;;;;
B;Herbarium Berolinense;B101071817;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;09/09/1900 - 09/09/1900;False;False;L. Diels;;False;578;False;M. Gerbaulet;;False;NW Capland: Van Rhyns Dorp: Olifant Thal gegenüber Ebenezer [Ebenhaeser]. In lockerem Sande des Ufers. 30 m ü. M.;False;;L. Diels;False;-31.578898 , 18.226664;;;;False;Conicosia elongata (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071816;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Berlin;;;;01/01/1850 - 31/12/1850;False;False;Langguth;;False;;True;M. Gerbaulet;;False;Cult. Hort. Berol.;False;;R. Schlechter;False;;;;;True;Conicosia elongata (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071815;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;False;17/10/1958 - 17/10/1958;False;False;E. Werdermann et H.-D. Oberdieck;;False;617;False;;;True;"Kap. Prov. Namaqualand; Nieuwefontein";;False;;True;-30.5999 , 18.6632;;;;;Conicosia elongata (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101071813;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Northern Cape;;;False;12/10/1989 - 12/10/1989;;;W. Greuter;;;21702;;M. Gerbaulet;;;Namaqualand: 8 km W. of Steinkopf, Aninaus Pass, alt. 930-950 m. Gravelly to sandy flats along the road.;;False;;True;-29.227991419956847 , 17.69236564636231;;;;;Conicosia elongata (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071814;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;False;17/10/1958 - 17/10/1958;;;E. Werdermann et H.-D. Oberdieck;;;617;;M. Gerbaulet;;;"Kap Prov. Namaqualand; Nieuwefontein";;False;;True;-30.600167751531107 , 18.688774108886722;;;;;Conicosia elongata (Haw.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071812;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;;;True;;;True;1991;False;;;True;"In sabulosis planitiei inter ""Rietvalley et Tigerberge"" (Cap), tum prope ""Tulbagh"" (Worcester).";False;False;Brehmer;False;-33.311555 , 19.123163;;;;False;Mesembryanthemum capitatum Haw.;;;;
B;Herbarium Berolinense;B101071811;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;False;Sachsen-Anhalt;;;False;01/01/1810 - 31/12/1810;False;;[Kurt Sprengel];;;;True;;;True;H. H. [Hortus Halensis - Botanischer Garten Halle];;False;Kurt Sprengel;False;;;;;True;Mesembryanthemum capitatum Haw.;;;;
B;Herbarium Berolinense;B101071810;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;06/06/1982 - 06/06/1982;False;False;G. Williamson;;False;3027;False;M. O'C. Fenton [M. O'Connor Fenton];;False;Cape Province, Namaqualand Dist. Richtersveld, 15km E. of Helskloof, on rock outcrop.;False;;;True;-28.75141699670899 , 17.60438919067383;;;;False;Micropterum sessiliflorum (Aiton) Schwantes;;;;
B;Herbarium Berolinense;B101071809;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;;;;True;Drège;;;1137;;M. Struck;;;fl. Capensis. Am großen Bergfluß [Groot Bergrivier] , sandige Orte unter Gebüsch  I H.;False;;Brehmer,E. Meyer;;;;;;True;Cleretum papulosum subsp. schlechteri (Schwantes) Ihlenf. & Struck;;;;
B;Herbarium Berolinense;B101071808;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;False;13/10/1989 - 13/10/1989;False;False;W. Greuter;;False;21750;False;Michael Struck;;False;W. Cape, Namaqualand: Kamiesberg, near Liliefontein, alt. 1350 m. Sandy to gravelly areas with open fynbos and grassy patches in-between.;False;;;True;-30.32325 , 18.089273;;;;False;Cleretum papulosum subsp. papulosum;;;;
B;Herbarium Berolinense;B101071228;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;;;True;;True;;;True;;;True;R. Schlechter;False;;;;;True;Mesembryanthemum truncatum Thunb.;;;;
B;Herbarium Berolinense;B101071222;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;;;True;;;True;;True;H. Ch. Friedrich;;False;;;True;;True;;;;;True;Conophytum saxetanum (N.E.Br.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071223;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;;;True;;;True;;True;H. Ch. Friedrich;;False;;;True;;True;;;;;True;Conophytum saxetanum (N.E.Br.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071224;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;;;;True;;;True;;;True;;True;H. Ch. Friedrich;;;;;True;;True;;;;;True;Conophytum saxetanum (N.E.Br.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071226;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Khomas;;;False;;;True;;;True;;True;H. Ch. Friedrich;;;Lichtenstein;;False;;True;-22.762756828409668 , 16.96271896362305;;;;;Conophytum saxetanum (N.E.Br.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071225;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;01/07/1922 - 31/07/1922;False;False;K. Dinter;;False;3475;False;H. Ch. Friedrich;;False;Südwest-Afrika: Gross-Nama-Land Lüderitzbucht;False;;;True;-26.666769624033016 , 15.152549743652346;;;;False;Conophytum saxetanum (N.E.Br.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071227;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;04/11/1983 - 04/11/1983;False;False;B. Leuenberger, Th. Raus et Ch. Schiers;;False;3320;False;;;True;Bezirk Lüderitz, Lüderitzbucht, Hügel an den Strassen zur Grossen Bucht und zur Kartoffelbucht. Quarzreiche Gesteinsfluren mit Sukkulenten.;False;;;True;-26.663528675028992 , 15.151855519952019;;;;;Conophytum saxetanum (N.E.Br.) N.E.Br.;;;;
B;Herbarium Berolinense;B101071220;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;04/12/1934 - 04/12/1934;False;False;E. Rusch;;False;8182;False;H. Ch. Friedrich;;False;Loreley am Oranje bei Sendlingsdrift;False;;;True;-28.056302274416318 , 16.96846961975098;;;;False;Conophytum ricardianum Loesch & Tischer;;;;
B;Herbarium Berolinense;B101071221;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Karas;;;False;04/12/1934 - 04/12/1934;;;E. Rusch;;;8182;;H. Ch. Friedrich;;False;Loreley am Oranje bei Sendlingsdrift;False;;;True;-28.048302 , 16.927233;;;;;Conophytum ricardianum Loesch & Tischer;;;;
B;Herbarium Berolinense;B101071219;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;;;True;Petzold;;False;;True;;;True;Clanwilliam;False;;R. Schlechter;False;-32.200643 , 18.899326;;;;False;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B101071217;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;03/09/1900 - 03/09/1900;False;False;L. Diels;;False;346;False;;;True;NW Capland: Clanwilliam: Olifant-Thal westlich Clanwilliam. In Ritzen schattiger Sandstein-Felsen, oft mit Flechten. 75 m ü. M.;False;;;True;-32.18592801073473 , 18.867121764116213;;;;False;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B101071218;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;01/07/1896 - 01/07/1896;False;False;R. Schlechter;;False;7985;False;;;True;Terra Capensis. Regio occidentalis. Brackfontein, In rupibus. 1000';False;;;True;-32.526839621898546 , 19.02445793151856;;;;;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B101071216;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;;;True;Zeyher;;False;;True;;;True;;;True;R. Schlechter;False;;;;;True;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B101071215;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;01/07/1929 - 31/07/1929;False;False;Dinter;;False;6556;False;H.-Chr. Friedrich;;False;Am Peilberg in den Buchubergen 604 m;False;;;True;-27.905846169431054 , 15.937557220458986;;;;False;Conophytum halenbergense (Dinter & Schwantes) N.E.Br.;;;;
B;Herbarium Berolinense;B101071214;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;29/10/1983 - 29/10/1983;;;B. Leuenberger, Th. Raus et C. Schiers;;False;3185;False;;;True;Bezirk Lüderitz, 12 km NNW von Rosh Pinah an der Strasse nach Aus. Felsiger Hügel mit Sarcocaulon, Pelargonium, Othonna, Crassula, Senecio.;False;;;True;-27.885032150637183 , 16.68308258056641;;;;False;Conophytum johannis-winkleri (Dinter & Schwantes) N.E.Br.;;;;
B;Herbarium Berolinense;B101071213;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Karas;;;False;;;True;Dtr [Dinter];;False;;True;;;True;Haalenberg;True;;;True;-26.6122961 , 15.5134902;;;;False;Conophytum halenbergense (Dinter & Schwantes) N.E.Br.;;;;
B;Herbarium Berolinense;B101071212;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Karas;;;False;;;True;E. Rusch;;;;True;;;True;Kl.-Karas;;False;;True;-27.570297 , 18.103454;;;;;Conophytum densipunctatum L.Bolus;;;;
B;Herbarium Berolinense;B101071823;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Berlin;;;;20/06/1924 - 20/06/1924;False;False;R. Schlechter;;;;True;Hartmann;;False;Hort. Bot. Dahlem;;False;;True;;;;;True;Corpuscularia lehmannii (Eckl. & Zeyh.) Schwantes;;;;
B;Herbarium Berolinense;B101071822;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Berlin;;;;26/10/1922 - 26/10/1922;False;False;R. Schlechter;;False;15;False;Hartmann;;False;Cult. in Hort. Bot. Dahlem;False;;;True;;;;;True;Corpuscularia lehmannii (Eckl. & Zeyh.) Schwantes;;;;
B;Herbarium Berolinense;B101071828;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;03/12/1910 - 03/12/1910;False;False;N. S. Pillans;;False;5453;False;;;True;Karroo. Northern slopes of ridge next road 3 miles south of Bakhuis.;;False;;True;-29.265036 , 23.853071;;;;False;Mesembryanthemum L.;;;;
