specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info
BGBM;B;B 30 0316336;1;14;; ;Tortula latifolia;;Niederlande;;False;False;False;Gelderland;False;False;False;03/05/1975 - 03/05/1975;False;False;Frahm;;False;False;;;True;Prov. Gelderland, Gem. Ophemert, Zennewijnen, an Salix im Überschwemmungsgebiet der Waal;False;False;51.8641 , 5.41421;;False;False
BGBM;B;B 30 0316337;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;13/02/1977 - 13/02/1977;False;False;Frahm;;False;False;;;True;Niederrhein Kr. Kleve, Oermterberg;False;False;51.4817 , 6.47039;;False;False
BGBM;B;B 30 0316338;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;12/10/1974 - 12/10/1974;False;False;Frahm;;False;False;;;True;Voreifel, Kreis Aachen, zw. Brand und Kornelimünster, an Alnus an einem Bach;False;False;50.7421 , 6.1749;;False;False
BGBM;B;B 30 0316339;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Schleswig-Holstein;False;False;False;08/03/1967 - 08/03/1967;False;False;;;;True;Jan-Peter Frahm;False;False;an Brückengemäuer eines Baches nördlich Koisdorf Kr. Stormarn;False;False;53.6722 , 10.314;;False;False
BGBM;B;B 30 0316340;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Hessen;False;False;False;05/10/1966 - 05/10/1966;False;False;Fr,;;False;False;Fr. ;False;False;Hessen, auf feuchten Steinen an der Sinn unterhalb Jossa;False;False;50.2369 , 9.59759;;False;False
BGBM;B;B 30 0316341;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Hamburg;False;False;False;23/05/1969 - 23/05/1969;False;False;Frahm;;False;False;;;True;"NSG Heuckenlock an der Süderelbe; an Populus nigra; Auenwald";False;False;53.474 , 10.0384;;False;False
BGBM;B;B 30 0316342;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;05/01/1972 - 05/01/1972;False;False;Frahm;;False;False;;;True;Kr. Duisburg, auf Steinen der Blockpackung am Rhein unterhalb der Krefelder Rheinbrücke;False;False;51.3482 , 6.65661;;False;False
BGBM;B;B 30 0316343;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;18/09/1968 - 18/09/1968;False;False;Frahm;;False;False;;;True;Delbrück Kr. Paderborn feuchte Betonmauer am Bewässerungskanal;False;False;51.7579 , 8.56437;;False;False
BGBM;B;B 30 0316344;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;15/10/1994 - 15/10/1994;False;False;J.-P. Frahm;;False;False;;;True;Kr. Bonn, Mehlem# S von Bad Godesberg, Rheinufer, MTB 5309 C;False;False;50.6587 , 7.20012;;False;False
BGBM;B;B 30 0316345;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Rheinland-Pfalz;False;False;False;12/04/1996 - 12/04/1996;False;False;Frahm;;False;False;;;True;Kr. Birkenfeld, Nahetal bei Heimbach SW Idar Oberstein, Vulkanite, 320 -400 m, 6309 C;False;False;49.6147 , 7.23432;;False;False
BGBM;B;B 30 0316346;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Rheinland-Pfalz;False;False;False;14/09/1994 - 14/09/1994;False;False;J.-P. Frahm;;False;False;;;True;Kr. Ahrweiler, Rolandseck 15 km S von Bonn auf Basaltbloecken der Steinpackung entlang des Rheins, MTB 5809 0;False;False;50.6299 , 7.20891;;False;False
BGBM;B;B 30 0316347;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Schleswig-Holstein;False;False;False;31/01/1971 - 31/01/1971;False;False;Frahm;;False;False;;;True;Alt Bülk, Kr. Eckernförde, auf feuchtliegenden Steinblöcken an einem Bach in der Feldmark;False;False;54.4582 , 10.1608;;False;False
BGBM;B;B 30 0316348;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;25/07/1968 - 25/07/1968;False;False;Mechmershausen;;False;False;;;True;Bad Godesberg beschattete Mauerkrone des Leonhardstifts in der Pützstr.;False;False;50.6954 , 7.13109;;False;False
BGBM;B;B 30 0316349;1;14;; ;Tortula latifolia;;Niederlande;;False;False;False;Limburg;False;False;False;24/03/1990 - 24/03/1990;False;False;Frahm;;False;False;;;True;Limburg, Maasufer bei Swalmen, an Salix;False;False;51.2304 , 5.99964;;False;False
BGBM;B;B 30 0316350;1;14;; ;Tortula latifolia;;Deutschland;;False;False;False;Brandenburg;False;False;False;07/06/2013 - 07/06/2013;False;False;C. Warnstorf;;False;False;;;True;Brandenburg. Neuruppin, an der Mauer des neuen Kirchhofes, sowie an alten Linden an der Wittstocker Strasse.;False;False;52.9249 , 12.805;;False;False
BGBM;B;B 30 0316351;1;14;; ;Tortula latifolia;;Frankreich;;False;False;False;Lorraine;False;False;False;01/06/1994 - 01/06/1994;False;False;Jan-Peter Frahm;;False;False;;;True;Frankreich. Lothringen, Saartal bei Berthelming N Sarrebourg, an Salix am Ufer der Saar.;False;False;48.8159 , 7.00859;;False;False
BGBM;B;B 30 0316352;1;14;; ;Tortula latifolia;;Frankreich;;False;False;False;Lorraine;False;False;False;19/04/1993 - 19/04/1993;False;False;J.-P. Frahm;;False;False;;;True;Frankreich. Dépt. Meurthe-et-Moselle, an der Meurthe SE Lunéville bei der Ferme de Mississipi, ca. 230 m, an Salix.;False;False;48.5522 , 6.55127;;False;False
BGBM;B;B 30 0316353;1;14;; ;Tortula lingulata;;Russland;;False;False;False;Leningrad oblast(Ленинградская область);False;False;False;17/06/1959 - 17/06/1959;False;False;I. I. Abramov et A. L. Abramova;;False;False;I. I. Abramov;False;False;European Part. Leningrad Province, Tosna District, Sablino Settlement. Rigt bank of Sablinka River, on outcrop of red sandstone.;False;False;59.6363 , 30.7567;;False;False
BGBM;B;B 30 0316354;1;14;; ;Tortula lingulata;;Tschechien;;False;False;False;Ústecký kraj;False;False;False;01/06/2043 - 30/06/2043;False;False;Zd. Pilous;;False;False;;;True;CSR Bohemia. Louny. Hrivice. Ad saxa arenacea.;False;False;50.2881 , 13.7302;;False;False
BGBM;B;B 30 0316355;1;14;; ;Trichostomopsis australasiae;;Spanien;;False;False;False;Santa Cruz de Tenerife;False;False;False;02/04/1997 - 02/04/1997;False;False;Abts;;False;False;Abts;False;False;"Spanien, Makaronesien, Kanaren, La Gomera, San Sebastian, Benchijigua, Ermita de San Juan; Erde/Lehm, +- 650 msm, No. 8553";False;False;28.0915 , -17.2188;;False;False
BGBM;B;B 30 0316356;1;14;; ;Trichostomopsis trivialis;;Spanien;;False;False;False;Toledo;False;False;False;;;True;M. Brugués;;False;False;C. Casas / M. Brugués;False;False;Toledo;False;False;39.8571 , -4.02357;;False;False
BGBM;B;B 30 0316357;1;14;; ;Trichostomopsis umbrosa;;Deutschland;;False;False;False;Rheinland-Pfalz;False;False;False;11/02/2006 - 11/02/2006;False;False;Frahm;;False;False;;;True;"Kr. Neuwied, Hähnerbachtal zw. Unkel und Bruckhausen, Schieferfels; MTB: 5309,Höhe: 120 m";False;False;50.589 , 7.22715;;False;False
BGBM;B;B 30 0316358;1;14;; ;Trichostomopsis umbrosa;;Vereinigtes Königreich;;False;False;False;Surrey;False;False;False;14/08/1980 - 14/08/1980;False;False;C. C. Townsend;;False;False;;;True;England: Abundant in a dense, almost pure swar on the damp lower courses of a red brick wall in the Melon Yard, Royal Botanic Gardens, Kew, Surrey.;False;False;51.4787 , -0.295573;;False;False
BGBM;B;B 30 0316359;1;14;; ;Trichostomopsis umbrosa;;Vereinigtes Königreich;;False;False;False;Richmond upon Thames;False;False;False;14/08/1980 - 14/08/1980;False;False;C. C. Townsend;;False;False;;;True;England: Abundant in a dense, almost pure sward on the damp lower courses of a red brick wall in the Melon Yard, Royal Botanic Gardens, Kew, Surrey.;False;False;51.4787 , -0.295573;;False;False
BGBM;B;B 30 0316360;1;14;; ;Trichostomopsis umbrosa;;Deutschland;;False;False;False;Rheinland-Pfalz;False;False;False;11/02/2006 - 11/02/2006;False;False;Frahm;;False;False;;;True;Kr. Neuwied, Hähnerbachtal zw. Unken und Bruckhausen;False;False;50.5993 , 7.23218;;False;False
BGBM;B;B 30 0316361;1;14;; ;Trichodon cylindricus;;Frankreich;;False;False;False;Franche-Comté;False;False;False;10/10/1983 - 10/10/1983;False;False;Frahm;;False;False;;;True;Dep. Haute Saone, La Montagne 600m Ökologie: lehmige Wegböschung;False;False;47.9183 , 6.59157;;False;False
BGBM;B;B 30 0316362;1;14;; ;Trichodon cylindricus;;Finnland;;False;False;False;Etelä-Suomen lääni(Södra Finlands län);False;False;False;08/09/1996 - 08/09/1996;False;False;Jan-Peter Frahm;;False;False;;;True;Finnland. Prov. South Häme, Lammi Parish, Taka-Evo, Kotinen Forest Reserve, 100 km N of Helsinki, Fichtenurwald und Felskliffs.;False;False;61.2333 , 25.0;;False;False
BGBM;B;B 30 0316363;1;14;; ;Trichodon cylindricus;;Deutschland;;False;False;False;Rheinland-Pfalz;False;False;False;03/10/2002 - 03/10/2002;False;False;Frahm;;False;False;;;True;"Moosflora von Deutschland. Rheinland-Pfalz, Kr. Ahrweiler, zw. Oedingen und Oberwinter; Stoppelacker, MTB: 5309C.";False;False;50.6089 , 7.18229;;False;False
BGBM;B;B 30 0316364;1;14;; ;Trichodon cylindricus;;Finnland;;False;False;False;Etelä-Suomen lääni(Södra Finlands län);False;False;False;17/08/1990 - 17/08/1990;False;False;J.-P. Frahm;;False;False;;;True;Province of Varsinais-Suomi, Karjaa Town: Mustio 2 km W of Bllby [Bällarby?] villages, Bratan. Shore of Lake Lohjanjaervi opposite to Ruosniemi, 60° 11'N, 23° 48'E. Edge of spruce forest.;False;False;60.1833 , 23.8;;False;False
BGBM;B;B 30 0316365;1;14;; ;Trichodon cylindricus;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;01/11/2002 - 01/11/2002;False;False;Frahm;;False;False;;;True;"Kr. Viersen; Grenzwald SW Kaldenkirchen, Sandgrube; MTB: 4702B";False;False;51.3033 , 6.16749;;False;False
BGBM;B;B 30 0316366;1;14;; ;Trichodon cylindricus;;Deutschland;;False;False;False;Baden-Württemberg;False;False;False;30/05/1975 - 30/05/1975;False;False;Frahm;;False;False;;;True;Bodenseegebiet, Bodman, auf einem Molassefelsblock am Rande eines Aceri-Fraxinetum;False;False;47.8105 , 9.04249;;False;False
BGBM;B;B 30 0316367;1;14;; ;Trichodon cylindricus;;Österreich;;False;False;False;Tirol;False;False;False;29/07/2003 - 29/07/2003;False;False;K. Osterwald et V. Schiffner;;False;False;;;True;Tirol: Im Isstale bei Hall, auf einer humusreichen Wegböschung, 18-1900 m s.m.;False;False;47.3329 , 11.4688;;False;False
BGBM;B;B 30 0316368;1;14;; ;Trichodon cylindricus;;Deutschland;;False;False;False;Schleswig-Holstein;False;False;False;13/07/1967 - 13/07/1967;False;False;Jan-Peter Frahm;;False;False;Jan-Peter Frahm;False;False;Stadtkreis Kiel auf Erde an der Böschung des Nordostseekanals;False;False;54.3685 , 10.1129;;False;False
BGBM;B;B 30 0316369;1;14;; ;Trichodon cylindricus;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;16/06/1972 - 16/06/1972;False;False;Frahm;;False;False;;;True;"Nordrhein-Westfalen. Duisburg, Stadtforst Grindsmark; schattiger Wegrand auf Erde.";False;False;51.3702 , 6.80006;;False;False
BGBM;B;B 30 0316370;1;14;; ;Trichodon cylindricus;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;03/11/1973 - 03/11/1973;False;False;Frahm;;False;False;;;True;Kettwig-Mintard, Kreis Düsseldorf-Mettmann, erdiger Abbruch am Hang des Ruhrtales, mit Luzulo-Fagetum;False;False;51.3748 , 6.90869;;False;False
BGBM;B;B 30 0316371;1;14;; ;Trichodon cylindricus;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;03/06/1973 - 03/06/1973;False;False;Frahm;;False;False;;;True;Deutschland. Nordrhein-Westfalen, Kr. Düren, an einer Autobahnraststätte am Grunde eines Getreidefeldes.;False;False;50.8353 , 6.42348;;False;False
BGBM;B;B 30 0316372;1;14;; ;Trichodon cylindricus;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;22/11/1972 - 22/11/1972;False;False;Frahm;;False;False;;;True;Angerbachtal  K  an feuchten Steinen einer Bacheinfassung an der Auermühler. D-ME;False;False;51.3065 , 6.8814;;False;False
BGBM;B;B 30 0316373;1;14;; ;Trichodon cylindricus;;Schweden;;False;False;False;Västernorrlands län;False;False;False;01/01/1974 - 31/12/1974;False;False;H.W.Arnell;;False;False;;;True;Säbra, Angermanland;False;False;62.6419 , 17.85;;False;False
BGBM;B;B 30 0316374;1;14;; ;Trichodon cylindricus;;Deutschland;;False;False;False;Schleswig-Holstein;False;False;False;09/10/1968 - 09/10/1968;False;False;Frahm;;False;False;;;True;Elmenhorst, Kr. Lauenburg, lehmig-sandiger Stoppelacker  zus. mit Riccia glauca;False;False;53.5468 , 10.5358;;False;False
BGBM;B;B 30 0316375;1;14;; ;Trematodon ambiguus;;Frankreich;;False;False;False;Franche-Comté;False;False;False;01/09/2008 - 30/09/2008;False;False;J.-P. Frahm;;False;False;;;True;zw. Col de Croix und Col de Mont de Fourche, Holzabfuhrweg am Etang des Cuves;False;False;47.883 , 6.6883;;False;False
BGBM;B;B 30 0316376;1;14;; ;Trematodon ambiguus;;Frankreich;;False;False;False;Franche-Comté;False;False;False;07/06/2006 - 07/06/2006;False;False;J.-P. Frahm;;False;False;;;True;"Moosflora der Vogesen/Frankreich. Dépt. Haute-Saône, zw. Col de [des] Croix und Col de [du] Mont de Fourche; Holzabfuhrweg am Étang des Cuves, Karte: 3519D, Höhe: 750 m, Nr. V5617.";False;False;47.8837 , 6.6896;;False;False
BGBM;B;B 30 0316377;1;14;; ;Trematodon ambiguus;;Schweiz;;False;False;False;Bern(Berne);False;False;False;25/08/2008 - 25/08/2008;False;False;Frahm;;False;False;;;True;"Berner Oberland; Meiringen, Schwarzwaldalp - Seeboden oberhalb Rosenlaui; hochmontane Fichten und Ahornbestände sowie Moore auf Kalk, Höhe 1450 m";False;False;46.6796 , 8.15415;;False;False
BGBM;B;B 30 0316378;1;14;; ;Trematodon ambiguus;;Frankreich;;False;False;False;Franche-Comté;False;False;False;12/06/2004 - 12/06/2004;False;False;J.-P. Frahm;;False;False;;;True;Moosflora der Vogesen/Frankreich. Dépt. Haute-Saône zw. Le Frahy und Le Grilloux NW Servance Rand eines ausgetrockneten Fischteichs. Karte: 3520B Höhe: 620m;False;False;47.8384 , 6.66374;;False;False
BGBM;B;B 30 0316379;1;14;; ;Trematodon ambiguus;;Frankreich;;False;False;False;Franche-Comté;False;False;False;12/08/2007 - 12/08/2007;False;False;J.-P. Frahm;;False;False;;;True;Dépt. Haute-Saône zw. Col de[s] Croix und Col de [du] Mont de Fourche. Holzabfuhrweg am Etang des Cuves. Karte: 3519D, Höhe (m): 750;False;False;47.8842 , 6.6885;;False;False
BGBM;B;B 30 0316380;1;14;; ;Trematodon ambiguus;;Frankreich;;False;False;False;Franche-Comté;False;False;False;17/09/2003 - 17/09/2003;False;False;J.-P. Frahm;;False;False;;;True;Dépt. Haute-Saône, zw. Le Frahy und Le Grilloux NW Servance. Rand eines ausgetrockneten Fischteichs. Karte: 3520B, Höhe (m): 620.;False;False;47.8399 , 6.66;;False;False
BGBM;B;B 30 0316381;1;14;; ;Trematodon ambiguus;;Österreich;;False;False;False;Vorarlberg;False;False;False;11/07/1959 - 11/07/1959;False;False;F. Koppe;;False;False;;;True;Weghang beim Zeinisjoch auf Erde, 1800 m.s. m.;False;False;46.9757 , 10.1457;;False;False
BGBM;B;B 30 0316382;1;14;; ;Trematodon ambiguus;;Schweden;;False;False;False;Örebro län;False;False;False;16/08/1975 - 16/08/1975;False;False;Nils Hakelier & J.-P. Frahm;;False;False;;;True;Västmanland, Viker Enbergsäng;False;False;59.4409 , 14.777;;False;False
BGBM;B;B 30 0316383;1;14;; ;Trematodon ambiguus;;Österreich;;False;False;False;Salzburg;False;False;False;26/08/1978 - 26/08/1978;False;False;Frahm;;False;False;;;True;"Österreich. Hochkönig SW Salzburg, Dientener Sattel W Bischofsheim; Flach- und Fichtenwaldmoore, ca. 1350 m.";False;False;47.3868 , 13.0324;;False;False
BGBM;B;B 30 0316384;1;14;; ;Trematodon ambiguus;;Tschechien;;False;False;False;Vysočina;False;False;False;;;True;Josef Podpera;;False;False;;;True;Zdenkova Louka bei Telc;False;False;49.1819 , 15.4523;;False;False
BGBM;B;B 30 0316385;1;14;; ;Trematodon ambiguus;;Deutschland;;False;False;False;Mecklenburg-Vorpommern;False;False;False;24/06/2016 - 24/06/2016;False;False;R. Scheuermann;;False;False;;;True;Kirch Jesar , auf torfig-sandigem Boden;False;False;53.4398 , 11.277;;False;False
BGBM;B;B 30 0316386;1;14;; ;Trematodon ambiguus;;Deutschland;;False;False;False;Niedersachsen;False;False;False;17/07/1969 - 17/07/1969;False;False;A. v. Hübschmann;;False;False;;;True;Flora von Deutschland. Niedersachsen, Barßel, auf feuchtem aufgeschwemmten Sande.;False;False;53.1648 , 7.74993;;False;False
BGBM;B;B 30 0316387;1;14;; ;Trematodon ambiguus;;Deutschland;;False;False;False;Bayern;False;False;False;12/10/1969 - 12/10/1969;False;False;R. Lotto;;False;False;;;True;Laandkreis Garmisch-Partenkirchen, östl. Punkt 966 des Kochelgrabens auf einer simpfigen Wiese ca. 700 m;False;False;47.4872 , 11.1883;;False;False
BGBM;B;B 30 0316388;1;14;; ;Trematodon ambiguus;;Schweden;;False;False;False;Uppsala län;False;False;False;07/09/1975 - 07/09/1975;False;False;Bengt Danielsson;;False;False;;;True;Plantae Scandinavicae. Schweden, Uppland, Kirchsp. Uppsala Näs, südl. Teil des Waldes Nåsten, lehmig-sandig.;False;False;59.8148 , 17.5541;;False;False
BGBM;B;B 30 0316389;1;14;; ;Trematodon ambiguus;;Bulgarien;;False;False;False;Sofia city(София-град);False;False;False;22/07/2008 - 22/07/2008;False;False;Josef Podpera;;False;False;;;True;Vitosa planina, Ausstiche unter dem Reznovete, um 1800 m s.m.;False;False;42.5789 , 23.2921;;False;False
BGBM;B;B 30 0316390;1;14;; ;Trematodon ambiguus;;Österreich;;False;False;False;Oberösterreich;False;False;False;04/11/1994 - 04/11/1994;False;False;;;;True;;;True;Bei Lichtenberg, nahe Linz;False;False;48.3602 , 14.2577;;False;False
BGBM;B;B 30 0316391;1;14;; ;Trematodon ambiguus;;Schweden;;False;False;False;Södermanlands län;False;False;False;20/07/1968 - 20/07/1968;False;False;Hj. Mosén;;False;False;;;True;Södermanland, Kila sn., Stavsjö;False;False;58.7264 , 16.4292;;False;False
BGBM;B;B 30 0316392;1;14;; ;Trematodon ambiguus;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;01/05/1970 - 31/05/1970;False;False;P. Dreesen;;False;False;;;True;bei Bonn, auf feuchtem Sandboden;False;False;50.7374 , 7.09821;;False;False
BGBM;B;B 30 0316393;1;14;; ;Trematodon brevicollis;;Schweden;;False;False;False;Jämtlands län;False;False;False;03/09/1975 - 03/09/1975;False;False;Nils Hakelier;;False;False;;;True;Flora Suecica. Härjedalen, Storsjö, Axhögen, ca. 1150 m, auf Humus auf einem Schieferfelsen.;False;False;62.7667 , 12.5333;;False;False
BGBM;B;B 30 0316394;1;14;; ;Trematodon jemtlandicus;;Schweden;;False;False;False;Jämtlands län;False;False;False;03/09/1974 - 03/09/1974;False;False;Nils Hakelier;;False;False;;;True;"Flora Suecica. Jämtland, Åre, Åreskutan, Lillskutan; auf kalkhaltigem Boden in der alpinen Region.";False;False;63.4208 , 13.1093;;False;False
BGBM;B;B 30 0316395;1;14;; ;Trematodon laetevirens;;Schweden;;False;False;False;Norrbottens län;False;False;False;30/06/1987 - 30/06/1987;False;False;F. J. Rumsey;;False;False;;;True;Sweden: Torne Lappmark, c. 10 km E.S.E. of Riksgränsen, Kårkevagge above N. corner of L. Rissajaure in soil pockets on sheltered calcareous rock, at c. 860 m alt.;False;False;68.3891 , 18.3422;;False;False
BGBM;B;B 30 0316396;1;14;; ;Trematodon laetevirens;;Norwegen;;False;False;False;Sør-Trøndelag;False;False;False;16/09/1971 - 16/09/1971;False;False;Nils Hakelier;;False;False;;;True;Oppdal, Finnshö, ca. 1275 m, auf kalhaltigem Humus;False;False;62.4003 , 9.66335;;False;False
BGBM;B;B 30 0316397;1;14;; ;Trematodon laetevirens;;Schweden;;False;False;False;Jämtlands län;False;False;False;04/09/1986 - 04/09/1986;False;False;Nils Hakelier;;False;False;;;True;Jämtland, Undersåker, Norder- Tväråklumpen, Südseite, ca. 1100 m, auf Humus auf kalkhaltigen Felsen;False;False;63.199 , 12.3304;;False;False
BGBM;B;B 30 0316398;1;14;; ;Trematodon laetevirens;;Schweden;;False;False;False;Jämtlands län;False;False;False;13/08/1975 - 13/08/1975;False;False;Frahm;;False;False;;;True;"Flora von Schweden. Jämtland, Undersåker, Tväråklumparna, Südseite; in humosen etwas kalkreichen Ritzen.";False;False;63.2 , 12.3333;;False;False
BGBM;B;B 30 0316399;1;14;; ;Trematodon laetevirens;;Schweden;;False;False;False;Jämtlands län;False;False;False;08/08/1975 - 08/08/1975;False;False;Nils Hakelier & J.-P. Frahm;;False;False;;;True;Jämtland, Åre, Åreskutan, in erdigen Felsritzen;False;False;63.4314 , 13.0935;;False;False
