specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;owner - question_1;owner - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;scientific_name - scientific_name;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 1175432;7;7895457;Balsaminaceae;Impatiens;sp.;;Sambia;;;;False;Northern;;;False;;;;;19/01/1937 - 19/01/1937;;;Miss C. K. Ricardo;;False;107;;;True;G. M. Schulze;;;;Nord-Rhodesien, Gt. North Road about 40 miles S. of Abercorn [Mbala], by roadside;False;;-9.407318896495333 , 31.229152679443363;;;;
B;Herbarium Berolinense;B 10 1175430;7;7895457;Balsaminaceae;Impatiens;sp.;;Malawi;False;;;;Mzimba;;;;;;;;01/03/1948 - 31/03/1948;False;False;Benson;;False;1468;False;;True;;;True;;Nyasaland. N: Vipya Plateau, 6000'. Marshy ground on stream bank;;False;;;;;True
B;Herbarium Berolinense;B 10 1175431;7;7895457;Balsaminaceae;Impatiens;sp.;;Malawi;;;;False;Mzimba;;;False;;;;;01/01/1948 - 31/03/1948;;;F. M. Benson;;;1468;;;True;G. M. Schulze;;;;Vipya Plateau, Nyasaland. Altitude: 6000'. Marshy ground on stream bank. 1st dambo on road to Vipya from Mzimba;;False;-11.931566229794877 , 33.60580444335938;;;;
B;Herbarium Berolinense;B 10 1175433;7;7895457;Balsaminaceae;Impatiens;sp.;;Malawi;False;;;False;;;;True;;;;;01/01/1876 - 31/12/1876;False;False;Simons;;False;;True;;True;G. M. Schulze;;False;;Lake Nyassa;False;;;;;;True
B;Herbarium Berolinense;B 10 1175436;7;7895457;Balsaminaceae;Impatiens;sp.;;Malawi;False;;;;;;;True;;;;;;;True;A. Whyte;;False;;True;;True;E. Gilg;;False;;N. Nyasaland;False;;;;;;True
B;Herbarium Berolinense;B 10 1175437;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Mbeya;;;;;;;;24/02/1911 - 24/02/1911;False;False;Ad. Stolz;;False;609;False;;True;;;True;;Deutsch-Ostafrika. Nyassaland. Langenburg [Tukuyu], am Nordende des Nyassa-Sees. im Schatten von Bäumen an feuchten Stellen, hauptsächlich in den Tälern v Bachläufen. 1350 mtr.;False;;-9.288561146085234 , 33.661401271820075;;;;False
B;Herbarium Berolinense;B 10 1175421;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Iringa;;;;;;;;19/03/1934 - 19/03/1934;False;False;C. Troll;;False;5545;False;;True;;;True;;DOafr. [Deutsch-Ostafrika] [sic!] Iringa - Mufindi, Nebelwald, Höhe ü. d. M.: 1900;False;;;;;;True
B;Herbarium Berolinense;B 10 1175438;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Iringa;;;;;;;;10/02/1962 - 10/02/1962;False;False;R. Polhill and S. Paulo;;False;1417;False;;True;;;True;;Tanganyika: Dabaga Highlands, Kilolo, 24 ml. S.E. of Iringa, 6,100 ft. Damp places in shade, peaty soil, valleyside, upland grassland with scattered trees, Erythrina, Schrebera, Myrica, Syzygium, Cussonia, Croton and shrub patches.;False;;-8.00857707949932 , 35.84212303161622;;;;False
B;Herbarium Berolinense;B 10 1175439;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;;;;False;Rukwa;;;False;;;;;01/01/1962 - 01/01/1962;;;Mrs. H. M. Richards;;;15860;;;True;;;True;;Tanganjika, Ufipa District. Swamp near Molo Village, Malonje Plateau. Alt. 1800 m. Among long grass in swamp.;;False;-8.200456761037255 , 31.76959649314777;;;;
B;Herbarium Berolinense;B 10 1175440;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Iringa;;;;;;;;18/12/1961 - 18/12/1961;False;False;Mrs. H. M. Richards;;False;15737;False;;True;;;True;;Tanganyika, Mafindi [Mufindi ?], Kigogo Forest Reserve. Alt. 1890 m. Growing at the edge of a stream.;False;;-8.588022916800412 , 35.29194831848145;;;;False
B;Herbarium Berolinense;B 10 1175441;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Mbeya;;;;;;;;18/05/1957 - 18/05/1957;False;False;Mrs. H. M. Richards;;False;9817;False;;True;;;True;;Poroto Mts. Alt. 2340 m. Edge of forest, volcanic soil.;False;;-9.0 , 33.75;;;;False
B;Herbarium Berolinense;B 10 1175442;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Rukwa;;;;;;;;23/11/1949 - 23/11/1949;False;False;A. A. Bullock;;False;1930;False;;True;;;True;;Taganyika, District: Ufipa, Mbisi, alt. 7,500 ft. Streamside with water, associates with Epilobium.;;False;-7.864740538400973 , 31.66671752929688;;;;False
B;Herbarium Berolinense;B 10 1175443;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Njombe;;;;;;;;05/01/1957 - 05/01/1957;False;False;Mrs. H. M. Richards;;False;7475;False;;True;;;True;;Njombe District. Elton Plateau & Poroto. Alt. 2400 m. In dampish ground among long grass.;False;;-9.090687100163874 , 33.83888840675355;;;;False
B;Herbarium Berolinense;B 10 1175444;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;;;;False;Rukwa;;;False;;;;;12/02/1951 - 12/02/1951;;;A. A. Bullock;;;3663;;;True;;;True;;Tanganyika, Nr. Nmenya Mt. Ufipa. alt. 6,600 ft. Valley swamp with deep humus.;;False;;;;;True
B;Herbarium Berolinense;B 10 1175412;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Uttarakhand;;;;;;;;07/08/1886 - 07/08/1886;False;False;J. F. Duthie;;False;5430;False;A. Engler;False;J. D. Hooker;;False;;Kumaun. Damp forest in Dhauli Valley. 9-10,000';False;;30.603254517525887 , 79.78174924850465;;;;
B;Herbarium Berolinense;B 10 1175411;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Uttarakhand;;;;;;;;;;True;Duthie;;False;5430;False;A. Engler;False;J. D. Hooker;;False;;NW India: Kumaun;False;;29.4183016 , 79.5521468;;;;False
B;Herbarium Berolinense;B 10 1175410;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Uttarakhand;;;;;;;;01/01/1900 - 31/12/1900;False;False;Duthie's collector;;False;23973;False;;True;J. D. Hooker;;False;;Kumaon, Nághing, Dárma.;False;;29.696310421957676 , 79.43276166915894;;;;False
B;Herbarium Berolinense;B 10 1175414;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Uttarakhand;;;;;;;;05/09/1900 - 05/09/1900;False;False;Inayat;;False;23973;False;;True;;;True;;Kumaon, Nágling, Dárma Valley;False;;30.1451725 , 80.4776422;;;;
B;Herbarium Berolinense;B 10 1175413;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Uttarakhand;;;;;;;;06/09/1900 - 06/09/1900;False;False;Ináyat;;False;;True;;True;;;True;;Nágling, Dárma Valley, Kumaon;False;;30.1797 , 80.574971;;;;False
B;Herbarium Berolinense;B 10 1175415;7;7895457;Balsaminaceae;Impatiens;sp.;;;False;;;True;;;;True;;;;;;;True;;;True;5561;False;;True;;;True;;;;True;;;;;True
B;Herbarium Berolinense;B 10 0541389;7;7895457;Balsaminaceae;Impatiens;sp.;;Vereinigte Staaten von Amerika;True;;;;Michigan;;;;;;;;18/09/1978 - 18/09/1978;False;False;William T. Gillis;;False;14930;False;;True;;;True;;Beal Garden. Michigan State University Campus. East Lansing, Ingham County. Hardiness Zone 5 (U. S. D. A.);False;;;;;;True
B;Herbarium Berolinense;B 10 1044926;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;True;;;;Berlin;;;;;;;;31/07/1946 - 31/07/1946;False;False;C. Risch;;False;;True;C. Risch;False;;;True;;in horto bot. Berol., col.;False;;;;;;True
B;Herbarium Berolinense;B 10 1049096;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Berlin;;;;;;;;28/07/1946 - 28/07/1946;False;False;C. Risch;;False;;True;C. Risch;False;;;True;;"in arboreto publ. ""Sachsenpark""";False;;52.5189985 , 13.255370197973772;;;;False
B;Herbarium Berolinense;B 10 1038256;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;True;;;;Berlin;;;;;;;;14/10/1897 - 14/10/1897;False;False;O. et R. Schulz;;False;;True;O. E. Schulz;False;;;True;;Kultiviert - Berlin;False;;52.5170365 , 13.3888599;;;;False
B;Herbarium Berolinense;B 10 1044925;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;True;;;;Berlin;;;;;;;;18/09/1946 - 18/09/1946;False;False;C. Risch;;False;;True;C. Risch;False;;;True;;in horto bot. Berol., col;False;;;;;;True
B;Herbarium Berolinense;B 10 1051268;7;7895457;Balsaminaceae;Impatiens;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1098714;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;False;;;;True;;;;;01/01/1932 - 31/12/1932;False;False;G. Halfmann;;;;True;Otto Nebel;False;;;True;;Himalaya 4500 m;;False;;;;;True
B;Herbarium Berolinense;B 10 1007138;7;7895457;Balsaminaceae;Impatiens;sp.;;;False;;;True;;;;True;;;;;30/03/1867 - 30/03/1867;False;False;;;True;;True;Alexander Braun;;;;True;;Ostindien;False;;;;;;True
B;Herbarium Berolinense;B 10 0456079;7;7895457;Balsaminaceae;Impatiens;sp.;;Vereinigte Staaten von Amerika;False;;;;Oregon;;;;;;;;09/08/2007 - 09/08/2007;False;False;Richard R. Halse;;False;7340;False;;True;;;True;;Tillamook Co.: Along U.S. Hwy 101 ca. 5 miles south of Neskowin. Elev. 2 m. Roadside;False;;45.0974 , -123.9791;;;;False
B;Herbarium Berolinense;B 10 1175408;7;7895457;Balsaminaceae;Impatiens;sp.;;Sri Lanka;False;;;;;;;True;;;;;;;True;Thwaites;;False;2427;False;;True;J. D. Hooker;;False;;Ceylon;False;;;;;;True
B;Herbarium Berolinense;B 10 1175409;7;7895457;Balsaminaceae;Impatiens;sp.;;Sri Lanka;False;;;;;;;True;;;;;;;True;G. H. K. Thwaites;;False;2427;False;Carl Holtermann;False;;;True;;Ceylon;False;;;;;;True
B;Herbarium Berolinense;B 10 1175407;7;7895457;Balsaminaceae;Impatiens;sp.;;Finnland;False;;;;Etelä-Suomen lääni(Södra Finlands län);;;False;;;;;24/08/1992 - 24/08/1992;False;False;R. Lampinen;;False;16067;False;;True;R. Lampinen;;False;;Hämeenlinna (South Häme (EH/Ta)), village of Kirstula, Härkiluhta, 350 m E of the railway bridge of the road Hämeenlinna-Pälkäne, alt. 80 m, ditch side at the margin of a waste land area, a dense stand of 2 m x 5m;;False;61.016666666666666 , 24.416666666666668;;;;
B;Herbarium Berolinense;B 10 0465745;7;7895457;Balsaminaceae;Impatiens;sp.;;Schweden;False;;;;Stockholms län;;;;;;;;21/08/1951 - 21/08/1951;False;False;G. Mordhorst;;False;;True;G. Mordhorst;False;O. Nerlich;;False;;Schuttplatz bei Vaxholm, Heimat Himalaya!;False;;59.401408406450756 , 18.334636688232425;;;;False
B;Herbarium Berolinense;B 10 0303264;7;7895457;Balsaminaceae;Impatiens;sp.;;Österreich;;;;False;Kärnten;;;False;;;;;21/09/1984 - 21/09/1984;;;A. Fritsch;;;11872a;;;True;;;True;;Görtschitztal, Gelände des Geozentrums in Hüttenberg, ca. 1050 m;;False;46.938117647169356 , 14.563547372817995;;;;
B;Herbarium Berolinense;B 10 1013429;7;7895457;Balsaminaceae;Impatiens;sp.;;Österreich;False;;;;Kärnten;;;;;;;;21/09/1984 - 21/09/1984;False;False;A. Fritsch;;False;11872 b;False;;True;;;True;;Görtschitztal, Gelände des Geozentrums in Hüttenberg, ca. 1050 m;False;;46.9379 , 14.5613;;;;False
B;Herbarium Berolinense;B 10 0304833;7;7895457;Balsaminaceae;Impatiens;sp.;;Vereinigtes Königreich;;;;False;Liverpool;;;False;;;;;01/07/1963 - 01/07/1963;;;H. Scholz;;;4196;;;True;H. Risse;;;;Liverpool, Gartenland;;False;53.410200425303174 , -2.9683685302734375;;;;
B;Herbarium Berolinense;B 10 0008442;7;7895457;Balsaminaceae;Impatiens;sp.;;Vereinigtes Königreich;;;;False;Durham;;;False;;;;;27/08/1960 - 28/08/1960;;;A. Patzak;;;;True;;True;;;True;;Britannia: NW. Yorksh.: In ditione urbis Barnard Castle: A valle Upper Teesdale occidentem versus, ca. 300-500 m;;False;54.55175688222214 , -1.955394744873047;;;;
B;Herbarium Berolinense;B 10 0008433;7;7895457;Balsaminaceae;Impatiens;sp.;;Vereinigtes Königreich;False;;;;Durham;;;;;;;;27/08/1960 - 28/08/1960;False;False;A. Patzak;;False;;True;;True;;;True;;Britannia: NW. Yorksh.: In ditione urbis Barnard Castle: A valle Upper Teesdale occidentem versus, ca. 300-500 m;False;;54.533353518880645 , -2.1011352539062504;;;;False
B;Herbarium Berolinense;B 10 0008434;7;7895457;Balsaminaceae;Impatiens;sp.;;Vereinigtes Königreich;False;;;;Durham;;;;;;;;27/08/1960 - 28/08/1960;False;False;A. Patzak;;False;;True;;True;;;True;;NW. Yorksh.: In ditione urbis Barnard Castle: A valle Upper Teesdale occidentem versus, ca. 300-500 m;False;;54.546973256817076 , -1.9315767288208008;;;;False
B;Herbarium Berolinense;B 10 1175187;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;;;;False;Kilimanjaro;;;False;;;;;24/06/1926 - 24/06/1926;;;A. Peter;;;41823;;A. Peter, Reisen in Afrika 1925/26;False;G. M. Schulze;;;;Deutsch-Ost Afrika [sic!]: Marangu ➞ Bismarckhütte, Erika + Lycopodium-Formation, c. 2160 m ü. M.  V.2  Z.2;False;;-3.2179768987852024 , 37.519640922546394;;;;
B;Herbarium Berolinense;B 10 1175180;7;7895457;Balsaminaceae;Impatiens;sp.;"""Kein Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1175179;7;7895457;Balsaminaceae;Impatiens;sp.;"""Kein Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1175178;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Yunnan(云南);;;;;;;;01/08/1910 - 31/08/1910;False;False;R. P. Maire;;False;3921;False;G. Bonati;False;;;True;;Ho-Kia-Keou 3000 m, bords des torrents;True;False;;;;;True
B;Herbarium Berolinense;B 10 1175176;7;7895457;Balsaminaceae;Impatiens;sp.;;China;;;;False;Yunnan(云南);;;False;;;;;01/07/1906 - 31/08/1906;;;George Forrest;;;4274;;;True;;;True;;Moist, gravelly situations on the margins of pine forests on the eastern flank of the Tali Range. Alt. 8000 to 9000 ft. W. Yunnan;;False;25.595142141198828 , 100.37711633004206;;;;
B;Herbarium Berolinense;B 10 1175177;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Yunnan(云南);;;;;;;;01/01/1910 - 31/12/1910;False;False;George Forrest;;False;6482;False;George Forrest;False;;;True;;Yunnan;False;;;;;;True
B;Herbarium Berolinense;B 10 1175174;7;7895457;Balsaminaceae;Impatiens;sp.;;Demokratische Republik Kongo;;;;False;Lomami;;;False;;;;;02/01/1936 - 02/01/1936;;;Luxen;;;390;;;True;;;True;;Mwene Tonto, Galeries forestières;;False;-7.766667 , 23.6;;;;
B;Herbarium Berolinense;B 10 1175175;7;7895457;Balsaminaceae;Impatiens;sp.;;;False;;;True;;;;True;;;;;;;True;Luxen;;False;390;False;;True;G. M. Schulze;;False;;;;True;;;;;True
B;Herbarium Berolinense;B 10 1175173;7;7895457;Balsaminaceae;Impatiens;sp.;"""Kein Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1175172;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Tamil Nadu;;;;;;;;01/09/1883 - 30/09/1883;;False;J. S. Gamble;;False;12365;False;;True;;;True;;Flora of Madras (Nilgiris District) Lambi sub shola, 6000 ft. alt.;True;;11.35061 , 76.84079;;;;
B;Herbarium Berolinense;B 10 1175171;7;7895457;Balsaminaceae;Impatiens;sp.;;Indonesien;;;;False;;;;True;;;;;01/01/1880 - 31/12/1880;False;False;H. O. Forbes;;False;2107 a;False;;True;J. D. Hooker;;False;;Sumatra;False;;;;;;True
B;Herbarium Berolinense;B 10 1175170;7;7895457;Balsaminaceae;Impatiens;sp.;"""Kein Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1175169;7;7895457;Balsaminaceae;Impatiens;sp.;;China;;;;False;Sichuan(四川);;;False;;;;;01/08/1928 - 31/08/1928;;;J. F. Rock;;;17181;;;True;;;True;;"Muli (or Milli) Kingdom, Southwestern Szechuan, Mountains south of Muli, Mount Gibboh; altitude 3050-3960 metres";;False;27.94043 , 101.27941;;;;
B;Herbarium Berolinense;B 10 1175167;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Yunnan(云南);;;;;;;;01/09/1914 - 01/09/1914;False;False;Camillo Schneider;;False;2334;False;;True;;;True;;ad marg. pinetorum ad lat. or. mont. niv. prope Lichiang in loc. subhumidis, Alt. circiter 3600 m.;;False;26.937455526173835 , 100.17745971679689;;;;
B;Herbarium Berolinense;B 10 1175168;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Yunnan(云南);;;;;;;;01/09/1914 - 01/09/1914;False;False;Camillo Schneider;;False;2334;False;;True;;;True;;ad marg. pinetorum ad lat. or. mont. niv. prope Lichiang in loc. subhumidis. Alt. circiter 3600 m.;;False;26.85508750410453 , 100.31813621520998;;;;False
B;Herbarium Berolinense;B 10 1175165;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Yunnan(云南);;;;;;;;01/01/1910 - 31/12/1910;False;False;George Forrest;;False;6388;False;George Forrest;False;;;True;;Yunnan;False;;;;;;True
B;Herbarium Berolinense;B 10 1175166;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Yunnan(云南);;;;;;;;13/08/1922 - 13/08/1922;False;False;J. F. Rock;;False;5870;False;;True;;;True;;Yangtze watershed, Prefectural District of Likiang, eastern slopes of Likiang Snow Range;False;;27.093516 , 100.212177;;;;False
B;Herbarium Berolinense;B 10 1038640;7;7895457;Balsaminaceae;Impatiens;sp.;;China;;;;False;Sichuan(四川);;;False;;;;;25/08/2013 - 25/08/2013;;;D. E. Boufford, J. F. Harber & Qia Wang;;;43248;;;True;Shengxiang Yu;;;;Xiangcheng Xian: Yibailingba Gou. Off road from Xiangcheng to Daocheng, ca. 20 km from Xiangcheng. 3150-3240 m. Gorge with steep slopes, running perpendicular to road and tributary of Suoqu He. Vegetation of large Pinus, Abies and Picea and mixed smaller, broadleaved deciduous trees of Acer, Prunus spp., Rhamnus, Sageretia, Syringa, Betula, etc. throughout and large trees of Populus along stream. Moist stony soil on slopes and also along small stream.;;False;29.075833333333332 , 99.91888888888889;;;;
B;Herbarium Berolinense;B 10 1175164;7;7895457;Balsaminaceae;Impatiens;sp.;"""Kein Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1175163;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Jiangxi(江西);;;;;;;;01/07/1908 - 30/09/1908;False;False;A. K. Schindler;;False;323a;False;Schindler, Plantae sinenses;False;;;True;;Lu shan (Kuling-Gebirge). Kiangsi;False;;29.548148163606385 , 115.9929656982422;;;;False
B;Herbarium Berolinense;B 10 1175162;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Jiangxi(江西);;;;;;;;01/07/1915 - 31/07/1915;False;False;M. du Bois-Reymond;;False;705;False;;True;;;True;;Kuling, Luschan Geb. (Nord Kiangse) Feuchtes Hochtal, Höhe ü. d. M.: 1100 m;False;;29.57027777777778 , 115.97666666666667;;;;
B;Herbarium Berolinense;B 10 1175161;7;7895457;Balsaminaceae;Impatiens;sp.;"""Kein Etikett/leeres Etikett""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1175160;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;;;;True;;;;;06/09/1893 - 06/09/1893;False;False;;;True;3099;False;;True;;;True;;Mpoze District, 4000 [ft], In coffee plantation;True;;;;;;True
B;Herbarium Berolinense;B 10 1175159;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Maharashtra;;;;;;;;;;True;W. A. Talbot;;False;4460;False;;True;;;True;;Bombay, District Satara, Mahableshwar 4500 ft.;False;;17.924920930959825 , 73.67225646972658;;;;False
B;Herbarium Berolinense;B 10 1175249;7;7895457;Balsaminaceae;Impatiens;sp.;;Sri Lanka;False;;;;;;;True;;;;;;;True;Thwaites;;False;436;False;;True;J. D. Hooker;;False;;Ceylon;False;;;;;;True
B;Herbarium Berolinense;B 10 1175817;7;7895457;Balsaminaceae;Impatiens;sp.;"""Kein Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1175818;7;7895457;Balsaminaceae;Impatiens;sp.;"""Kein Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1175247;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;False;Morogoro;;;;;;;;18/01/1979 - 18/01/1979;False;False;Cribb, Grey-Wilson & Mwasumbi;;False;11035;False;;True;C. Grey-Wilson;;False;;T6, Mahenge District: Valley W. of Kwiro Forest Reserve. Alt. c. 3700'. Growing in crevices and pockets of crystallised limestone rock outcrops, sun and shade. Common locally.;False;;-8.67541691773708 , 36.69519424438477;;;;False
B;Herbarium Berolinense;B 10 1175245;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;True;;;;Berlin;;;;;;;;06/08/1901 - 06/08/1901;True;False;A. Lange;;False;;True;;True;;;True;;;;True;;;;;True
B;Herbarium Berolinense;B 10 1175246;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Berlin;;;;;;;;06/08/1901 - 06/08/1901;False;False;Ax. Lange;;False;;True;;True;;;True;;Dahlem;False;;52.4581937079817 , 13.302067379225974;;;;False
B;Herbarium Berolinense;B 10 0299486;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;True;;;False;Berlin;;;False;;;;;18/07/1985 - 18/07/1985;;;Schwerdtfeger;;;18484;;;True;Grey-Wilson;;;;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Anzucht, E + W, [Wildherkunft: Pakistan, North West Frontier, Swat Division, Utror-Tal bei Utror, 2400 m. coll. H. Ern & P. Prelaz 7524, 13/09/1983];;False;35.50037457449363 , 72.48663425445558;;;;
B;Herbarium Berolinense;B 10 0299481;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;True;;;False;Berlin;;;False;;;;;18/07/1985 - 18/07/1985;;;Schwerdtfeger;;;18484;;;True;Grey-Wilson;;;;Kultiviert im Botanischen Garten Berlin-Dahlem [Wildherkunft: H. Ern & P. Prelaz, 13.9.1983, Nr. 7524, Pakistan, North West Frontier, Swat Division. Utror-Tal bei Utror, 2400 m];;False;35.500748629270284 , 72.48790740268306;;;;False
B;Herbarium Berolinense;B 10 1175242;7;7895457;Balsaminaceae;Impatiens;sp.;;Pakistan;;;;False;Khyber Pakhtunkhwa;;;;;;;;02/09/1895 - 02/09/1895;;;Gatacre;;False;17083;;;True;;;True;;Mirga, 8500 ft.;;False;35.31516 , 71.83484;;;;
B;Herbarium Berolinense;B 10 1175241;7;7895457;Balsaminaceae;Impatiens;sp.;;Pakistan;;;;False;Khyber Pakhtunkhwa;;;False;;;;;02/09/1895 - 02/09/1895;False;False;Gatacre;;;17083;False;;True;J. D. H.;;False;;Chitral, Mirga, 8500 ft.;;False;35.31516 , 71.83484;;;;
B;Herbarium Berolinense;B 10 1175243;7;7895457;Balsaminaceae;Impatiens;sp.;;Pakistan;;;;False;Khyber Pakhtunkhwa;;;;;;;;08/09/1895 - 08/09/1895;;;Gatacre;;;4392;False;;True;;;True;;Mirga, 6000 ft.;;False;35.26419246995976 , 71.85431957244874;;;;False
B;Herbarium Berolinense;B 10 1175240;7;7895457;Balsaminaceae;Impatiens;sp.;;Pakistan;False;;;;Khyber Pakhtunkhwa;;;;;;;;08/09/1895 - 08/09/1895;False;False;Gatacre;;False;17088;;;True;J D H [J. D. Hooker];;False;;Mirza, 6,000 ft;False;;33.6899718683811 , 70.83523827763374;;;;False
B;Herbarium Berolinense;B 10 1175239;7;7895457;Balsaminaceae;Impatiens;sp.;;Pakistan;;;;False;Khyber Pakhtunkhwa;;;False;;;;;01/01/1895 - 31/12/1895;;False;J. A. Harris;;False;15985;False;;True;J. D. Hooker;;False;;Chitral, Gujei (Guger) 8000';False;;;;;;True
B;Herbarium Berolinense;B 10 1175244;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Jammu and Kashmir;;;;;;;;02/08/1893 - 02/08/1893;False;False;J. F. Duthie;;False;13453;False;;True;;;True;;Liddar Valley, 8-9000 ft.;False;;33.90368948348012 , 75.28115272521974;;;;
B;Herbarium Berolinense;B 10 1175238;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;;;;False;Jammu and Kashmir;;;False;;;;;15/08/1956 - 15/08/1956;;;O. Polunin;;;56/296;;;True;;;True;;Gulmarg 8,760 ft. Shady streamsides;;False;34.05017231969194 , 74.39203262329103;;;;
B;Herbarium Berolinense;B 10 1175236;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Jammu and Kashmir;;;;;;;;22/07/1901 - 22/07/1901;;;Inayat;;False;25127;;;True;J. D. Hooker;;False;;Gulmarg;False;;34.04897 , 74.39212;;;;False
B;Herbarium Berolinense;B 10 1175237;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;;;;False;Jammu and Kashmir;;;False;;;;;18/08/1901 - 18/08/1901;False;False;Inayat;;False;25127;False;;True;J. D. Hooker;;False;;Bagmurbál, Tirálnala;False;;;;;;True
